states,right 1,left 1,right 2,left 2,right 3,left 3
"(0, 0)",-17.214117843032486,-17.285169205289304,-16.624390591269027,-17.25474921363697,-17.04117414480732,-17.215746496453185
"(0, 1)",-16.751857832230314,-17.33215774374005,-17.031576539064556,-17.402902022144655,-17.061941125737082,-17.346933246326877
"(0, 2)",-15.659675872430535,-15.639651730685104,-15.559743424096956,-15.683602467022242,-15.585526908860098,-15.530136056676694
"(0, 3)",-16.325034631519113,-16.28263790072314,-15.69365235240991,-16.289572860599662,-16.3130817339075,-16.3044677893216
"(0, 4)",-12.227008872650797,-12.257895085265853,-12.515767144606935,-12.276009207472217,-12.227500304423037,-12.4738274050119
"(0, 5)",-9.191740016260198,-9.28316613924946,-9.143274296642376,-8.759635979419107,-9.075929201402724,-9.0798005739554
"(0, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 15)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 16)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 17)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 18)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 19)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0)",-16.498769704547808,-16.740864006430584,-16.25986398386779,-16.441243411982988,-16.351503083569575,-16.56947724994638
"(1, 1)",-16.735812002199733,-16.78366686379058,-16.74046792489605,-16.848425673555887,-16.218374913859005,-17.07891203679026
"(1, 2)",-16.021910147320245,-17.123354699664894,-16.27109078683998,-17.335856872113464,-16.34925716077391,-17.33076451140098
"(1, 3)",-16.242209372337804,-16.289224792932565,-16.34349917437931,-17.12239454848172,-16.303322972842953,-17.30552656791022
"(1, 4)",-16.337672548061924,-16.14471614678282,-16.319395278192424,-16.289427674763413,-16.29733970898004,-17.159818669755875
"(1, 5)",-15.826570756898231,-15.825359658083897,-15.853258867562412,-15.827333227371883,-15.84885933118283,-15.818768241478804
"(1, 6)",-15.872061364142327,-15.844199664906665,-15.832447955578086,-15.8673779949378,-15.982898056433665,-15.82936085076224
"(1, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 15)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 16)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 17)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 18)",0.0,0.0,0.0,0.0,0.0,0.0
