states,right 1,left 1,right 2,left 2,right 3,left 3
"(0, 0)",-7.659764841951202,-7.637568976165183,-7.6389485557825685,-7.763381849246335,-6.823807815357781,-7.647088467646078
"(0, 1)",-7.759875291120587,-7.715225517988988,-7.710711785573762,-7.724619290913157,-7.710760956224265,-7.712307050885963
"(0, 2)",-7.662071024467029,-7.6668571850399765,-7.662684299188766,-7.671701041394151,-7.663185461258656,-7.662367766617863
"(0, 3)",-6.796588527365531,-6.858365958861702,-6.848238301271649,-6.829697051680378,-6.790802903244388,-6.829191521276175
"(0, 4)",-6.8177309474597525,-6.820730475668993,-6.792719534543935,-6.8712612067662056,-6.792661587274433,-6.818168476058489
"(0, 5)",-6.74578968767486,-6.749282667721865,-6.749239472995445,-6.75186668628107,-6.7446824332333675,-6.826919877654339
"(0, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 15)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 16)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 17)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 18)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 19)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0)",-6.014862093416101,-6.022061720012525,-6.029707865339857,-6.046273348713718,-6.082744481137775,-6.146479151051075
"(1, 1)",-5.677959010521386,-5.7494556866447954,-5.73178380675049,-5.87599541310878,-5.700543303418055,-5.714079002859239
"(1, 2)",-5.047855837986055,-5.09325247558203,-5.047586155830758,-5.001083285686285,-5.054783927817781,-5.040743799284436
"(1, 3)",-4.665489637138649,-4.8095882290401795,-4.680531905749795,-4.81514512660098,-3.788291135366092,-4.90011407036798
"(1, 4)",-2.672015779730275,-2.44208219039276,-2.68150109565496,-2.615396227313064,-2.473908319760352,-2.541004051314813
"(1, 5)",-2.174719370347337,-2.294100039271454,-2.168684452615739,-2.507369592248507,-2.1349471562702282,-2.4906251466662477
"(1, 6)",-2.3132437226552764,-2.439830954290617,-2.3076189838537564,-2.364812496091913,-2.3539364632784014,-2.6775678077539444
"(1, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 15)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 16)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 17)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 18)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 19)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 0)",-6.236498939831075,-6.254969819585213,-6.152433516289563,-6.206208879152216,-6.192306170754774,-6.1688022548352945
"(2, 1)",-5.472077467596328,-5.404273934340379,-5.418386954046959,-5.4098280590296035,-5.4848302313655894,-5.6064647265121
"(2, 2)",-5.836328939223922,-6.040930358398565,-5.832874695666125,-6.019751822753695,-5.833759767320196,-5.940019518917986
"(2, 3)",-5.112292482364459,-5.16383947943517,-5.121816940420574,-5.100978602354191,-4.200465704467667,-5.232098213139804
"(2, 4)",-4.670208318935669,-4.791255791074936,-4.307292163511648,-4.694289368072871,-4.609847615092625,-4.8189774750551875
"(2, 5)",-2.4638113497046374,-2.34908560615839,-2.517426157156866,-2.296967139081237,-2.2197368831032844,-2.2570381099586285
"(2, 6)",-3.523968094463959,-3.6712106176277977,-3.4018488064704786,-3.557870330305535,-3.4264776893863123,-3.6495017837340353
"(2, 7)",-1.924289025283365,-1.9669102897393667,-1.9823730477961345,-2.2932415551319143,-1.967784455451972,-2.1102580863063225
"(2, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 15)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 16)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 17)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 18)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 19)",0.0,0.0,0.0,0.0,0.0,0.0
"(3, 0)",-6.573319759199156,-6.467918130336718,-6.450614741213843,-6.501651694526019,-6.540228643137431,-6.421460534220536
"(3, 1)",-6.791946917041073,-6.786188822570579,-6.777767881530096,-6.855789783343331,-6.774877117987434,-6.83279090500262
"(3, 2)",-6.965523720476107,-6.84170712310621,-6.8031497435936705,-6.929128517785362,-6.827587830858583,-6.804459033712625
"(3, 3)",-6.795278976137606,-7.602730336024074,-7.178203556657834,-7.519396204215494,-6.793359596546118,-7.0704769135619046
"(3, 4)",-6.797374514965388,-7.725416411295827,-6.79284133614044,-8.574870106220756,-5.851985069835961,-8.62412565788921
"(3, 5)",-6.778723835777953,-6.77970737493969,-6.6980008679117535,-6.817717970389077,-6.778535779650293,-6.8236756831923255
