one,two,three
0.0,0.0,0.0
0.0,1.0,0.0
3.0,1.0,2.0
0.0,0.0,0.0
3.0,2.0,2.0
3.0,3.0,3.0
2.0,1.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
1.0,3.0,1.0
10.0,7.0,8.0
1.0,1.0,1.0
14.0,4.0,19.0
0.0,1.0,2.0
0.0,0.0,0.0
0.0,2.0,1.0
1.0,0.0,0.0
0.0,1.0,0.0
1.0,4.0,1.0
6.0,8.0,8.0
5.0,5.0,5.0
0.0,0.0,0.0
1.0,3.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
0.0,2.0,1.0
0.0,0.0,0.0
0.0,1.0,0.0
6.0,1.0,4.0
6.0,1.0,5.0
0.0,0.0,0.0
0.0,0.0,1.0
3.0,4.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,2.0,2.0
8.0,6.0,6.0
0.0,0.0,3.0
0.0,1.0,1.0
0.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,0.0,1.0
0.0,2.0,1.0
4.0,7.0,8.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.0,0.0,0.0
2.0,3.0,3.0
1.0,0.0,0.0
8.0,24.0,18.0
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
0.0,2.0,0.0
0.0,3.0,1.0
0.0,0.0,0.0
1.0,3.0,6.0
1.0,7.0,1.0
2.0,0.0,2.0
1.0,0.0,2.0
1.0,2.0,0.0
0.0,0.0,0.0
0.0,3.0,1.0
1.0,1.0,0.0
0.0,0.0,0.0
3.0,2.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,0.0,2.0
1.0,12.0,3.0
1.0,1.0,0.0
1.0,0.0,1.0
0.0,4.0,2.0
0.0,0.0,0.0
5.0,10.0,9.0
10.0,6.0,6.0
11.0,10.0,6.0
0.0,0.0,0.0
1.0,1.0,2.0
0.0,0.0,0.0
2.0,2.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,2.0
63.0,74.0,52.0
0.0,0.0,0.0
0.0,1.0,8.0
4.0,2.0,2.0
1.0,1.0,0.0
3.0,1.0,3.0
2.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
1.0,4.0,2.0
0.0,3.0,1.0
15.0,17.0,12.0
1.0,0.0,4.0
1.0,2.0,9.0
11.0,8.0,18.0
1.0,0.0,0.0
4.0,7.0,5.0
0.0,1.0,0.0
1.0,0.0,0.0
2.0,1.0,4.0
2.0,2.0,5.0
2.0,1.0,3.0
2.0,0.0,1.0
3.0,1.0,6.0
2.0,1.0,2.0
20.0,20.0,19.0
2.0,3.0,5.0
4.0,6.0,5.0
2.0,6.0,3.0
9.0,12.0,8.0
3.0,1.0,2.0
1.0,1.0,1.0
0.0,2.0,1.0
1.0,3.0,1.0
3.0,3.0,5.0
0.0,0.0,3.0
2.0,3.0,0.0
5.0,6.0,3.0
0.0,1.0,0.0
0.0,2.0,0.0
3.0,2.0,1.0
0.0,0.0,0.0
1.0,3.0,0.0
0.0,1.0,0.0
2.0,1.0,0.0
2.0,3.0,0.0
0.0,0.0,0.0
1.0,0.0,1.0
0.0,3.0,0.0
1.0,2.0,0.0
0.0,1.0,0.0
3.0,4.0,8.0
1.0,0.0,0.0
1.0,4.0,2.0
1.0,1.0,0.0
2.0,3.0,2.0
3.0,6.0,6.0
1.0,1.0,0.0
1.0,5.0,1.0
1.0,0.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
1.0,2.0,0.0
6.0,4.0,4.0
4.0,5.0,1.0
1.0,0.0,1.0
1.0,1.0,1.0
1.0,0.0,0.0
0.0,1.0,0.0
1.0,3.0,1.0
0.0,3.0,4.0
1.0,2.0,0.0
1.0,0.0,0.0
1.0,3.0,0.0
0.0,0.0,0.0
7.0,4.0,2.0
1.0,4.0,2.0
2.0,0.0,0.0
1.0,2.0,0.0
2.0,3.0,2.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
2.0,1.0,0.0
2.0,0.0,0.0
0.0,1.0,0.0
7.0,5.0,14.0
1.0,1.0,1.0
1.0,5.0,1.0
1.0,2.0,0.0
2.0,4.0,1.0
2.0,4.0,1.0
1.0,2.0,4.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,0.0,0.0
3.0,2.0,0.0
0.0,4.0,0.0
6.0,3.0,3.0
1.0,1.0,1.0
0.0,0.0,0.0
1.0,3.0,0.0
0.0,2.0,0.0
1.0,1.0,0.0
1.0,6.0,1.0
3.0,3.0,5.0
2.0,2.0,2.0
1.0,2.0,1.0
3.0,3.0,5.0
0.0,1.0,0.0
1.0,3.0,2.0
2.0,0.0,1.0
5.0,6.0,3.0
2.0,3.0,3.0
6.0,9.0,3.0
0.0,1.0,0.0
3.0,3.0,2.0
7.0,10.0,7.0
3.0,7.0,2.0
0.0,0.0,0.0
3.0,1.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,6.0,2.0
3.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,1.0
0.0,1.0,0.0
1.0,3.0,1.0
1.0,3.0,1.0
1.0,2.0,1.0
0.0,0.0,0.0
1.0,1.0,2.0
0.0,1.0,0.0
0.0,0.0,1.0
0.0,3.0,0.0
0.0,3.0,3.0
15.0,23.0,10.0
0.0,0.0,4.0
0.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
6.0,9.0,3.0
1.0,2.0,4.0
9.0,16.0,11.0
0.0,0.0,0.0
5.0,5.0,5.0
0.0,0.0,0.0
2.0,1.0,1.0
1.0,3.0,5.0
1.0,3.0,0.0
4.0,2.0,7.0
4.0,3.0,6.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
3.0,1.0,1.0
3.0,0.0,0.0
9.0,7.0,1.0
0.0,1.0,0.0
0.0,1.0,0.0
7.0,3.0,4.0
4.0,3.0,1.0
1.0,1.0,0.0
0.0,0.0,0.0
1.0,3.0,2.0
1.0,1.0,0.0
13.0,15.0,13.0
1.0,4.0,0.0
0.0,1.0,0.0
3.0,5.0,4.0
0.0,1.0,0.0
1.0,0.0,0.0
3.0,6.0,1.0
1.0,0.0,0.0
4.0,1.0,2.0
0.0,1.0,0.0
2.0,2.0,0.0
2.0,0.0,0.0
4.0,7.0,4.0
2.0,3.0,4.0
2.0,1.0,1.0
3.0,8.0,3.0
3.0,1.0,3.0
0.0,2.0,1.0
0.0,2.0,0.0
3.0,3.0,4.0
4.0,7.0,6.0
0.0,0.0,0.0
2.0,0.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,1.0
0.0,0.0,0.0
1.0,1.0,0.0
2.0,0.0,1.0
5.0,3.0,1.0
3.0,2.0,1.0
0.0,0.0,0.0
10.0,22.0,11.0
6.0,15.0,9.0
2.0,2.0,0.0
1.0,3.0,0.0
9.0,12.0,12.0
14.0,5.0,2.0
3.0,5.0,3.0
3.0,3.0,3.0
1.0,0.0,2.0
7.0,5.0,4.0
0.0,1.0,0.0
1.0,1.0,0.0
16.0,20.0,20.0
0.0,2.0,1.0
1.0,2.0,1.0
4.0,3.0,3.0
0.0,1.0,1.0
2.0,3.0,2.0
2.0,1.0,0.0
3.0,4.0,0.0
0.0,3.0,2.0
0.0,1.0,0.0
6.0,8.0,10.0
2.0,1.0,3.0
1.0,1.0,0.0
0.0,1.0,0.0
2.0,1.0,0.0
1.0,0.0,0.0
1.0,3.0,2.0
2.0,2.0,1.0
0.0,1.0,0.0
0.0,0.0,0.0
2.0,2.0,2.0
0.0,1.0,0.0
1.0,0.0,3.0
4.0,4.0,8.0
2.0,2.0,0.0
0.0,1.0,0.0
2.0,1.0,0.0
2.0,0.0,0.0
0.0,2.0,1.0
2.0,3.0,3.0
1.0,0.0,1.0
3.0,5.0,3.0
0.0,0.0,1.0
0.0,0.0,0.0
3.0,0.0,0.0
2.0,4.0,0.0
0.0,1.0,0.0
1.0,2.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
1.0,3.0,1.0
1.0,2.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
3.0,8.0,6.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
3.0,2.0,3.0
0.0,1.0,0.0
5.0,4.0,3.0
0.0,0.0,0.0
1.0,0.0,2.0
0.0,0.0,0.0
2.0,2.0,0.0
0.0,1.0,0.0
0.0,1.0,1.0
1.0,2.0,0.0
1.0,1.0,1.0
0.0,1.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
2.0,2.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
7.0,12.0,10.0
1.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
4.0,3.0,3.0
3.0,2.0,1.0
2.0,2.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,2.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
2.0,2.0,0.0
0.0,1.0,0.0
9.0,6.0,7.0
0.0,2.0,0.0
6.0,14.0,7.0
0.0,3.0,1.0
1.0,4.0,1.0
4.0,3.0,1.0
1.0,1.0,2.0
1.0,3.0,1.0
2.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
4.0,1.0,6.0
0.0,0.0,0.0
1.0,3.0,0.0
2.0,2.0,0.0
2.0,1.0,1.0
1.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,0.0,1.0
3.0,1.0,3.0
2.0,2.0,0.0
1.0,0.0,0.0
3.0,1.0,0.0
1.0,1.0,0.0
1.0,4.0,0.0
7.0,4.0,7.0
0.0,0.0,0.0
1.0,2.0,0.0
0.0,0.0,0.0
2.0,7.0,2.0
0.0,0.0,0.0
2.0,1.0,0.0
25.0,32.0,23.0
0.0,1.0,0.0
1.0,2.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5.0,4.0,2.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,0.0,0.0
2.0,2.0,0.0
1.0,0.0,0.0
2.0,1.0,0.0
1.0,7.0,1.0
0.0,0.0,0.0
2.0,3.0,0.0
3.0,1.0,2.0
0.0,4.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
2.0,1.0,2.0
1.0,2.0,0.0
0.0,0.0,0.0
1.0,2.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
2.0,3.0,0.0
0.0,1.0,0.0
8.0,5.0,8.0
1.0,1.0,0.0
1.0,2.0,0.0
0.0,1.0,1.0
1.0,0.0,0.0
0.0,2.0,0.0
1.0,3.0,0.0
2.0,1.0,2.0
0.0,1.0,0.0
0.0,1.0,0.0
1.0,2.0,0.0
0.0,0.0,0.0
5.0,6.0,6.0
0.0,0.0,0.0
0.0,1.0,1.0
2.0,3.0,0.0
0.0,0.0,0.0
2.0,1.0,2.0
0.0,0.0,0.0
3.0,3.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,3.0
3.0,5.0,1.0
0.0,0.0,1.0
1.0,3.0,1.0
58.0,64.0,89.0
0.0,2.0,2.0
1.0,9.0,6.0
1.0,3.0,2.0
1.0,1.0,2.0
0.0,0.0,1.0
1.0,2.0,2.0
0.0,0.0,1.0
0.0,0.0,1.0
1.0,0.0,1.0
0.0,0.0,1.0
0.0,2.0,0.0
7.0,7.0,7.0
0.0,0.0,0.0
1.0,1.0,0.0
7.0,3.0,8.0
1.0,3.0,1.0
0.0,1.0,0.0
2.0,1.0,0.0
0.0,0.0,1.0
1.0,1.0,0.0
0.0,3.0,3.0
0.0,10.0,2.0
3.0,6.0,5.0
0.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
2.0,2.0,1.0
0.0,1.0,5.0
0.0,1.0,2.0
0.0,1.0,0.0
1.0,2.0,2.0
2.0,2.0,1.0
1.0,0.0,0.0
2.0,2.0,2.0
0.0,2.0,5.0
1.0,2.0,5.0
0.0,0.0,1.0
6.0,7.0,5.0
0.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,5.0,8.0
0.0,2.0,1.0
4.0,1.0,0.0
0.0,0.0,2.0
0.0,2.0,1.0
1.0,0.0,0.0
0.0,2.0,0.0
4.0,4.0,4.0
1.0,3.0,1.0
3.0,2.0,2.0
1.0,8.0,6.0
1.0,4.0,2.0
0.0,1.0,0.0
0.0,2.0,0.0
1.0,2.0,0.0
4.0,2.0,4.0
3.0,6.0,4.0
0.0,2.0,0.0
0.0,1.0,1.0
1.0,2.0,0.0
0.0,4.0,2.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,2.0,0.0
3.0,3.0,2.0
1.0,0.0,0.0
1.0,2.0,1.0
3.0,1.0,3.0
1.0,1.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
8.0,5.0,7.0
3.0,0.0,2.0
1.0,0.0,0.0
1.0,1.0,0.0
2.0,5.0,5.0
2.0,0.0,0.0
2.0,2.0,2.0
2.0,3.0,3.0
1.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
4.0,1.0,1.0
1.0,0.0,0.0
1.0,1.0,0.0
2.0,4.0,2.0
1.0,1.0,0.0
1.0,0.0,1.0
2.0,1.0,0.0
11.0,11.0,7.0
3.0,0.0,0.0
9.0,13.0,6.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.0,2.0
3.0,0.0,0.0
0.0,0.0,1.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,3.0,1.0
0.0,1.0,1.0
4.0,5.0,4.0
2.0,0.0,1.0
2.0,4.0,3.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,3.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,2.0,2.0
0.0,2.0,1.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,2.0,1.0
2.0,0.0,0.0
0.0,3.0,1.0
0.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,3.0,1.0
1.0,1.0,1.0
3.0,3.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
6.0,8.0,6.0
1.0,0.0,0.0
2.0,2.0,4.0
0.0,2.0,1.0
0.0,3.0,2.0
0.0,0.0,0.0
26.0,26.0,21.0
3.0,1.0,1.0
1.0,2.0,3.0
1.0,1.0,1.0
1.0,3.0,3.0
0.0,0.0,1.0
8.0,17.0,6.0
0.0,0.0,0.0
5.0,4.0,3.0
0.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,1.0
2.0,1.0,0.0
1.0,2.0,2.0
0.0,0.0,0.0
4.0,2.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,2.0,2.0
2.0,1.0,1.0
1.0,2.0,4.0
4.0,3.0,4.0
1.0,0.0,0.0
2.0,1.0,0.0
1.0,2.0,1.0
19.0,21.0,20.0
0.0,0.0,0.0
0.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,1.0
5.0,1.0,4.0
0.0,1.0,0.0
0.0,1.0,3.0
0.0,0.0,0.0
0.0,0.0,0.0
4.0,3.0,2.0
1.0,2.0,3.0
1.0,0.0,0.0
10.0,5.0,8.0
0.0,0.0,0.0
1.0,0.0,1.0
0.0,1.0,2.0
1.0,2.0,1.0
1.0,3.0,1.0
9.0,12.0,9.0
1.0,2.0,0.0
1.0,4.0,6.0
1.0,0.0,0.0
1.0,3.0,1.0
1.0,0.0,0.0
2.0,0.0,2.0
1.0,0.0,1.0
0.0,0.0,2.0
1.0,0.0,2.0
3.0,0.0,2.0
1.0,2.0,1.0
1.0,1.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,3.0,1.0
0.0,2.0,0.0
0.0,1.0,1.0
1.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
14.0,22.0,18.0
0.0,1.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
4.0,5.0,3.0
0.0,2.0,0.0
1.0,2.0,0.0
1.0,3.0,1.0
1.0,2.0,2.0
1.0,2.0,0.0
2.0,2.0,0.0
4.0,3.0,0.0
1.0,1.0,1.0
3.0,3.0,1.0
1.0,4.0,4.0
3.0,3.0,1.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
2.0,0.0,1.0
0.0,0.0,0.0
1.0,3.0,1.0
1.0,3.0,0.0
0.0,2.0,0.0
3.0,4.0,0.0
1.0,2.0,1.0
1.0,0.0,0.0
1.0,5.0,1.0
0.0,1.0,0.0
1.0,2.0,1.0
0.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,1.0
1.0,2.0,0.0
1.0,2.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
3.0,1.0,4.0
1.0,3.0,0.0
0.0,0.0,0.0
0.0,1.0,1.0
0.0,0.0,0.0
1.0,4.0,1.0
1.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
2.0,1.0,1.0
0.0,0.0,0.0
1.0,2.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
12.0,11.0,6.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,2.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
6.0,7.0,4.0
0.0,0.0,0.0
3.0,4.0,4.0
3.0,3.0,2.0
2.0,1.0,1.0
2.0,2.0,3.0
4.0,6.0,4.0
0.0,0.0,0.0
0.0,1.0,0.0
2.0,3.0,0.0
2.0,0.0,0.0
0.0,1.0,1.0
1.0,0.0,1.0
1.0,2.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
2.0,3.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
9.0,10.0,9.0
1.0,4.0,2.0
15.0,13.0,11.0
0.0,0.0,0.0
2.0,4.0,1.0
1.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
7.0,3.0,4.0
27.0,28.0,19.0
5.0,6.0,6.0
3.0,3.0,3.0
4.0,2.0,0.0
1.0,2.0,0.0
0.0,3.0,2.0
1.0,0.0,0.0
2.0,6.0,8.0
1.0,1.0,1.0
2.0,3.0,4.0
2.0,1.0,0.0
1.0,0.0,1.0
0.0,1.0,0.0
1.0,1.0,1.0
1.0,0.0,1.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,3.0,0.0
3.0,9.0,11.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,3.0,2.0
3.0,1.0,3.0
0.0,1.0,1.0
1.0,0.0,0.0
0.0,1.0,1.0
1.0,2.0,1.0
3.0,2.0,1.0
8.0,4.0,9.0
0.0,1.0,0.0
0.0,1.0,0.0
3.0,3.0,2.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,2.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
12.0,10.0,6.0
5.0,5.0,6.0
0.0,0.0,0.0
4.0,7.0,2.0
2.0,1.0,0.0
1.0,1.0,0.0
1.0,3.0,0.0
2.0,6.0,3.0
3.0,2.0,2.0
1.0,0.0,0.0
3.0,4.0,0.0
1.0,1.0,0.0
1.0,1.0,3.0
5.0,5.0,2.0
2.0,2.0,0.0
1.0,1.0,0.0
2.0,2.0,0.0
2.0,2.0,3.0
1.0,2.0,0.0
0.0,2.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
1.0,3.0,1.0
2.0,6.0,1.0
1.0,0.0,0.0
1.0,2.0,0.0
1.0,2.0,0.0
0.0,2.0,0.0
4.0,2.0,7.0
1.0,1.0,0.0
0.0,1.0,0.0
2.0,6.0,5.0
1.0,0.0,0.0
1.0,2.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
1.0,2.0,0.0
0.0,0.0,0.0
2.0,2.0,0.0
1.0,3.0,0.0
1.0,1.0,0.0
1.0,2.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,2.0,0.0
0.0,1.0,0.0
1.0,0.0,0.0
1.0,4.0,0.0
1.0,0.0,0.0
2.0,1.0,0.0
0.0,2.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
12.0,11.0,10.0
0.0,1.0,0.0
1.0,4.0,0.0
0.0,1.0,0.0
1.0,2.0,0.0
1.0,0.0,0.0
2.0,4.0,0.0
1.0,0.0,0.0
14.0,14.0,9.0
1.0,1.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
1.0,2.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,3.0,2.0
22.0,23.0,13.0
1.0,0.0,0.0
1.0,2.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,3.0,0.0
5.0,4.0,8.0
2.0,2.0,1.0
1.0,0.0,0.0
6.0,8.0,7.0
1.0,1.0,0.0
3.0,7.0,2.0
4.0,4.0,4.0
9.0,15.0,10.0
1.0,0.0,0.0
14.0,16.0,16.0
8.0,14.0,12.0
2.0,3.0,2.0
5.0,5.0,4.0
3.0,5.0,4.0
1.0,0.0,0.0
1.0,2.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
1.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,2.0,2.0
0.0,0.0,0.0
6.0,12.0,2.0
0.0,0.0,0.0
1.0,0.0,0.0
8.0,10.0,5.0
1.0,1.0,2.0
8.0,10.0,5.0
0.0,1.0,0.0
1.0,0.0,0.0
1.0,4.0,1.0
0.0,0.0,0.0
62.0,85.0,76.0
26.0,38.0,23.0
2.0,1.0,1.0
0.0,0.0,0.0
19.0,19.0,19.0
0.0,4.0,0.0
1.0,0.0,0.0
4.0,3.0,3.0
22.0,30.0,20.0
0.0,0.0,0.0
14.0,9.0,14.0
7.0,1.0,5.0
1.0,1.0,1.0
1.0,0.0,0.0
3.0,9.0,12.0
2.0,6.0,3.0
16.0,12.0,11.0
1.0,2.0,1.0
3.0,0.0,1.0
1.0,5.0,1.0
2.0,0.0,3.0
1.0,2.0,3.0
2.0,1.0,2.0
0.0,1.0,1.0
2.0,2.0,0.0
3.0,1.0,5.0
10.0,9.0,7.0
4.0,9.0,12.0
2.0,4.0,2.0
39.0,31.0,31.0
6.0,0.0,3.0
0.0,0.0,0.0
4.0,3.0,3.0
2.0,2.0,1.0
12.0,8.0,4.0
0.0,1.0,1.0
2.0,2.0,3.0
1.0,0.0,1.0
11.0,13.0,8.0
0.0,0.0,0.0
11.0,17.0,11.0
0.0,3.0,3.0
0.0,0.0,0.0
0.0,2.0,0.0
1.0,1.0,1.0
7.0,5.0,2.0
3.0,5.0,9.0
0.0,0.0,0.0
2.0,0.0,0.0
0.0,3.0,2.0
2.0,3.0,7.0
3.0,6.0,5.0
2.0,1.0,0.0
11.0,10.0,9.0
0.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
1.0,1.0,5.0
0.0,1.0,1.0
8.0,3.0,1.0
2.0,0.0,1.0
14.0,9.0,11.0
2.0,4.0,4.0
1.0,2.0,0.0
1.0,2.0,1.0
1.0,0.0,0.0
0.0,0.0,0.0
5.0,4.0,6.0
1.0,2.0,2.0
1.0,1.0,0.0
4.0,1.0,7.0
3.0,0.0,0.0
0.0,0.0,0.0
5.0,4.0,7.0
15.0,9.0,13.0
1.0,0.0,0.0
0.0,1.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
9.0,5.0,8.0
1.0,1.0,0.0
3.0,6.0,0.0
3.0,2.0,1.0
0.0,0.0,0.0
4.0,4.0,4.0
1.0,3.0,0.0
3.0,1.0,0.0
0.0,0.0,0.0
4.0,3.0,5.0
1.0,0.0,0.0
3.0,0.0,2.0
2.0,1.0,0.0
8.0,1.0,3.0
5.0,4.0,4.0
6.0,2.0,7.0
0.0,1.0,0.0
6.0,4.0,4.0
0.0,0.0,0.0
2.0,1.0,4.0
1.0,1.0,2.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
2.0,1.0,1.0
2.0,0.0,2.0
1.0,1.0,1.0
1.0,0.0,0.0
3.0,1.0,3.0
1.0,2.0,2.0
5.0,2.0,2.0
5.0,6.0,4.0
1.0,0.0,2.0
0.0,0.0,0.0
2.0,7.0,4.0
1.0,2.0,0.0
6.0,3.0,5.0
0.0,1.0,0.0
1.0,2.0,0.0
0.0,4.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
1.0,0.0,1.0
0.0,0.0,0.0
2.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.0,1.0,1.0
1.0,0.0,2.0
1.0,0.0,0.0
0.0,1.0,1.0
1.0,1.0,2.0
4.0,1.0,0.0
3.0,1.0,1.0
2.0,0.0,2.0
0.0,0.0,0.0
0.0,3.0,0.0
0.0,0.0,0.0
11.0,12.0,6.0
4.0,3.0,1.0
2.0,1.0,2.0
1.0,0.0,0.0
121.0,102.0,101.0
1.0,1.0,3.0
2.0,0.0,1.0
1.0,0.0,0.0
0.0,0.0,0.0
7.0,3.0,5.0
0.0,0.0,0.0
1.0,0.0,1.0
1.0,0.0,1.0
1.0,0.0,0.0
2.0,1.0,0.0
1.0,0.0,0.0
1.0,0.0,2.0
2.0,1.0,5.0
0.0,0.0,0.0
15.0,11.0,18.0
2.0,1.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
1.0,1.0,1.0
3.0,2.0,2.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
11.0,8.0,10.0
1.0,1.0,0.0
1.0,1.0,2.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,2.0,2.0
0.0,1.0,1.0
4.0,2.0,1.0
0.0,1.0,0.0
12.0,14.0,10.0
1.0,1.0,0.0
2.0,2.0,1.0
0.0,0.0,0.0
1.0,0.0,1.0
0.0,1.0,1.0
0.0,2.0,0.0
3.0,2.0,2.0
0.0,0.0,0.0
3.0,5.0,6.0
0.0,1.0,1.0
1.0,0.0,1.0
0.0,2.0,0.0
3.0,1.0,3.0
0.0,0.0,0.0
3.0,3.0,0.0
12.0,11.0,9.0
2.0,2.0,2.0
0.0,0.0,0.0
2.0,2.0,1.0
0.0,1.0,0.0
25.0,30.0,28.0
3.0,1.0,1.0
3.0,2.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,3.0
