states,right 1,left 1,right 2,left 2,right 3,left 3
"(0, 0)",-70.60738819513244,-69.9136560880712,-70.347901427256,-75.92619152854601,-66.8453677053156,-73.1126266564327
"(0, 1)",-75.92276898956058,-75.88527269584057,-75.93216371991574,-75.90446967593533,-75.89141833364536,-68.39866519539117
"(0, 2)",-72.70964473530432,-75.85717686454151,-75.90458331644854,-75.87524126809713,-75.9090778587028,-75.89569269667001
"(0, 3)",-75.9602350553645,-75.84763137102283,-75.8299439966577,-67.53476686649775,-75.86042049337982,-75.93288351866829
"(0, 4)",-73.820780897063,-75.89840729939698,-75.83472186194732,-75.87871828542887,-75.89106409278625,-75.90934048799849
"(0, 5)",-75.80417538785784,-75.80043686550594,-75.89538322682182,-69.7571540318216,-75.8725413712123,-75.79045092817518
"(0, 6)",-75.83221237390259,-75.81615045538211,-75.8561631938858,-75.88150009415259,-75.83353522968055,-75.94175308308277
"(0, 7)",-75.88065450082212,-75.9365485417645,-75.86324706245453,-75.88547855416563,-75.912723844395,-75.83952515602901
"(0, 8)",-75.85420668915455,-75.89013482361955,-75.81178076494953,-75.85293692430764,-75.92450187275497,-75.86355419501211
"(0, 9)",-75.84161672612372,-75.84586550092365,-75.82659138080464,-75.93267560899004,-75.85880879018976,-75.87413568153413
"(0, 10)",-75.82596497077549,-75.84602684443007,-75.79644821137869,-75.91896629021937,-75.85998538049684,-75.88794207094551
"(0, 11)",-75.81546236756714,-75.8946859949964,-75.84024342442038,-75.92611057405372,-75.80920171333332,-75.81893948883706
"(0, 12)",-75.8134925793727,-75.82389971643701,-75.87845987262594,-75.8618862240346,-75.91782910328405,-75.83982576692887
"(0, 13)",-75.85343683447958,-75.875994129768,-75.89144481369976,-75.90626812104446,-75.8337306225159,-75.81963943367153
"(0, 14)",-75.89078238515351,-75.86159018590895,-75.85762131416779,-75.84633448568707,-75.88044339434887,-75.8129967228221
"(0, 15)",-75.90125281502229,-75.83141582571412,-75.84426798995156,-75.91649418535206,-75.88324756080888,-75.91150885591856
"(0, 16)",-75.84888350360114,-75.80589180590776,-75.92263447356294,-75.89157838861567,-75.94813530543539,-75.89149829611007
"(0, 17)",-75.81980779914183,-75.88689437929187,-75.87910166194379,-75.84033266475748,-75.84922743766836,-75.85161069642416
"(0, 18)",-75.92995129625308,-75.82524868276391,-75.88855696258656,-75.88585610194914,-75.81314362444502,-75.91507999644895
"(0, 19)",-75.88621115157864,-75.93201029532284,-75.8653931725105,-75.90785627551224,-75.89236968109027,-75.95549313977537
"(1, 0)",-66.7255764361973,-66.72253357116719,-66.50209456983997,-69.52937160509185,-66.58827149053836,-66.56301669434973
"(1, 1)",-66.7514504443161,-68.31194829163255,-66.68894489088953,-72.50880418598766,-66.68986764730656,-67.3925110480408
"(1, 2)",-66.64108571530625,-66.82463240265417,-66.66913640728663,-70.45920084229658,-66.71499684601943,-67.72430708224017
"(1, 3)",-66.8224751046497,-66.81650875068021,-66.82590251051707,-66.85363230001158,-66.87975028282304,-70.82788219617466
"(1, 4)",-66.6826829873647,-66.63678081945784,-66.67887452223695,-66.6858218958748,-66.78032967497678,-66.67218401971365
"(1, 5)",-66.80161618192724,-66.70968256583164,-66.73077835877008,-66.70276434551894,-66.69328232882552,-66.68601579501454
"(1, 6)",-66.75647672898764,-66.80107241344163,-66.67969213810522,-66.78396679949721,-66.71655205958933,-66.67532993141822
"(1, 7)",-66.69908696027564,-66.7747982041995,-66.74155148748267,-66.79853805016302,-66.7464037840027,-66.69118535758108
"(1, 8)",-66.65247926714505,-66.78901352241908,-66.71592707010126,-66.71635467565632,-66.68136361165355,-66.74153141715361
"(1, 9)",-66.8089543015714,-66.6835411729672,-66.72039798463356,-66.70348643837679,-66.6766041640153,-66.75713735875456
"(1, 10)",-66.74353084530287,-66.7010693765767,-66.7362587889981,-66.8240377703001,-66.80252580132912,-66.68785120794345
"(1, 11)",-66.67882763944027,-66.82881183896998,-66.69908512826001,-66.67674006607932,-66.74640722605523,-66.73723111397064
"(1, 12)",-66.80547288296998,-66.68021657613686,-66.69382900000392,-66.75093592755161,-66.73097117395768,-66.80728474554724
"(1, 13)",-66.77536602328834,-66.79327762665511,-66.69816137041818,-66.69869918123754,-66.8327381503007,-66.69933342569163
"(1, 14)",-66.80407881331651,-66.7616895538925,-66.70642872498955,-66.78543371823937,-66.67201492750166,-66.82922883433407
"(1, 15)",-66.81519890835204,-66.70138687703059,-66.73171953460317,-66.69536765927145,-66.69976861059065,-66.75392483840349
"(1, 16)",-66.70853941641047,-66.76289093519581,-66.76119835210724,-66.83919793880082,-66.83863137109836,-66.71253816007456
"(1, 17)",-66.67800706792279,-66.75486719291828,-66.60645008373456,-66.70744688503139,-66.7035593433037,-66.7692747208188
"(1, 18)",-66.82153623639152,-66.60108468400502,-66.74915934391095,-66.77047465869242,-66.69953056314304,-66.68519038129966
"(1, 19)",-66.83196399587405,-66.8002177302534,-66.80507883276297,-66.82894756169075,-66.78738565268884,-66.78896585386643
"(2, 0)",-66.71540636281502,-66.75458130517508,-66.70103462719936,-66.90963541431829,-66.71919748672408,-66.7178975590958
"(2, 1)",-66.62236521380052,-66.70919850809321,-66.66028075049563,-66.78056892278732,-66.58215240691874,-66.6152763784311
"(2, 2)",-66.59377460313067,-66.64549472615401,-66.6055429872581,-66.77448439056516,-66.5907774186104,-66.81478959469374
"(2, 3)",-66.77324360312548,-66.81728481179908,-66.7895304059953,-66.88377373481418,-66.81620547285327,-66.90854667589531
"(2, 4)",-66.63106221037086,-66.65895915082251,-66.71841055502611,-66.7032484110467,-66.63485763472363,-66.78119075775214
"(2, 5)",-66.56851614418738,-66.63708714998438,-66.63391067481184,-66.61845698477353,-66.53777918218576,-66.66924914953529
"(2, 6)",-66.53662615820011,-66.6457714023762,-66.64403961678246,-66.59992508367264,-66.687390958193,-66.65339521357315
"(2, 7)",-66.57936368478619,-66.63919273525936,-66.61713086499446,-66.61000294108173,-66.52399127773026,-66.49404118508687
"(2, 8)",-66.66083714732665,-66.60249725401674,-66.631338612434,-66.57529645722866,-66.57700371792434,-66.70714157398004
"(2, 9)",-66.67558092163372,-66.62036295501153,-66.72446080113919,-66.63605821608732,-66.62205430101918,-66.68478594089505
"(2, 10)",-66.6908041440546,-66.61987249932608,-66.64074364096317,-66.72661833233963,-66.6744094554297,-66.56751318964503
"(2, 11)",-66.73606530705027,-66.68219035595298,-66.58914776147526,-66.7094812052348,-66.60509008954503,-66.61763813983643
"(2, 12)",-66.61370890393295,-66.6037165869217,-66.73301545212496,-66.62238761105121,-66.64611374008618,-66.63626834111855
"(2, 13)",-66.62632536959285,-66.66425818711674,-66.59897279683597,-66.63527485873504,-66.61514901122699,-66.71961751664753
"(2, 14)",-66.72288561811912,-66.64900135323627,-66.71270915047774,-66.61234187734439,-66.62708736344294,-66.70173944708665
"(2, 15)",-66.69353387187147,-66.7081818740352,-66.6392123376169,-66.71482976645333,-66.68923662728557,-66.59965454693375
"(2, 16)",-66.71348609370654,-66.71280309549616,-66.63686159735522,-66.70278476044476,-66.75873640582242,-66.62586837849372
"(2, 17)",-66.58498566748494,-66.66961958154481,-66.80233611093911,-66.69004382731285,-66.6877202312359,-66.64153145157478
"(2, 18)",-66.6399028574779,-66.72506715938286,-66.69262458223403,-66.58171754375513,-66.55892525762422,-66.65806616128927
"(2, 19)",-66.6987026846478,-66.7356754814566,-66.7580483533061,-66.7128621709936,-66.80750201740796,-66.79142073337667
"(3, 0)",-75.88796883795668,-75.94909869895014,-75.88986041990026,-75.91939001131851,-67.68738228836276,-75.88548980423752
"(3, 1)",-75.89348177957885,-76.00615240406948,-67.20683521303512,-75.89783481227661,-75.94788141298187,-75.867101140404
"(3, 2)",-75.83710260399499,-71.64709484724241,-75.90921518481909,-75.8994153489613,-75.81986622628554,-75.9375992084403
"(3, 3)",-75.86723449889632,-75.96923444232897,-66.87559112408516,-75.88966181369764,-75.83796704573555,-75.81857180699726
"(3, 4)",-66.8755911240855,-71.40921385089922,-73.94829808334474,-75.85829170041663,-75.7986101382111,-75.8184821090826
"(3, 5)",-72.67977783050516,-75.80192480561068,-75.86775415018576,-75.83058100749815,-75.87149128652186,-75.79029402582363
"(3, 6)",-75.79569690008998,-68.07288172895228,-75.8597740619847,-75.8548327742148,-75.82045800884013,-75.90201813192493
"(3, 7)",-75.82271565872044,-75.85549418419792,-75.76637544885789,-71.09141686861075,-75.75929022322698,-75.81403977698236
"(3, 8)",-75.87106592229418,-75.65617578671123,-75.81617911164409,-75.81733157240954,-75.84210705082458,-75.75926212639249
"(3, 9)",-75.80978646211776,-75.84458565021414,-75.76269642609537,-75.82089337833233,-75.7658937241942,-75.87238002227814
"(3, 10)",-75.81534755259673,-75.81882374098788,-75.75640620677677,-75.78817455961305,-75.82924681465046,-75.85483354440193
"(3, 11)",-75.81662350172965,-75.83146040799389,-75.75483766577275,-75.8383725880723,-75.71578652093856,-75.76946889841196
"(3, 12)",-75.78078451009215,-75.84054850473498,-75.78113204857112,-75.77490827239845,-75.81056740022134,-75.76541926897258
"(3, 13)",-75.83369974778196,-75.78646510714597,-75.75503007261042,-75.76952553672996,-75.73678103118702,-75.84980480963128
"(3, 14)",-75.73620410888648,-75.77968580650588,-75.8349617278395,-75.76347122368233,-75.80548880059686,-75.72501912688884
"(3, 15)",-75.78995710570504,-75.77152032159324,-75.75768369228739,-75.74861610593305,-75.8034976142387,-75.85006517774067
"(3, 16)",-75.71749579679981,-75.84246699800615,-75.73343252220502,-75.7299319278101,-75.8561609189349,-75.83992667837393
"(3, 17)",-75.78431918276485,-75.72498779793929,-75.78642099739474,-75.78462965165673,-75.76210269940538,-75.80574309876309
"(3, 18)",-75.85168883408934,-75.79262687836429,-75.79349327695488,-75.68886287185487,-75.71382185120572,-75.74966123941176
"(3, 19)",-75.7874670685768,-75.80677271271969,-75.86393481822748,-75.83146428016335,-75.8091245319317,-75.86698886621014
"(4, 0)",-66.8337997477825,-66.83663164670978,-66.71747177080675,-66.7632633194711,-66.91980509496202,-66.82821965189927
"(4, 1)",-66.77428536181054,-66.72326340386668,-66.73004901273245,-66.74933498004067,-66.65606673472192,-66.67677147673881
"(4, 2)",-66.60006582942759,-66.49224443375164,-66.58231515257228,-66.75056936413671,-66.48132197038407,-66.65390651713699
"(4, 3)",-66.53951209697428,-66.57713464371412,-66.4546575098438,-66.4460231295458,-66.4376211461532,-66.65296472410665
"(4, 4)",-66.42182359119172,-66.46156796199958,-66.4101669620483,-66.66981255850163,-66.48307095100958,-66.5316730062122
"(4, 5)",-66.4376186886756,-66.55458854863805,-66.53591914148879,-66.66967372031985,-66.55006403456366,-66.55727270409655
"(4, 6)",-66.55811321089936,-66.47122381646626,-66.50046105757497,-66.56753688361522,-66.53924561557582,-66.569905222771
"(4, 7)",-66.3922353289683,-66.39019416185347,-66.36067692708781,-66.41001338072377,-66.44002268866484,-66.51757866203755
"(4, 8)",-66.41866394439799,-66.50658281693126,-66.48583205495729,-66.38519864044235,-66.3640931819244,-66.39178027409156
"(4, 9)",-66.39300385477773,-66.49135813075286,-66.33516351538849,-66.34755369152671,-66.43513845921166,-66.37499573675623
"(4, 10)",-66.43058035302985,-66.48229059212905,-66.39461659614862,-66.49506881509046,-66.44454677972556,-66.39475432155972
"(4, 11)",-66.34697752351467,-66.4729799835193,-66.32580639163305,-66.37464737212012,-66.40533446344543,-66.4177699518373
