states,right 1,left 1,right 2,left 2,right 3,left 3
"(0, 0)",-38.451894825842224,-78.0311109131764,-77.96003895691325,-78.08066728175777,-78.05994673455203,-77.95733733892556
"(0, 1)",-78.01316189808585,-78.01675244324059,-78.08093122769802,-78.04565365366099,-78.01778411701983,-78.02170913754364
"(0, 2)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 3)",-78.0326451051204,-78.01252707910619,-78.05768477306182,-78.01207949193805,-78.04849025994562,-78.03083302700588
"(0, 4)",-77.91953598459446,-77.97109093997248,-77.97235486264518,-77.90853156729185,-77.96692593137232,-77.95987186236334
"(0, 5)",-78.03869352949778,-77.95205224719993,-77.92467323512201,-77.92828002249166,-77.98549421968417,-77.95119786743516
"(0, 6)",-78.03721701287199,-77.998956339122,-78.02703620425333,-77.9784990637344,-78.00239049194275,-78.08573608531711
"(0, 7)",-77.94036512809447,-78.02188913291597,-77.9546280559226,-77.97528871676019,-77.93091302538176,-78.02330180670964
"(0, 8)",-77.98845777091489,-77.96809435221947,-77.94492149537304,-78.04745424301206,-78.01953314015378,-77.9420048907311
"(0, 9)",-77.98397924687683,-77.96307112979709,-78.00106735585607,-77.9334186838431,-77.95946258401403,-77.99780250582052
"(0, 10)",-78.03956060803566,-77.92952835525713,-77.98823308812587,-77.951904774917,-77.94940847881156,-78.01459009636349
"(0, 11)",-77.99976121812679,-78.0164854070142,-77.97312601610753,-77.9969762711369,-78.02071497379471,-78.04680102429609
"(0, 12)",-77.96691942309982,-77.99511324188502,-77.99241445435607,-78.03760367994533,-77.94798947944012,-77.96412848855636
"(0, 13)",-77.97439364645204,-77.95033993728248,-77.99867341605176,-77.96938507183226,-78.02961601969977,-77.95959205613576
"(0, 14)",-77.9835312299419,-78.03252015610703,-77.94912855832594,-77.97002476370275,-78.03486125325333,-78.0155095084146
"(0, 15)",-77.99148613825565,-77.94789993994242,-78.00251350100493,-77.99334217319655,-77.9959913891878,-78.04245358809067
"(0, 16)",-77.9582725906377,-78.04639665392799,-78.03982157165865,-78.02711865103531,-78.00670467379238,-77.97516594316528
"(0, 17)",-77.99426632687562,-78.04286520022634,-78.06717964078734,-77.97637801629429,-77.97268889476254,-78.01494174443859
"(0, 18)",-77.97485267530458,-78.01331742608275,-78.07703131062394,-77.94105624085103,-78.02517813592186,-77.99344477505733
"(0, 19)",-78.07003307646309,-78.04577383927608,-78.06368551640547,-78.078575025047,-78.0235397988689,-78.07203684974542
"(1, 0)",-77.71257520426403,-77.82657139127821,-77.66547916966677,-77.69812050840449,-77.67206922136253,-77.75605425086309
"(1, 1)",-77.67915792443127,-77.71532383557962,-77.67915791870789,-77.73306496157001,-77.72446019845445,-77.86416715208281
"(1, 2)",-77.67915794131687,-77.80735472522994,-77.75368214705861,-77.73559926954624,-77.7044230317899,-77.78232071957802
"(1, 3)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 4)",-77.59653022900866,-77.61687360809259,-77.64970774005074,-77.56857426869735,-77.61293118156166,-77.70224711934013
"(1, 5)",-77.62168416052921,-77.59962534896408,-77.61608142548187,-77.6055804778839,-77.5864689929627,-77.57630376659267
"(1, 6)",-77.53946223117302,-77.63503431361309,-77.58219388095465,-77.56952320153388,-77.63312301315719,-77.60692409148567
"(1, 7)",-77.59096123689967,-77.59768511164906,-77.64464343204216,-77.59711006928451,-77.59249368695451,-77.54947762493141
"(1, 8)",-77.66673937510346,-77.58563811347328,-77.61614899075815,-77.56793942228401,-77.59809728289144,-77.62281352290839
"(1, 9)",-77.67170516926919,-77.63590167984162,-77.64607735592395,-77.64152404947305,-77.6074866064355,-77.66059919216849
"(1, 10)",-77.62098347025113,-77.63297166676443,-77.68220675393366,-77.61412209020718,-77.66341579567283,-77.5934908849827
"(1, 11)",-77.62845985110394,-77.61210421842516,-77.59968898017621,-77.68216932450156,-77.6630727487341,-77.6549289439729
"(1, 12)",-77.69270593241649,-77.61130605541166,-77.67194339576,-77.63039020113092,-77.58002155504316,-77.60221279976028
"(1, 13)",-77.62665567254943,-77.59919129219352,-77.6509718075313,-77.69226320099514,-77.70293170810325,-77.69059487232161
"(1, 14)",-77.6655965460841,-77.68405374751109,-77.60023465690324,-77.61037092568208,-77.65215414779787,-77.65538555479846
"(1, 15)",-77.65651082207532,-77.58800518873159,-77.60885431769648,-77.63681151161933,-77.66590160481636,-77.6800941154832
"(1, 16)",-77.63942679369288,-77.69101948060157,-77.61581764972996,-77.65953990541752,-77.69629111218936,-77.69236082789106
"(1, 17)",-77.6701269291814,-77.63209584077659,-77.6496663959584,-77.64146275550753,-77.62346498698949,-77.65310536472836
"(1, 18)",-77.59607664400207,-77.66718765207946,-77.66356396915145,-77.64674884855245,-77.72560940053381,-77.58941483790444
"(1, 19)",-77.7258141051089,-77.68707476918827,-77.68762499032809,-77.67438279734573,-77.6759709636438,-77.73774681317161
"(2, 0)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 1)",-77.89240873486085,-77.9434744650905,-77.79108526168125,-77.80297940512445,-77.79108526207315,-78.0196394034433
"(2, 2)",-77.79108706095872,-78.08516676563339,-77.79108706095872,-78.01843478149884,-77.82631245786388,-77.95007851713075
"(2, 3)",-77.7907086395069,-77.89991994616787,-77.82199678494712,-77.99255202735725,-77.79964153337485,-77.86302055034376
"(2, 4)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 5)",-77.76455231133357,-77.6731323451192,-77.69373913039158,-77.68084755546644,-77.72812157705292,-77.70739087517217
"(2, 6)",-77.74339812493605,-77.64737018846299,-77.70540656799217,-77.66514705538867,-77.7398788217179,-77.71306346803806
"(2, 7)",-77.67936430133443,-77.74023375892828,-77.67202441332498,-77.69067375715856,-77.71761628065471,-77.70362145485551
"(2, 8)",-77.69996168637189,-77.67269105012383,-77.76883345703487,-77.69481732455107,-77.69579252442793,-77.70149244340564
"(2, 9)",-77.73116054105009,-77.66674378702606,-77.75341704107649,-77.72034598970819,-77.76044563546893,-77.68949764610629
