states,right 1,left 1,right 2,left 2,right 3,left 3
"(0, 0)",-63.670378259881275,-64.48387167987417,-60.14544683881003,-63.5406997355039,-63.92001646167567,-64.57221728026474
"(0, 1)",-63.15840748082364,-62.998695096645235,-63.56002765676302,-63.02349845542906,-63.4651395978214,-62.975705184059535
"(0, 2)",-62.56681713210071,-62.485452684276034,-62.70027089630592,-62.69032115278942,-63.513481729341805,-62.69710910343208
"(0, 3)",-64.60415890203188,-64.66846795997101,-64.67433806640605,-64.58582555137284,-64.69977902836126,-64.64082764928207
"(0, 4)",-64.48818457949615,-64.39185221013646,-64.55190945954045,-64.57980543972867,-64.37869687117187,-64.03437033930842
"(0, 5)",-64.58762624616901,-64.51798233068185,-64.65156930295836,-64.6367801821326,-64.58303545189241,-64.52105729146305
"(0, 6)",-64.57383530134706,-64.57111963528666,-64.67180757509597,-64.15043199046234,-64.63474449914263,-64.67289582376415
"(0, 7)",-64.59750100129948,-64.62403806476036,-64.59822834624745,-64.55727289960296,-64.65524816722045,-64.51084244205921
"(0, 8)",-64.58052418250361,-64.65861363639317,-64.71621491164062,-64.707152887181,-64.60104179154519,-64.60692499765733
"(0, 9)",-64.64984720141459,-64.71346167030225,-64.72199014608776,-64.60191340408744,-64.57292892294102,-64.6611118803626
"(0, 10)",-64.65999557777747,-64.71763408504556,-64.6487265832906,-64.62149079869815,-64.67510315487068,-64.57571787835323
"(0, 11)",-64.72279418046402,-64.66880859238613,-64.6119093287667,-64.69870120286936,-64.64235588575502,-64.72340422113447
"(0, 12)",-64.7172646704525,-64.62931973429541,-64.67716705619026,-64.56556183582595,-64.63349402225552,-64.65141769521242
"(0, 13)",-64.65183083524678,-64.67669108009102,-64.71161118564065,-64.68296481651282,-64.64045841343915,-64.64215478611092
"(0, 14)",-64.5704568271778,-64.65199378708449,-64.67565934561179,-64.6404202241449,-64.60288846575165,-64.72955959148594
"(0, 15)",-64.7138040561571,-64.60630751660784,-64.73651684823969,-64.65817796987503,-64.63202774092551,-64.61419827246878
"(0, 16)",-64.72286096712904,-64.7434710335897,-64.68465470070456,-64.61657216044716,-64.64884238380273,-64.67928734245186
"(0, 17)",-64.72071368878142,-64.5648740786967,-64.75494619776359,-64.60382038971684,-64.65804004788853,-64.73528188873094
"(0, 18)",-64.78108433529314,-64.58620871790868,-64.7027034994015,-64.68824570327432,-64.61195811842416,-64.65541171820088
"(0, 19)",-64.75364377750704,-64.7466163797288,-64.75340158957675,-64.72143914634358,-64.77481027073053,-64.80056941083384
"(1, 0)",-64.49576498086876,-63.45031930150557,-64.46468603600286,-64.41949175497022,-64.38777735116668,-64.47805612968463
"(1, 1)",-64.12383447108093,-64.65384370237462,-64.56505988394369,-64.62810807549404,-64.52500129193169,-64.59789091535615
"(1, 2)",-63.97676299187016,-64.62271857327652,-64.65492308187339,-64.75027411384022,-64.66761908929483,-64.68592680721783
"(1, 3)",-59.18108996103054,-59.027346319010256,-61.57418800281421,-61.558540562200065,-60.22320356260816,-61.12559216666233
"(1, 4)",-64.54278312011542,-64.5075862023694,-64.43869516003399,-64.26348185804812,-64.43368055259967,-64.43386950161607
"(1, 5)",-64.49837843863507,-64.56534812928365,-64.55236375112581,-64.4525592025984,-64.53685845981963,-61.81488627791415
"(1, 6)",-64.43029052559353,-64.54740815519861,-64.3819166727041,-64.5202460453794,-64.46607170388222,-64.37370133535904
"(1, 7)",-64.55671748857694,-64.49286160565626,-64.46984363108905,-64.46067912856974,-64.51584798800947,-64.43813053480082
"(1, 8)",-64.47062969521336,-64.54861280160398,-64.48756788550165,-64.39859746827632,-64.57327648343384,-64.54567821492131
"(1, 9)",-64.43751285947577,-64.50073826616362,-64.47642556579714,-64.46257869298172,-64.44294175517473,-64.54594747771267
"(1, 10)",-64.50671062912562,-64.44355624530002,-64.5385232410028,-64.56855643043477,-64.46726532763046,-64.48202172180295
"(1, 11)",-64.5858006753158,-64.53373937458778,-64.49505172271665,-64.46469532420338,-64.61814676527408,-64.453621826529
"(1, 12)",-64.59222198024615,-64.44981568490431,-64.55525985706768,-64.58115188009629,-64.52654349325488,-64.5877918681259
"(1, 13)",-64.52053221355439,-64.60623061632884,-64.4819100066872,-64.47263166606277,-64.59398415329623,-64.49797027301314
"(1, 14)",-64.61297859702381,-64.61613807531006,-64.53919930559995,-64.56840169169331,-64.5700814224408,-64.61622262482965
"(1, 15)",-64.46053366096801,-64.62071764859573,-64.55716307676545,-64.48601091793229,-64.49841733448218,-64.5651100967674
"(1, 16)",-64.5437367271498,-64.58843742757475,-64.45857630499206,-64.6009581655913,-64.45918429159212,-64.50105571606385
"(1, 17)",-64.41655164034508,-64.57585341317862,-64.59566666977045,-64.48166707049738,-64.52300915771187,-64.57991074613867
"(1, 18)",-64.46303518109428,-64.44243888466038,-64.39695925564746,-64.42716931182449,-64.56393076530969,-64.56482115208351
"(1, 19)",-64.48744058948728,-64.60441217840916,-64.53158235611149,-64.55803095862912,-64.52479544317154,-64.57058003211
"(2, 0)",-59.0089747656014,-58.97436123052222,-59.09966251216813,-59.03956850543999,-59.08954335819984,-59.09454965767863
"(2, 1)",-64.00888247387127,-64.28295670405699,-63.87504980503375,-64.31176381698451,-64.24866763634282,-64.30040229032429
"(2, 2)",-63.60657595965339,-64.47209920822002,-64.30483813440668,-64.1492820955727,-64.34419460281103,-64.46342910300352
"(2, 3)",-64.33596455859316,-64.42198261558909,-63.608327800432875,-64.50830093468892,-64.37168352005409,-64.38090963875536
"(2, 4)",-61.177862481430566,-58.92167380860315,-58.82858924106077,-58.89605946509579,-60.036500840829284,-58.720242101917144
"(2, 5)",-64.13123757483291,-64.1640118943368,-64.1915009788797,-63.39664948636015,-64.30804944665584,-64.23561314914781
"(2, 6)",-64.19303180048621,-64.15337221619919,-64.11547696818363,-64.25147413421685,-64.2717140113362,-64.16470775383156
"(2, 7)",-64.12015087105063,-64.07161579481496,-64.07925664180166,-63.624756833474535,-64.2049428672623,-64.1676763298456
"(2, 8)",-64.12700485434107,-63.73586119467298,-64.19730856466191,-64.13146883686485,-64.1254966925602,-64.21706170972455
"(2, 9)",-64.24950856961021,-64.12846944535134,-64.19263632120145,-64.11639054997363,-64.23480828335946,-64.27031528251419
