states,right 1,left 1,right 2,left 2,right 3,left 3
"(0, 0)",-73.5188294705018,-76.8520479860266,-71.35641451731703,-74.37659775347522,-74.95690270318647,-73.6724192349845
"(0, 1)",-78.31194371083912,-78.28895195118633,-78.30257131201591,-76.90187704769967,-78.30500975773927,-78.37760015705805
"(0, 2)",-78.30346934431847,-78.35353557275829,-78.30282064265654,-78.4644936131235,-78.28576319948958,-72.54977116536008
"(0, 3)",-78.3622365264414,-76.63373468012242,-78.37359836639256,-78.42077429734883,-78.3689377671488,-78.35621781986745
"(0, 4)",-78.29741877523463,-78.37864571372435,-78.35780306217184,-78.3018727710706,-78.29992803442457,-78.28474088100725
"(0, 5)",-78.33901044122622,-78.30155147661729,-78.36243044443131,-78.31890854365088,-78.29387846012982,-78.3084193224858
"(0, 6)",-78.36431741340746,-78.32060490035968,-78.34337565585378,-78.36747964087024,-78.3579959603002,-78.38546411221827
"(0, 7)",-78.3802285965649,-78.35804208692696,-78.33305668599108,-78.3596756461755,-78.29773230188755,-78.28302205141381
"(0, 8)",-78.29512984240112,-78.35700474468362,-78.3924585610774,-78.32162038437392,-78.33549333662135,-78.3404813261412
"(0, 9)",-78.29117403861729,-78.33348643695392,-78.27731576600573,-78.32083721004042,-78.35770236404502,-78.38216040533817
"(0, 10)",-78.29974194795163,-78.38726247350871,-78.33874921412814,-78.34858999322554,-78.38812370894243,-78.28992829459806
"(0, 11)",-78.27400933681831,-78.34743860731265,-78.30159638507162,-78.27636914344276,-78.33282651074553,-78.36835098544216
"(0, 12)",-78.36969354095605,-78.27597677089065,-78.33795692995372,-78.33652121323556,-78.36293572806464,-78.31194748578636
"(0, 13)",-78.29241116855647,-78.32075282304515,-78.31416425391913,-78.38347223877456,-78.40808919415889,-78.37730264866835
"(0, 14)",-78.28168650084709,-78.33964954741,-78.32682588122583,-78.33256323798264,-78.36436593912335,-78.35495593482015
"(0, 15)",-78.41038558180462,-78.32164447878489,-78.28910716918122,-78.33315107185493,-78.27930630066402,-78.36958731497751
"(0, 16)",-78.37776957899388,-78.39903118216486,-78.39936486704497,-78.36644918464332,-78.35726289107672,-78.41334844561845
"(0, 17)",-78.36216548048267,-78.40867500123723,-78.31096296242528,-78.3287086263625,-78.40247935527398,-78.35665018737129
"(0, 18)",-78.31372441229365,-78.35168664655384,-78.3701967664251,-78.40010963197241,-78.41283298482512,-78.30205599896479
"(0, 19)",-78.3923982869959,-78.39345147990974,-78.38587874152293,-78.43764681103306,-78.42531924729553,-78.41475854796494
"(1, 0)",-78.36199433466746,-78.4115937495659,-71.97495045577267,-78.3707968182442,-78.41219864984055,-78.48708929865967
"(1, 1)",-78.36802236297052,-78.41669026740891,-78.38055864958677,-78.42508776753823,-78.26961177177893,-78.26932361702777
"(1, 2)",-71.59264025868171,-78.36109165383516,-78.34551264439483,-78.32256182593707,-78.3103341020219,-78.44048484670665
"(1, 3)",-72.7540175088501,-70.19560267440704,-71.37122455030652,-70.42951791401545,-74.39619777526352,-70.63702144592352
"(1, 4)",-78.23378335379175,-74.45090341045236,-78.25261141722959,-78.33557542632221,-78.23952931779968,-78.27683061526598
"(1, 5)",-78.23451242571477,-78.27498610311159,-78.20066964178838,-78.32864139539313,-78.22037786874172,-78.28628459074275
"(1, 6)",-78.13771151347623,-78.21153499737602,-78.17454509264942,-78.23763274264965,-78.24126184415096,-78.25735559739084
"(1, 7)",-78.21461670894357,-78.21883653903699,-78.15347846214735,-78.24534415078247,-78.18595713262698,-78.24630582676585
"(1, 8)",-78.20416041825685,-78.24945957678189,-78.18201665645213,-78.22660323189035,-78.1818352080407,-78.17499466938249
"(1, 9)",-78.25053186077545,-78.1527135269682,-78.21803223394724,-78.22595566494385,-78.24170630497495,-78.1800525584637
"(1, 10)",-78.1796685751792,-78.24117755464772,-78.17114537517946,-78.26240805919689,-78.23299286543619,-78.20496430434528
"(1, 11)",-78.2196465101174,-78.25239020768662,-78.24860603517513,-78.19926000032916,-78.17906390146848,-78.16999198460778
"(1, 12)",-78.23231641737925,-78.20373619219332,-78.2582598370449,-78.18109643454238,-78.18947547327622,-78.21843296454514
"(1, 13)",-78.26655473528534,-78.21048349424302,-78.22540444062827,-78.23644656217799,-78.26178692672593,-78.22724538767574
"(1, 14)",-78.17118790896411,-78.26280936890595,-78.16429265609324,-78.19843374936838,-78.22612583420239,-78.26448834379322
"(1, 15)",-78.17560536933493,-78.16957714496594,-78.18002007024833,-78.22766046897631,-78.19217581111081,-78.25372202324947
"(1, 16)",-78.17885881367927,-78.26121023251874,-78.23388634916827,-78.23334355198996,-78.21503172356819,-78.22982408962451
"(1, 17)",-78.17445776957575,-78.24996845037958,-78.25466668672784,-78.16657626204875,-78.14619899422459,-78.18555606012606
"(1, 18)",-78.24656500645538,-78.15439001884063,-78.3004671703442,-78.21518116932108,-78.20826053205613,-78.1804655405418
