one,two,three
1.0,1.0,2.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,1.0,1.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,1.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,17.0,3.0
1.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,2.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
3.0,0.0,2.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
3.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,2.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,1.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,2.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,2.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,3.0
0.0,0.0,1.0
1.0,1.0,0.0
0.0,0.0,1.0
3.0,1.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
2.0,1.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
3.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
1.0,0.0,1.0
1.0,1.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,1.0
5.0,0.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
3.0,0.0,0.0
1.0,1.0,0.0
3.0,3.0,1.0
4.0,3.0,3.0
2.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,1.0
2.0,0.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
10.0,3.0,2.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
4.0,2.0,5.0
2.0,2.0,2.0
0.0,0.0,1.0
1.0,0.0,1.0
1.0,0.0,1.0
1.0,2.0,4.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
3.0,6.0,17.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,2.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
2.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
2.0,1.0,3.0
0.0,0.0,0.0
1.0,1.0,9.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
19.0,14.0,25.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,2.0
1.0,0.0,0.0
3.0,2.0,4.0
0.0,0.0,0.0
3.0,0.0,1.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
2.0,3.0,0.0
1.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,2.0
0.0,0.0,0.0
1.0,1.0,3.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
22.0,20.0,23.0
1.0,0.0,0.0
0.0,0.0,1.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
97.0,132.0,139.0
1.0,0.0,0.0
2155.0,2267.0,2375.0
399.0,382.0,399.0
127.0,133.0,109.0
403.0,416.0,418.0
26.0,26.0,29.0
3.0,3.0,2.0
20.0,21.0,20.0
257.0,255.0,272.0
6.0,7.0,12.0
82.0,74.0,77.0
48.0,49.0,46.0
110.0,104.0,101.0
238.0,228.0,227.0
13.0,11.0,11.0
25.0,31.0,31.0
45.0,59.0,53.0
5.0,7.0,3.0
12.0,10.0,8.0
74.0,75.0,75.0
50.0,51.0,55.0
99.0,94.0,82.0
82.0,86.0,93.0
49.0,39.0,43.0
7.0,11.0,8.0
7.0,11.0,8.0
16.0,16.0,12.0
6.0,9.0,5.0
65.0,65.0,63.0
11.0,9.0,14.0
12.0,12.0,14.0
0.0,0.0,0.0
4.0,9.0,11.0
0.0,0.0,0.0
0.0,0.0,1.0
2.0,4.0,4.0
4.0,2.0,4.0
4.0,3.0,2.0
2.0,5.0,5.0
62.0,63.0,72.0
38.0,34.0,39.0
1.0,5.0,0.0
50.0,49.0,42.0
10.0,6.0,6.0
0.0,0.0,0.0
1.0,1.0,1.0
44.0,52.0,58.0
14.0,17.0,12.0
1.0,0.0,0.0
3.0,4.0,2.0
1.0,2.0,3.0
13.0,21.0,18.0
31.0,37.0,31.0
5.0,5.0,10.0
4.0,0.0,1.0
1.0,0.0,0.0
8.0,3.0,1.0
1.0,2.0,5.0
123.0,118.0,110.0
3.0,4.0,1.0
3.0,3.0,0.0
1.0,2.0,0.0
8.0,7.0,7.0
3.0,1.0,0.0
6.0,6.0,7.0
3.0,3.0,2.0
8.0,8.0,8.0
5.0,5.0,3.0
29.0,20.0,23.0
0.0,1.0,1.0
1.0,3.0,0.0
4.0,6.0,3.0
44.0,39.0,43.0
0.0,2.0,0.0
6.0,9.0,5.0
2.0,1.0,0.0
0.0,2.0,0.0
0.0,1.0,0.0
0.0,2.0,0.0
0.0,4.0,2.0
52.0,69.0,68.0
7.0,2.0,4.0
1.0,3.0,2.0
0.0,0.0,0.0
2.0,2.0,0.0
5.0,4.0,2.0
1.0,5.0,1.0
3.0,4.0,3.0
4.0,2.0,3.0
4.0,5.0,3.0
13.0,16.0,12.0
1.0,0.0,0.0
5.0,1.0,2.0
4.0,4.0,5.0
2.0,2.0,0.0
0.0,2.0,0.0
0.0,0.0,0.0
1.0,2.0,3.0
0.0,0.0,0.0
88.0,78.0,86.0
0.0,2.0,0.0
0.0,3.0,1.0
0.0,0.0,0.0
1.0,1.0,0.0
1.0,5.0,1.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,2.0,3.0
15.0,21.0,14.0
1.0,1.0,0.0
4.0,2.0,3.0
1.0,1.0,1.0
2.0,3.0,0.0
2.0,1.0,0.0
2.0,2.0,0.0
5.0,2.0,2.0
4.0,4.0,3.0
2.0,0.0,0.0
3.0,2.0,2.0
19.0,16.0,13.0
14.0,13.0,15.0
1.0,3.0,5.0
0.0,3.0,1.0
0.0,2.0,1.0
0.0,1.0,2.0
0.0,2.0,0.0
0.0,2.0,0.0
1.0,1.0,0.0
0.0,2.0,2.0
1.0,0.0,0.0
1.0,2.0,0.0
1.0,2.0,1.0
0.0,0.0,0.0
3.0,0.0,2.0
0.0,0.0,0.0
1.0,1.0,0.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,3.0,1.0
0.0,0.0,0.0
1.0,3.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
16.0,15.0,14.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,3.0,1.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,2.0,0.0
0.0,3.0,1.0
0.0,1.0,0.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,1.0,0.0
1.0,1.0,0.0
1.0,0.0,1.0
1.0,3.0,4.0
0.0,3.0,0.0
0.0,0.0,0.0
0.0,2.0,3.0
0.0,2.0,1.0
1.0,0.0,3.0
0.0,3.0,0.0
0.0,2.0,2.0
0.0,0.0,1.0
0.0,3.0,1.0
1.0,3.0,4.0
23.0,26.0,24.0
0.0,2.0,0.0
1.0,2.0,0.0
0.0,1.0,0.0
2.0,6.0,1.0
0.0,1.0,0.0
0.0,1.0,0.0
4.0,2.0,2.0
0.0,2.0,1.0
0.0,0.0,0.0
4.0,6.0,6.0
0.0,2.0,2.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,2.0
0.0,0.0,1.0
0.0,1.0,1.0
1.0,2.0,2.0
0.0,2.0,2.0
0.0,1.0,1.0
0.0,2.0,1.0
0.0,2.0,8.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,4.0,1.0
0.0,2.0,1.0
3.0,1.0,0.0
0.0,2.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.0,0.0
0.0,2.0,1.0
0.0,2.0,1.0
1.0,1.0,0.0
0.0,2.0,0.0
0.0,2.0,1.0
1.0,3.0,1.0
3.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,3.0,2.0
0.0,1.0,0.0
1.0,2.0,2.0
0.0,2.0,1.0
0.0,3.0,0.0
0.0,0.0,1.0
0.0,1.0,0.0
1.0,0.0,0.0
0.0,2.0,3.0
0.0,1.0,0.0
0.0,2.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,2.0,2.0
0.0,2.0,2.0
0.0,2.0,1.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
2.0,0.0,2.0
1.0,4.0,1.0
0.0,2.0,1.0
0.0,0.0,1.0
0.0,2.0,1.0
1.0,2.0,1.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,2.0,1.0
1.0,2.0,0.0
0.0,2.0,1.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,3.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,2.0,2.0
0.0,2.0,1.0
1.0,1.0,0.0
1.0,0.0,1.0
0.0,0.0,0.0
0.0,2.0,1.0
1.0,2.0,1.0
1.0,1.0,0.0
0.0,1.0,0.0
0.0,3.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,2.0,1.0
0.0,2.0,2.0
0.0,2.0,0.0
2.0,0.0,0.0
0.0,2.0,2.0
1.0,2.0,2.0
0.0,3.0,0.0
0.0,2.0,0.0
1.0,2.0,1.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,2.0,2.0
0.0,2.0,1.0
1.0,1.0,0.0
0.0,2.0,1.0
0.0,0.0,0.0
0.0,2.0,2.0
5.0,0.0,1.0
0.0,1.0,0.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,0.0,0.0
0.0,2.0,1.0
2.0,0.0,0.0
0.0,2.0,1.0
0.0,2.0,2.0
0.0,2.0,0.0
7.0,9.0,9.0
0.0,2.0,1.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,1.0,1.0
0.0,2.0,1.0
1.0,0.0,1.0
0.0,2.0,0.0
0.0,2.0,0.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,3.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,2.0,1.0
0.0,2.0,1.0
1.0,2.0,0.0
0.0,2.0,1.0
1.0,3.0,0.0
1.0,1.0,0.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,1.0,0.0
0.0,2.0,1.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
0.0,2.0,0.0
0.0,2.0,1.0
0.0,1.0,0.0
0.0,2.0,1.0
1.0,1.0,0.0
0.0,3.0,0.0
0.0,1.0,0.0
3.0,2.0,0.0
0.0,2.0,1.0
0.0,1.0,0.0
0.0,2.0,1.0
0.0,1.0,0.0
0.0,3.0,1.0
0.0,2.0,1.0
1.0,0.0,1.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,1.0,2.0
0.0,2.0,1.0
2.0,2.0,1.0
0.0,3.0,3.0
1.0,0.0,0.0
0.0,2.0,1.0
0.0,2.0,2.0
0.0,2.0,1.0
1.0,2.0,0.0
1.0,0.0,2.0
0.0,2.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
2.0,2.0,0.0
0.0,2.0,1.0
0.0,0.0,1.0
0.0,3.0,2.0
0.0,1.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,2.0,0.0
1.0,1.0,0.0
0.0,2.0,1.0
0.0,2.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,1.0,0.0
1.0,0.0,0.0
0.0,2.0,0.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,1.0,0.0
0.0,2.0,2.0
0.0,2.0,0.0
1.0,3.0,2.0
0.0,1.0,1.0
22.0,18.0,26.0
0.0,2.0,1.0
3.0,0.0,1.0
0.0,2.0,1.0
0.0,2.0,1.0
1.0,1.0,0.0
0.0,2.0,1.0
0.0,2.0,1.0
1.0,4.0,3.0
0.0,2.0,1.0
0.0,2.0,1.0
1.0,0.0,0.0
0.0,2.0,1.0
1.0,2.0,2.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,3.0,0.0
0.0,2.0,0.0
0.0,2.0,1.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,1.0
2.0,0.0,1.0
2.0,1.0,1.0
0.0,3.0,2.0
0.0,0.0,0.0
0.0,2.0,1.0
1.0,1.0,1.0
5.0,5.0,6.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,2.0
0.0,2.0,1.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,2.0,0.0
0.0,2.0,0.0
1.0,1.0,0.0
0.0,3.0,1.0
0.0,3.0,1.0
0.0,2.0,2.0
1.0,2.0,1.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,1.0,0.0
0.0,2.0,1.0
1.0,2.0,1.0
1.0,1.0,0.0
0.0,2.0,0.0
0.0,2.0,0.0
0.0,2.0,2.0
0.0,0.0,0.0
1.0,2.0,1.0
0.0,0.0,0.0
1.0,2.0,0.0
1.0,1.0,0.0
0.0,2.0,1.0
0.0,2.0,2.0
0.0,2.0,1.0
1.0,1.0,0.0
1.0,2.0,4.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,2.0,0.0
0.0,1.0,0.0
3.0,1.0,2.0
0.0,3.0,1.0
0.0,2.0,1.0
1.0,2.0,1.0
0.0,0.0,0.0
1.0,0.0,1.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,3.0,1.0
0.0,2.0,0.0
1.0,1.0,0.0
0.0,2.0,1.0
0.0,2.0,1.0
1.0,2.0,2.0
0.0,3.0,0.0
1.0,0.0,0.0
1.0,2.0,1.0
0.0,1.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,0.0,0.0
2.0,1.0,1.0
0.0,2.0,0.0
0.0,2.0,2.0
0.0,2.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,2.0,1.0
0.0,2.0,1.0
1.0,0.0,2.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,2.0,1.0
1.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,2.0,1.0
1.0,1.0,0.0
0.0,1.0,2.0
0.0,2.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,2.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,2.0,0.0
0.0,2.0,1.0
0.0,2.0,0.0
0.0,2.0,1.0
0.0,1.0,0.0
0.0,2.0,1.0
5.0,2.0,2.0
0.0,3.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,1.0,0.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.0,0.0
0.0,2.0,1.0
0.0,0.0,0.0
2.0,1.0,1.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,2.0,2.0
1.0,1.0,0.0
0.0,1.0,0.0
0.0,2.0,0.0
0.0,3.0,0.0
0.0,2.0,1.0
0.0,3.0,1.0
1.0,1.0,1.0
0.0,2.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
1.0,1.0,1.0
0.0,1.0,0.0
0.0,2.0,1.0
1.0,1.0,0.0
1.0,1.0,0.0
2.0,2.0,1.0
1.0,2.0,2.0
0.0,2.0,0.0
0.0,0.0,2.0
0.0,0.0,0.0
0.0,2.0,2.0
0.0,2.0,0.0
0.0,2.0,2.0
0.0,4.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
1.0,2.0,1.0
0.0,2.0,1.0
1.0,0.0,1.0
0.0,0.0,0.0
0.0,3.0,1.0
0.0,2.0,1.0
0.0,0.0,0.0
1.0,1.0,0.0
0.0,2.0,0.0
0.0,2.0,2.0
2.0,1.0,0.0
4.0,2.0,4.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,2.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,2.0
0.0,1.0,2.0
0.0,2.0,0.0
1.0,3.0,3.0
1.0,0.0,0.0
1.0,2.0,1.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,2.0,2.0
1.0,2.0,0.0
0.0,2.0,0.0
0.0,2.0,1.0
0.0,3.0,1.0
0.0,3.0,0.0
0.0,2.0,1.0
0.0,2.0,0.0
1.0,2.0,2.0
1.0,1.0,0.0
0.0,2.0,1.0
0.0,2.0,2.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,1.0,0.0
0.0,4.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,3.0,1.0
0.0,0.0,0.0
1.0,2.0,3.0
0.0,2.0,1.0
1.0,1.0,0.0
0.0,2.0,1.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,2.0,2.0
1.0,0.0,0.0
0.0,2.0,1.0
1.0,2.0,1.0
0.0,0.0,0.0
0.0,2.0,2.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,3.0,1.0
1.0,1.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
0.0,1.0,1.0
0.0,2.0,1.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,2.0,1.0
1.0,1.0,0.0
2.0,3.0,1.0
1.0,0.0,0.0
0.0,2.0,1.0
0.0,2.0,0.0
0.0,2.0,2.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,2.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,3.0,0.0
0.0,2.0,1.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,1.0,0.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,2.0,1.0
1.0,1.0,0.0
0.0,2.0,1.0
2.0,1.0,0.0
1.0,1.0,0.0
0.0,2.0,1.0
1.0,2.0,1.0
0.0,2.0,1.0
1.0,2.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,2.0,2.0
0.0,2.0,1.0
0.0,2.0,1.0
2.0,0.0,0.0
0.0,2.0,1.0
0.0,2.0,0.0
1.0,0.0,0.0
0.0,2.0,1.0
0.0,2.0,0.0
0.0,2.0,0.0
0.0,0.0,1.0
0.0,1.0,0.0
1.0,1.0,0.0
0.0,2.0,0.0
0.0,2.0,0.0
0.0,2.0,1.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5.0,1.0
0.0,1.0,0.0
0.0,2.0,0.0
0.0,4.0,1.0
1.0,1.0,1.0
0.0,2.0,1.0
0.0,3.0,1.0
0.0,3.0,1.0
0.0,2.0,1.0
1.0,2.0,0.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,1.0,0.0
0.0,2.0,1.0
1.0,0.0,0.0
0.0,1.0,2.0
0.0,2.0,0.0
0.0,2.0,0.0
0.0,2.0,1.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,2.0,1.0
0.0,3.0,1.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,2.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,2.0,2.0
1.0,0.0,0.0
1.0,1.0,0.0
0.0,2.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,2.0,0.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,0.0,0.0
1.0,2.0,1.0
2.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,2.0,0.0
0.0,2.0,1.0
0.0,1.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,2.0,1.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,2.0,1.0
1.0,0.0,0.0
1.0,4.0,1.0
0.0,2.0,1.0
0.0,3.0,1.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,2.0,1.0
1.0,2.0,1.0
1.0,1.0,0.0
0.0,2.0,2.0
1.0,0.0,0.0
0.0,3.0,2.0
1.0,1.0,0.0
0.0,2.0,2.0
0.0,2.0,1.0
0.0,2.0,0.0
1.0,1.0,0.0
0.0,2.0,0.0
2.0,2.0,1.0
0.0,0.0,0.0
0.0,3.0,1.0
0.0,0.0,0.0
1.0,1.0,0.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,1.0,1.0
0.0,2.0,2.0
0.0,1.0,0.0
1.0,0.0,0.0
0.0,2.0,1.0
1.0,0.0,3.0
0.0,1.0,0.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,1.0,0.0
0.0,3.0,0.0
0.0,0.0,0.0
0.0,3.0,1.0
0.0,2.0,1.0
1.0,1.0,0.0
0.0,2.0,0.0
0.0,1.0,0.0
0.0,2.0,0.0
0.0,3.0,1.0
0.0,0.0,0.0
0.0,3.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
1.0,1.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
0.0,2.0,1.0
0.0,2.0,0.0
0.0,2.0,1.0
0.0,3.0,1.0
0.0,0.0,0.0
1.0,3.0,1.0
0.0,2.0,3.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,2.0,1.0
1.0,3.0,2.0
