states,right 1,left 1,right 2,left 2,right 3,left 3
"(10, 7)",-57.283854563757274,-57.20188179763044,-57.31741776644807,-57.24912758593126,-57.071827442346844,-57.06488398998721
"(10, 8)",-56.063161106083626,-56.45984765163931,-56.240212760806614,-56.62214495624911,-56.041283113975766,-56.07051375768928
"(10, 9)",-56.443685565807215,-56.26198907154371,-56.271321612968215,-56.40909080902844,-56.18246230679075,-56.37266599396243
"(10, 10)",-57.09914319681211,-57.40936797118803,-57.468750773660915,-57.412434731475045,-57.42113681347955,-57.36782671060803
"(10, 11)",-57.52041716171951,-57.35176985804465,-57.67339951259136,-57.490907232097534,-57.46279299179423,-57.45059586796048
"(10, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(11, 0)",-58.08865728294064,-58.01571503554102,-58.15838062758911,-58.15290821152636,-58.0451813714474,-58.005558050018344
"(11, 1)",-57.99222345380188,-58.007771835775515,-58.11225032673651,-58.18437373949584,-58.02534235226321,-58.26641766929572
"(11, 2)",-57.97246585927873,-58.078087459719924,-58.161083056575606,-58.2390397506401,-58.005715918279236,-58.20248221586829
"(11, 3)",-58.11305909734234,-58.12472157753765,-58.02577332664274,-58.04820374625707,-57.92513291347311,-58.1521786037864
"(11, 4)",-57.99184214555601,-58.07227205336679,-57.94934405853503,-58.106028298733236,-57.97739367518125,-58.157857483621804
"(11, 5)",-58.1639281408748,-57.9486500302869,-58.019072038377736,-57.88242910804621,-57.96577751154355,-58.05444038985611
"(11, 6)",-58.048300056851446,-58.10257339582691,-57.957128230724464,-57.97121608208641,-58.07423727304217,-58.121150768441865
"(11, 7)",-58.06111399509576,-58.03086365835797,-58.05540034860323,-57.95111628837458,-57.97550011944122,-58.05432609675853
"(11, 8)",-58.067553715990144,-57.99202340623925,-58.0890386962983,-58.113513468044346,-57.93542959673205,-57.94591311623965
"(11, 9)",-57.98074166193507,-58.12237231738004,-58.01613200260621,-58.07028601841198,-56.64249726318501,-58.06899826663124
"(11, 10)",-58.02987579545408,-58.11953859448906,-57.05699617371692,-57.99704702387136,-58.04457427712745,-57.926170791072224
"(11, 11)",-56.24993080023887,-57.98582650553875,-58.120133085263035,-57.93782360149159,-58.03179593391454,-58.06005246059395
"(11, 12)",-58.12288482199615,-58.15269906365677,-58.128934159593705,-57.67663158780602,-58.195487065952705,-58.07040084030527
"(12, 0)",-58.06315476277574,-58.04681121669971,-57.85949538058574,-58.0369016432179,-57.975730194536865,-58.09996546877264
"(12, 1)",-56.94662223574211,-56.957802134305155,-56.86763262669132,-57.104214142278366,-57.03370860426764,-57.01196832554356
"(12, 2)",-57.833545993044865,-57.81123928460312,-57.72516985361283,-57.701701508777674,-57.718955950104686,-57.923283184954016
"(12, 3)",-57.86824608580038,-57.794653868169874,-57.70290082990901,-58.01978275807246,-57.75105510047738,-57.915177052827104
"(12, 4)",-57.74785122356799,-57.81030456140002,-57.871797696069095,-57.69812250439193,-57.67176911058482,-57.98604808350093
"(12, 5)",-57.827034967494974,-57.82873944817764,-57.67533520023993,-57.72987525557738,-57.73725451361915,-57.722668951364994
"(12, 6)",-57.74526812208045,-57.833041396392936,-57.782008236962724,-57.903418940585524,-57.855014358279995,-57.72089720235634
"(12, 7)",-57.69324491282124,-57.8000180859108,-57.765806232943774,-57.66660216143545,-57.75322564504618,-57.66441447263874
"(12, 8)",-57.92605223159903,-57.71267150799177,-57.840935063419096,-57.71849852480188,-57.73179927264211,-57.79585500243387
"(12, 9)",-57.875382162760744,-57.868591935751596,-57.779568567881775,-57.821636815643174,-57.89688382455859,-57.95219396899256
"(12, 10)",-57.657977281558225,-57.84402326211449,-57.836450372926436,-57.873636629052534,-57.703209051299616,-57.70540678934796
"(12, 11)",-57.66616022081922,-57.62301857271926,-57.7414360457951,-57.792263081144924,-57.82627588487911,-57.69618425228159
"(12, 12)",-57.82441054266391,-57.79820149077427,-57.957522120437105,-57.80512006790636,-57.77497763575033,-57.96549090414739
