right 1,left 1,right 2,left 2,right 3,left 3
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0.0,0.0,0.0
0.0,0.0,0.75,-0.5,0.0,-0.5
0.0,-0.2525,0.75,-0.5,0.0,-0.5
0.5,-0.2525,0.75,-0.5,0.0,-0.5
0.5,-0.2525,0.875,-0.5,0.0,-0.5
0.75,-0.2525,0.875,-0.5,0.0,-0.75
0.75,-0.2525,0.875,-0.9246546875,0.0,-0.75
0.75,-0.2525,0.9375,-0.9246546875,0.0,-0.875
0.75,-0.2525,0.96875,-0.9246546875,0.0,-0.875
0.75,-0.2525,0.96875,-0.9246546875,0.5,-0.875
0.75,-0.2525,0.984375,-0.9246546875,0.5,-0.9375
0.875,-0.2525,0.984375,-0.9246546875,0.5,-0.9375
0.875,-0.2525,0.984375,-0.9246546875,0.75,-0.9375
0.875,-0.2525,0.9921875,-0.99666796875,0.75,-0.9375
0.875,-0.2525,0.99609375,-1.0198935546875,0.75,-0.9375
0.875,-0.2525,0.998046875,-1.020963427734375,0.75,-0.9375
0.875,-0.2525,0.9990234375,-1.020963427734375,0.75,-0.9375
0.875,-0.2525,0.9990234375,-1.020963427734375,0.75,-0.96875
0.9375,-0.2525,0.9990234375,-1.020963427734375,0.75,-0.96875
0.9375,-0.2525,0.99951171875,-1.0187043212890625,0.75,-0.96875
0.9375,-0.2525,0.999755859375,-1.0187043212890625,0.75,-0.96875
0.9375,-0.2525,0.9998779296875,-1.0175747680664062,0.75,-0.96875
0.96875,-0.2525,0.9998779296875,-1.0175747680664062,0.75,-0.96875
0.96875,-0.2525,0.9998779296875,-1.015403598022461,0.875,-0.96875
0.96875,-0.2525,0.99993896484375,-1.015403598022461,0.875,-0.96875
0.96875,-0.2525,0.99993896484375,-1.015403598022461,0.9375,-0.96875
0.96875,-0.2525,0.99993896484375,-1.015403598022461,0.9375,-0.96875
0.96875,-0.2525,0.999969482421875,-1.0130982627868652,0.9375,-0.96875
0.984375,-0.2525,0.999969482421875,-1.0130982627868652,0.9375,-0.96875
0.984375,-0.2525,0.9999847412109375,-1.0130982627868652,0.9375,-0.96875
0.9921875,-0.2525,0.9999847412109375,-1.0130982627868652,0.9375,-0.96875
0.9921875,-0.2525,0.9999847412109375,-1.0130982627868652,0.96875,-0.96875
0.9921875,-0.2525,0.9999923706054688,-1.0116219636917114,0.96875,-0.96875
0.9921875,-0.255,0.9999923706054688,-1.0116219636917114,0.96875,-0.984375
0.9921875,-0.255,0.9999923706054688,-1.0116219636917114,0.96875,-0.9921875
0.9921875,-0.255,0.9999961853027344,-1.0116219636917114,0.96875,-0.9921875
0.9921875,-0.255,0.9999980926513672,-1.0107714629530906,0.96875,-1.091690625
0.9921875,-0.255,0.9999980926513672,-1.0103419067263602,0.96875,-1.091690625
0.9921875,-0.255,0.9999980926513672,-1.0103419067263602,0.984375,-1.091690625
0.9921875,-0.1634375,0.9999990463256836,-1.0103419067263602,0.984375,-1.1414421875
0.9921875,-0.1634375,0.9999995231628418,-1.0103419067263602,0.984375,-1.1414421875
0.99609375,-0.1634375,0.9999995231628418,-1.0103419067263602,0.984375,-1.1414421875
0.99609375,-0.1634375,0.9999995231628418,-1.0103419067263602,0.984375,-1.1414421875
0.99609375,-0.1634375,0.9999997615814209,-1.0103419067263602,0.984375,-1.1414421875
0.99609375,-0.1634375,0.9999998807907104,-1.0103419067263602,0.984375,-1.1414421875
0.99609375,-0.1634375,0.9999998807907104,-1.0103419067263602,0.984375,-1.1414421875
0.99609375,-0.1634375,0.9999998807907104,-1.0103419067263602,0.9921875,-1.1414421875
0.99609375,-0.10218749999999999,0.9999998807907104,-1.0103419067263602,0.9921875,-1.1414421875
0.99609375,-0.10218749999999999,0.9999999403953552,-1.0103419067263602,0.9921875,-1.1414421875
0.99609375,-0.10218749999999999,0.9999999701976776,-1.0103419067263602,0.9921875,-1.1414421875
0.99609375,-0.10218749999999999,0.9999999701976776,-1.0103419067263602,0.9921875,-1.1414421875
0.99609375,-0.10218749999999999,0.9999999701976776,-1.0103419067263602,0.9921875,-1.1414421875
0.99609375,-0.10218749999999999,0.9999999701976776,-1.0103419067263602,0.9921875,-1.06164052734375
0.998046875,-0.10218749999999999,0.9999999701976776,-1.0101231981977818,0.9921875,-1.0525006835937498
0.9990234375,-0.10218749999999999,0.9999999701976776,-1.0101231981977818,0.9921875,-1.04564580078125
0.9990234375,-0.10218749999999999,0.9999999850988388,-1.0101231981977818,0.9921875,-1.04564580078125
0.9990234375,-0.10218749999999999,0.9999999850988388,-1.0101231981977818,0.9921875,-1.04564580078125
0.9990234375,-0.10218749999999999,0.9999999925494194,-1.0101231981977818,0.9921875,-1.04564580078125
0.99951171875,-0.10218749999999999,0.9999999925494194,-1.0101231981977818,0.9921875,-1.04564580078125
0.99951171875,-0.10218749999999999,0.9999999962747097,-1.0101231981977818,0.9921875,-1.04564580078125
0.99951171875,-0.10218749999999999,0.9999999981373549,-1.0101231981977818,0.9921875,-1.04564580078125
0.99951171875,-0.05996093749999998,0.9999999981373549,-1.0101231981977818,0.9921875,-1.04564580078125
0.99951171875,-0.05996093749999998,0.9999999981373549,-1.0101231981977818,0.9921875,-1.04564580078125
0.99951171875,-0.035947265625,0.9999999981373549,-1.0101231981977818,0.9921875,-1.04564580078125
0.99951171875,-0.023940429687500014,0.9999999981373549,-1.0101231981977818,0.9921875,-1.04564580078125
0.99951171875,-0.023940429687500014,0.9999999990686774,-1.0101231981977818,0.9921875,-1.04564580078125
0.99951171875,-0.023940429687500014,0.9999999995343387,-1.0101231981977818,0.9921875,-1.0329126342773436
0.99951171875,-0.023940429687500014,0.9999999995343387,-1.0101231981977818,0.9921875,-1.0329126342773436
0.999755859375,-0.023940429687500014,0.9999999995343387,-1.0100116371409966,0.9921875,-1.0329126342773436
0.999755859375,-0.023940429687500014,0.9999999997671694,-1.0100116371409966,0.9921875,-1.0329126342773436
0.9998779296875,-0.023940429687500014,0.9999999997671694,-1.0100116371409966,0.9921875,-1.0329126342773436
0.9998779296875,-0.023940429687500014,0.9999999998835847,-1.0100116371409966,0.9921875,-1.0329126342773436
0.9998779296875,-0.023940429687500014,0.9999999999417923,-1.00995583770565,0.9921875,-1.0329126342773436
0.9998779296875,-0.023940429687500014,0.9999999999708962,-1.00995583770565,0.9921875,-1.0329126342773436
0.9998779296875,-0.023940429687500014,0.9999999999708962,-1.00995583770565,0.9921875,-1.0329126342773436
0.9998779296875,-0.023940429687500014,0.9999999999854481,-1.00995583770565,0.9921875,-1.0329126342773436
0.99993896484375,-0.023940429687500014,0.9999999999854481,-1.00995583770565,0.9921875,-1.0265460510253905
0.99993896484375,-0.017453613281250016,0.9999999999854481,-1.00995583770565,0.9921875,-1.0265460510253905
0.99993896484375,-0.017453613281250016,0.999999999992724,-1.00995583770565,0.9921875,-1.0265460510253905
0.99993896484375,-0.017453613281250016,0.999999999996362,-1.00995583770565,0.9921875,-1.0265460510253905
0.99993896484375,-0.017453613281250016,0.999999999998181,-1.00995583770565,0.9921875,-1.0265460510253905
0.99993896484375,-0.014210205078125017,0.999999999998181,-1.00995583770565,0.9921875,-1.0265460510253905
0.99993896484375,-0.014210205078125017,0.999999999998181,-1.00995583770565,0.9921875,-1.0265460510253905
0.99993896484375,-0.014210205078125017,0.999999999998181,-1.0099139606299363,0.9921875,-1.0162075328826905
0.99993896484375,-0.014210205078125017,0.9999999999990905,-1.0099069806164063,0.9921875,-1.0162075328826905
0.999969482421875,-0.014210205078125017,0.9999999999990905,-1.0099069806164063,0.9921875,-1.0162075328826905
0.999969482421875,-0.014210205078125017,0.9999999999990905,-1.0099069806164063,0.9921875,-1.0162075328826905
0.999969482421875,-0.014210205078125017,0.9999999999995453,-1.0099034903840085,0.9921875,-1.0162075328826905
0.9999847412109375,-0.014210205078125017,0.9999999999995453,-1.0099034903840085,0.9921875,-1.0162075328826905
0.9999847412109375,-0.014210205078125017,0.9999999999995453,-1.0099034903840085,0.99609375,-1.0162075328826905
0.9999847412109375,-0.014210205078125017,0.9999999999997726,-1.0099034903840085,0.99609375,-1.0162075328826905
0.9999847412109375,-0.014210205078125017,0.9999999999997726,-1.0099034903840085,0.998046875,-1.0162075328826905
0.9999847412109375,-0.014210205078125017,0.9999999999998863,-1.0099034903840085,0.998046875,-1.0162075328826905
0.9999923706054688,-0.014210205078125017,0.9999999999998863,-1.0099034903840085,0.998046875,-1.0162075328826905
0.9999923706054688,-0.014210205078125017,0.9999999999999432,-1.0099034903840085,0.998046875,-1.0162075328826905
0.9999923706054688,-0.014210205078125017,0.9999999999999716,-1.0099034903840085,0.998046875,-1.0162075328826905
0.9999923706054688,-0.014210205078125017,0.9999999999999858,-1.0099034903840085,0.998046875,-1.0162075328826905
0.9999923706054688,-0.014210205078125017,0.9999999999999858,-1.0099034903840085,0.9990234375,-1.0162075328826905
0.9999923706054688,-0.014210205078125017,0.9999999999999858,-1.0099034903840085,0.9990234375,-1.0162075328826905
0.9999923706054688,-0.014210205078125017,0.9999999999999858,-1.0099034903840085,0.9990234375,-1.0162075328826905
0.9999961853027344,-0.014210205078125017,0.9999999999999858,-1.0099034903840085,0.9990234375,-1.0162075328826905
0.9999961853027344,-0.014210205078125017,0.9999999999999929,-1.0099034903840085,0.9990234375,-1.0162075328826905
0.9999961853027344,-0.014210205078125017,0.9999999999999964,-1.0099034903840085,0.9990234375,-1.0162075328826905
0.9999980926513672,-0.014210205078125017,0.9999999999999964,-1.0099034903840085,0.9990234375,-1.0162075328826905
0.9999980926513672,-0.01216552734375,0.9999999999999964,-1.0099034903840085,0.9990234375,-1.0162075328826905
0.9999980926513672,-0.01216552734375,0.9999999999999964,-1.0099034903840085,0.9990234375,-1.0162075328826905
0.9999980926513672,-0.01216552734375,0.9999999999999964,-1.0099034903840085,0.9990234375,-1.0162075328826905
0.9999980926513672,-0.01216552734375,0.9999999999999982,-1.0099034903840085,0.9990234375,-1.0162075328826905
0.9999980926513672,-0.01216552734375,0.9999999999999991,-1.0099034903840085,0.9990234375,-1.0162075328826905
0.9999980926513672,-0.01216552734375,0.9999999999999996,-1.0099017451926224,0.9990234375,-1.0138457845687867
0.9999980926513672,-0.01216552734375,0.9999999999999996,-1.0099017451926224,0.99951171875,-1.0138457845687867
0.9999980926513672,-0.01216552734375,0.9999999999999998,-1.0099017451926224,0.99951171875,-1.0138457845687867
0.9999980926513672,-0.01216552734375,0.9999999999999999,-1.0099017451926224,0.99951171875,-1.0138457845687867
0.9999980926513672,-0.01216552734375,1.0,-1.0099017451926224,0.99951171875,-1.0138457845687867
0.9999980926513672,-0.01216552734375,1.0,-1.0099017451926224,0.99951171875,-1.0138457845687867
0.9999980926513672,-0.01216552734375,1.0,-1.0099017451926224,0.99951171875,-1.0138457845687867
0.9999980926513672,-0.01216552734375,1.0,-1.009900872596321,0.999755859375,-1.0138457845687867
0.9999980926513672,-0.01216552734375,1.0,-1.009900872596321,0.999755859375,-1.0138457845687867
0.9999980926513672,-0.011112976074218748,1.0,-1.009900872596321,0.999755859375,-1.0138457845687867
0.9999980926513672,-0.011112976074218748,1.0,-1.009900872596321,0.999755859375,-1.0138457845687867
0.9999980926513672,-0.011112976074218748,1.0,-1.009900872596321,0.999755859375,-1.0138457845687867
0.9999980926513672,-0.011112976074218748,1.0,-1.009900872596321,0.999755859375,-1.0138457845687867
0.9999980926513672,-0.011112976074218748,1.0,-1.00990043629817,0.999755859375,-1.0138457845687867
0.9999980926513672,-0.011112976074218748,1.0,-1.0099002181490948,0.999755859375,-1.0138457845687867
0.9999980926513672,-0.011112976074218748,1.0,-1.0099002181490948,0.999755859375,-1.0138457845687867
0.9999980926513672,-0.011112976074218748,1.0,-1.0099002181490948,0.999755859375,-1.0138457845687867
0.9999990463256836,-0.011112976074218748,1.0,-1.0099002181490948,0.999755859375,-1.0138457845687867
0.9999990463256836,-0.011112976074218748,1.0,-1.0099002181490948,0.999755859375,-1.0138457845687867
0.9999990463256836,-0.011112976074218748,1.0,-1.0099002181490948,0.999755859375,-1.0138457845687867
0.9999990463256836,-0.011112976074218748,1.0,-1.0099002181490948,0.999755859375,-1.0138457845687867
0.9999990463256836,-0.011112976074218748,1.0,-1.0099002181490948,0.999755859375,-1.0138457845687867
0.9999990463256836,-0.010571594238281277,1.0,-1.009900109074548,0.999755859375,-1.0138457845687867
0.9999990463256836,-0.010571594238281277,1.0,-1.009900109074548,0.999755859375,-1.0138457845687867
0.9999990463256836,-0.010571594238281277,1.0,-1.009900109074548,0.999755859375,-1.0138457845687867
0.9999990463256836,-0.010571594238281277,1.0,-1.009900109074548,0.999755859375,-1.0138457845687867
0.9999990463256836,-0.010571594238281277,1.0,-1.009900109074548,0.999755859375,-1.0126649104118348
0.9999990463256836,-0.010571594238281277,1.0,-1.009900109074548,0.999755859375,-1.0126649104118348
0.9999995231628418,-0.010571594238281277,1.0,-1.009900109074548,0.999755859375,-1.0126649104118348
0.9999995231628418,-0.010300903320312542,1.0,-1.009900109074548,0.999755859375,-1.0126649104118348
0.9999995231628418,-0.010158004760742197,1.0,-1.009900109074548,0.999755859375,-1.0126649104118348
0.9999995231628418,-0.010158004760742197,1.0,-1.009900109074548,0.999755859375,-1.0126649104118348
0.9999995231628418,-0.010158004760742197,1.0,-1.009900109074548,0.999755859375,-1.0126649104118348
0.9999995231628418,-0.010158004760742197,1.0,-1.009900109074548,0.9998779296875,-1.0126649104118348
0.9999995231628418,-0.010158004760742197,1.0,-1.009900109074548,0.9998779296875,-1.0126649104118348
0.9999995231628418,-0.010086555480957025,1.0,-1.009900109074548,0.9998779296875,-1.0126649104118348
0.9999995231628418,-0.010086555480957025,1.0,-1.009900109074548,0.9998779296875,-1.0126649104118348
0.9999995231628418,-0.010047054290771506,1.0,-1.009900109074548,0.9998779296875,-1.0126649104118348
0.9999997615814209,-0.010047054290771506,1.0,-1.009900109074548,0.9998779296875,-1.0126649104118348
0.9999997615814209,-0.010047054290771506,1.0,-1.009900109074548,0.9998779296875,-1.0126649104118348
0.9999997615814209,-0.010047054290771506,1.0,-1.009900109074548,0.99993896484375,-1.0120744733333589
0.9999997615814209,-0.010047054290771506,1.0,-1.009900109074548,0.99993896484375,-1.0120744733333589
0.9999997615814209,-0.010047054290771506,1.0,-1.009900109074548,0.99993896484375,-1.0120744733333589
0.9999997615814209,-0.010047054290771506,1.0,-1.009900054537274,0.99993896484375,-1.0120744733333589
0.9999998807907104,-0.010047054290771506,1.0,-1.009900054537274,0.99993896484375,-1.0120744733333589
0.9999998807907104,-0.010047054290771506,1.0,-1.009900054537274,0.99993896484375,-1.0120744733333589
0.9999998807907104,-0.010047054290771506,1.0,-1.009900054537274,0.99993896484375,-1.0120744733333589
0.9999998807907104,-0.010047054290771506,1.0,-1.0099000272686371,0.99993896484375,-1.0120744733333589
0.9999998807907104,-0.010047054290771506,1.0,-1.0099000272686371,0.99993896484375,-1.0120744733333589
0.9999998807907104,-0.010047054290771506,1.0,-1.0099000272686371,0.99993896484375,-1.0120744733333589
0.9999998807907104,-0.010047054290771506,1.0,-1.0099000272686371,0.99993896484375,-1.0117792547941207
0.9999998807907104,-0.010047054290771506,1.0,-1.0099000272686371,0.99993896484375,-1.0117792547941207
0.9999998807907104,-0.010047054290771506,1.0,-1.0099000272686371,0.99993896484375,-1.0117792547941207
0.9999998807907104,-0.010047054290771506,1.0,-1.0099000272686371,0.99993896484375,-1.0117792547941207
0.9999998807907104,-0.010047054290771506,1.0,-1.0099000272686371,0.999969482421875,-1.0117792547941207
0.9999998807907104,-0.010047054290771506,1.0,-1.0099000272686371,0.9999847412109375,-1.0117792547941207
0.9999998807907104,-0.010047054290771506,1.0,-1.0099000136343186,0.9999923706054688,-1.0117792547941207
0.9999999403953552,-0.010047054290771506,1.0,-1.0099000136343186,0.9999923706054688,-1.0117792547941207
0.9999999403953552,-0.010047054290771506,1.0,-1.0099000136343186,0.9999923706054688,-1.0115578408896924
0.9999999701976776,-0.010047054290771506,1.0,-1.0099000136343186,0.9999923706054688,-1.0115578408896924
0.9999999701976776,-0.010047054290771506,1.0,-1.0099000068171593,0.9999923706054688,-1.0115578408896924
0.9999999701976776,-0.010047054290771506,1.0,-1.0099000068171593,0.9999923706054688,-1.0115578408896924
0.9999999701976776,-0.010047054290771506,1.0,-1.0099000068171593,0.9999923706054688,-1.0115578408896924
0.9999999701976776,-0.010047054290771506,1.0,-1.0099000068171593,0.9999923706054688,-1.0115578408896924
0.9999999701976776,-0.010047054290771506,1.0,-1.0099000034085797,0.9999923706054688,-1.0115578408896924
0.9999999701976776,-0.010047054290771506,1.0,-1.0099000034085797,0.9999923706054688,-1.0115209385722874
0.9999999701976776,-0.010047054290771506,1.0,-1.0099000034085797,0.9999923706054688,-1.0115209385722874
0.9999999701976776,-0.010047054290771506,1.0,-1.0099000034085797,0.9999923706054688,-1.0115209385722874
0.9999999850988388,-0.010047054290771506,1.0,-1.0099000034085797,0.9999923706054688,-1.0115209385722874
0.9999999850988388,-0.010023645162582438,1.0,-1.0099000034085797,0.9999923706054688,-1.0115209385722874
0.9999999850988388,-0.010023645162582438,1.0,-1.0099000034085797,0.9999923706054688,-1.0115209385722874
0.9999999850988388,-0.010011940598487905,1.0,-1.0099000034085797,0.9999923706054688,-1.0115209385722874
0.9999999850988388,-0.010011940598487905,1.0,-1.0099000034085797,0.9999961853027344,-1.0115209385722874
0.9999999925494194,-0.010011940598487905,1.0,-1.0099000034085797,0.9999961853027344,-1.0115209385722874
0.9999999925494194,-0.010011940598487905,1.0,-1.0099000034085797,0.9999961853027344,-1.0115209385722874
0.9999999925494194,-0.010011940598487905,1.0,-1.0099000034085797,0.9999961853027344,-1.0115209385722874
0.9999999925494194,-0.010006029307842298,1.0,-1.0099000034085797,0.9999961853027344,-1.0115209385722874
0.9999999925494194,-0.010006029307842298,1.0,-1.0099000034085797,0.9999961853027344,-1.0115209385722874
0.9999999925494194,-0.010006029307842298,1.0,-1.0099000034085797,0.9999961853027344,-1.0115209385722874
0.9999999925494194,-0.010003073662519495,1.0,-1.0099000034085797,0.9999961853027344,-1.0115209385722874
0.9999999925494194,-0.010003073662519495,1.0,-1.0099000034085797,0.9999961853027344,-1.0115209385722874
0.9999999925494194,-0.010003073662519495,1.0,-1.0099000034085797,0.9999961853027344,-1.0115209385722874
0.9999999925494194,-0.010003073662519495,1.0,-1.0099000034085797,0.9999961853027344,-1.0115209385722874
0.9999999925494194,-0.010003073662519495,1.0,-1.0099000034085797,0.9999961853027344,-1.0115209385722874
0.9999999925494194,-0.010003073662519495,1.0,-1.0099000034085797,0.9999961853027344,-1.0115209385722874
0.9999999925494194,-0.010003073662519495,1.0,-1.0099000034085797,0.9999961853027344,-1.0115209385722874
