one,two,three
3.0,4.0,3.0
14.0,11.0,9.0
116.0,125.0,122.0
1.0,0.0,0.0
5.0,6.0,2.0
12.0,3.0,2.0
6.0,5.0,6.0
2.0,2.0,2.0
7.0,6.0,4.0
33.0,42.0,39.0
23.0,25.0,24.0
3.0,5.0,5.0
55.0,53.0,55.0
9.0,6.0,11.0
13.0,10.0,14.0
10.0,11.0,8.0
0.0,0.0,1.0
4.0,2.0,7.0
1.0,2.0,2.0
29.0,28.0,24.0
1.0,0.0,1.0
2.0,1.0,3.0
1.0,0.0,2.0
46.0,50.0,46.0
8.0,12.0,9.0
5.0,4.0,5.0
13.0,15.0,14.0
6.0,9.0,4.0
2.0,1.0,0.0
2.0,2.0,4.0
4.0,2.0,2.0
2.0,0.0,3.0
28.0,30.0,25.0
2.0,2.0,3.0
14.0,14.0,9.0
11.0,4.0,4.0
1.0,1.0,2.0
6.0,4.0,5.0
0.0,0.0,2.0
5.0,5.0,10.0
16.0,12.0,14.0
4.0,4.0,3.0
9.0,9.0,13.0
1.0,0.0,2.0
1.0,2.0,1.0
4.0,0.0,0.0
9.0,6.0,9.0
18.0,11.0,23.0
5.0,3.0,3.0
55.0,46.0,41.0
0.0,1.0,1.0
2.0,0.0,0.0
2.0,2.0,2.0
1.0,2.0,7.0
69.0,96.0,72.0
0.0,0.0,0.0
2.0,1.0,0.0
1.0,0.0,2.0
3.0,3.0,2.0
1.0,0.0,0.0
16.0,14.0,15.0
2.0,0.0,1.0
19.0,29.0,22.0
6.0,5.0,4.0
15.0,14.0,13.0
5.0,4.0,3.0
2.0,1.0,1.0
6.0,6.0,5.0
1.0,0.0,0.0
5.0,2.0,0.0
2.0,1.0,2.0
1.0,1.0,1.0
4.0,5.0,4.0
1.0,2.0,0.0
1.0,0.0,3.0
1.0,0.0,0.0
5.0,9.0,4.0
33.0,45.0,35.0
1.0,0.0,0.0
3.0,6.0,3.0
1.0,0.0,0.0
2.0,1.0,0.0
2.0,1.0,0.0
0.0,0.0,0.0
7.0,2.0,5.0
0.0,0.0,0.0
2.0,2.0,0.0
8.0,6.0,12.0
3.0,6.0,1.0
153.0,136.0,116.0
4.0,5.0,6.0
1.0,0.0,0.0
1.0,3.0,3.0
2.0,4.0,2.0
2.0,3.0,3.0
1.0,0.0,0.0
1.0,0.0,0.0
4.0,5.0,4.0
1.0,0.0,0.0
2.0,2.0,3.0
1.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
7.0,5.0,5.0
16.0,21.0,17.0
2.0,2.0,2.0
1.0,0.0,0.0
0.0,3.0,0.0
1.0,0.0,2.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,1.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
19.0,17.0,14.0
1.0,1.0,2.0
5.0,6.0,6.0
14.0,12.0,9.0
8.0,9.0,6.0
8.0,6.0,4.0
1.0,1.0,3.0
5.0,7.0,5.0
7.0,11.0,7.0
0.0,2.0,2.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
1.0,0.0,2.0
14.0,14.0,27.0
3.0,7.0,5.0
1.0,0.0,1.0
1.0,0.0,0.0
0.0,1.0,0.0
3.0,0.0,1.0
5.0,2.0,2.0
2.0,0.0,1.0
1.0,1.0,0.0
4.0,6.0,6.0
1.0,1.0,0.0
1.0,2.0,3.0
1.0,3.0,1.0
0.0,2.0,2.0
1.0,0.0,0.0
4.0,6.0,2.0
3.0,5.0,4.0
3.0,5.0,0.0
2.0,0.0,0.0
2.0,4.0,4.0
2.0,0.0,0.0
1.0,0.0,0.0
8.0,7.0,8.0
1.0,0.0,0.0
1.0,1.0,0.0
1.0,2.0,1.0
2.0,4.0,2.0
1.0,0.0,2.0
2.0,2.0,1.0
0.0,2.0,1.0
2.0,0.0,1.0
1.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
4.0,1.0,1.0
4.0,4.0,6.0
4.0,7.0,3.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,1.0,0.0
3.0,1.0,1.0
0.0,1.0,2.0
3.0,2.0,0.0
1.0,2.0,1.0
7.0,6.0,4.0
1.0,1.0,0.0
35.0,18.0,32.0
2.0,2.0,2.0
0.0,4.0,1.0
2.0,0.0,2.0
0.0,0.0,0.0
1.0,2.0,0.0
1.0,1.0,1.0
0.0,2.0,1.0
1.0,1.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,2.0
0.0,1.0,0.0
2.0,2.0,2.0
2.0,0.0,1.0
2.0,2.0,0.0
0.0,2.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
43.0,35.0,38.0
1.0,0.0,0.0
1.0,0.0,1.0
0.0,1.0,2.0
1.0,4.0,1.0
3.0,1.0,3.0
2.0,2.0,1.0
1.0,0.0,0.0
2.0,3.0,0.0
4.0,6.0,5.0
1.0,0.0,0.0
3.0,1.0,0.0
4.0,1.0,0.0
4.0,2.0,4.0
2.0,0.0,1.0
5.0,1.0,2.0
1.0,1.0,0.0
2.0,0.0,0.0
12.0,12.0,16.0
2.0,5.0,3.0
1.0,3.0,0.0
5.0,4.0,3.0
1.0,2.0,1.0
0.0,1.0,0.0
1.0,2.0,2.0
1.0,1.0,1.0
2.0,2.0,0.0
23.0,20.0,18.0
0.0,1.0,0.0
0.0,2.0,0.0
1.0,1.0,0.0
0.0,3.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
2.0,2.0,0.0
0.0,1.0,0.0
0.0,2.0,0.0
1.0,1.0,0.0
0.0,5.0,2.0
1.0,1.0,1.0
3.0,4.0,1.0
0.0,1.0,0.0
2.0,2.0,1.0
6.0,18.0,6.0
0.0,3.0,1.0
1.0,0.0,1.0
50.0,61.0,62.0
0.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
3.0,6.0,2.0
1.0,0.0,0.0
1.0,0.0,0.0
2.0,2.0,2.0
0.0,2.0,2.0
2.0,0.0,0.0
0.0,1.0,0.0
1.0,2.0,0.0
1.0,0.0,0.0
3.0,1.0,1.0
1.0,2.0,1.0
1.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,2.0,1.0
0.0,3.0,0.0
4.0,3.0,1.0
0.0,1.0,0.0
1.0,0.0,0.0
1.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,1.0,0.0
2.0,1.0,2.0
0.0,0.0,0.0
2.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,2.0,2.0
3.0,0.0,2.0
1.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,1.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
1.0,2.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,3.0,1.0
0.0,1.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,3.0,3.0
2.0,0.0,0.0
1.0,3.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,1.0
1.0,1.0,0.0
0.0,1.0,0.0
2.0,1.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
3.0,2.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
1.0,0.0,1.0
1.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,1.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,1.0
5.0,9.0,6.0
1.0,0.0,1.0
0.0,1.0,0.0
2.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
18.0,23.0,22.0
1.0,1.0,1.0
5.0,4.0,1.0
1.0,0.0,0.0
3.0,1.0,2.0
0.0,1.0,0.0
2.0,4.0,2.0
1.0,1.0,0.0
1.0,0.0,1.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
0.0,1.0,0.0
3.0,1.0,3.0
0.0,1.0,0.0
7.0,9.0,6.0
23.0,17.0,15.0
1.0,0.0,0.0
7.0,8.0,10.0
0.0,1.0,0.0
0.0,1.0,1.0
1.0,1.0,0.0
0.0,1.0,0.0
2.0,0.0,0.0
0.0,1.0,1.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
1.0,0.0,1.0
0.0,1.0,0.0
1.0,2.0,1.0
0.0,1.0,0.0
2.0,5.0,8.0
0.0,1.0,0.0
2.0,0.0,0.0
0.0,1.0,0.0
0.0,2.0,0.0
0.0,1.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
0.0,1.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
3.0,3.0,2.0
0.0,1.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
3.0,1.0,3.0
1.0,0.0,0.0
0.0,0.0,0.0
2.0,3.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
8.0,12.0,11.0
0.0,1.0,1.0
3.0,5.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
2.0,0.0,1.0
1.0,2.0,0.0
1.0,1.0,4.0
0.0,1.0,0.0
0.0,1.0,0.0
2.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
3.0,0.0,0.0
0.0,1.0,1.0
1.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,2.0,0.0
1.0,0.0,0.0
29.0,36.0,29.0
100.0,95.0,89.0
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
5.0,6.0,8.0
2.0,1.0,0.0
1.0,7.0,6.0
1.0,0.0,0.0
5.0,6.0,3.0
14.0,20.0,19.0
2.0,2.0,3.0
0.0,1.0,0.0
0.0,5.0,1.0
1.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
2.0,0.0,0.0
12.0,4.0,14.0
2.0,0.0,0.0
0.0,1.0,2.0
0.0,3.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
7.0,1.0,7.0
1.0,1.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
8.0,14.0,12.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,1.0
0.0,1.0,0.0
3.0,5.0,5.0
0.0,2.0,1.0
1.0,1.0,0.0
2.0,1.0,0.0
2.0,0.0,0.0
0.0,1.0,0.0
1.0,0.0,0.0
3.0,0.0,0.0
0.0,2.0,0.0
12.0,17.0,14.0
0.0,1.0,1.0
0.0,1.0,0.0
49.0,50.0,46.0
6.0,7.0,11.0
0.0,0.0,0.0
2.0,5.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,3.0,1.0
2.0,4.0,2.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,1.0,1.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,1.0
0.0,0.0,0.0
0.0,1.0,0.0
5.0,10.0,6.0
2.0,1.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,1.0,0.0
0.0,0.0,0.0
2.0,3.0,1.0
1.0,1.0,0.0
0.0,1.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
10.0,2.0,7.0
2.0,1.0,3.0
0.0,1.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
2.0,1.0,0.0
22.0,22.0,21.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
8.0,4.0,4.0
0.0,2.0,0.0
1.0,3.0,1.0
1.0,2.0,2.0
0.0,1.0,0.0
0.0,0.0,0.0
4.0,4.0,2.0
1.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
5.0,1.0,0.0
2.0,1.0,3.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,2.0,1.0
2.0,1.0,0.0
0.0,0.0,0.0
2.0,1.0,0.0
2.0,3.0,1.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,2.0,3.0
0.0,2.0,0.0
2.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
3.0,1.0,3.0
0.0,1.0,1.0
1.0,1.0,0.0
1.0,2.0,1.0
1.0,0.0,1.0
0.0,1.0,0.0
0.0,1.0,1.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,3.0,1.0
0.0,4.0,1.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,1.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,3.0,3.0
0.0,0.0,0.0
1.0,0.0,0.0
3.0,6.0,5.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
2.0,3.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
3.0,1.0,0.0
2.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,2.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,2.0,2.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
1.0,2.0,1.0
0.0,1.0,0.0
0.0,1.0,0.0
1.0,0.0,2.0
0.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
3.0,1.0,1.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
3.0,3.0,0.0
1.0,0.0,0.0
1.0,0.0,1.0
0.0,1.0,0.0
0.0,3.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,1.0,0.0
0.0,3.0,1.0
0.0,1.0,0.0
2.0,0.0,2.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,2.0,0.0
1.0,0.0,1.0
0.0,1.0,5.0
0.0,1.0,0.0
1.0,0.0,1.0
1.0,0.0,1.0
3.0,7.0,7.0
1.0,2.0,1.0
0.0,0.0,0.0
3.0,3.0,2.0
4.0,6.0,5.0
0.0,0.0,0.0
7.0,8.0,6.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,2.0,0.0
0.0,1.0,1.0
1.0,0.0,0.0
0.0,1.0,0.0
0.0,3.0,1.0
1.0,0.0,0.0
1.0,4.0,4.0
1.0,0.0,0.0
0.0,3.0,1.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,2.0,1.0
0.0,1.0,0.0
1.0,2.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,1.0,1.0
1.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
0.0,2.0,0.0
0.0,0.0,0.0
1.0,0.0,3.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.0,0.0
6.0,7.0,17.0
1.0,0.0,0.0
0.0,1.0,0.0
5.0,7.0,5.0
0.0,1.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
2.0,3.0,0.0
0.0,1.0,1.0
0.0,0.0,0.0
0.0,1.0,0.0
2.0,6.0,4.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,1.0
2.0,3.0,1.0
0.0,1.0,0.0
3.0,5.0,3.0
0.0,0.0,0.0
1.0,1.0,0.0
0.0,2.0,0.0
0.0,1.0,0.0
0.0,2.0,1.0
1.0,1.0,0.0
0.0,1.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
2.0,2.0,0.0
1.0,0.0,0.0
1.0,2.0,1.0
0.0,0.0,0.0
0.0,2.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
0.0,3.0,1.0
0.0,0.0,0.0
0.0,2.0,1.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
1.0,1.0,0.0
1.0,1.0,1.0
0.0,0.0,1.0
0.0,1.0,1.0
1.0,3.0,1.0
0.0,1.0,0.0
0.0,1.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,2.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
2.0,1.0,1.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.0,0.0
3.0,2.0,2.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,2.0,1.0
0.0,1.0,0.0
0.0,1.0,1.0
0.0,0.0,0.0
1.0,2.0,1.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,2.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,1.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,0.0,1.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,2.0,0.0
0.0,0.0,0.0
2.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
1.0,0.0,1.0
4.0,7.0,12.0
2.0,4.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
0.0,2.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,0.0,0.0
0.0,2.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,1.0
1.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
2.0,4.0,3.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,1.0
0.0,0.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
3.0,2.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,3.0,2.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
2.0,1.0,0.0
1.0,1.0,0.0
0.0,2.0,0.0
1.0,1.0,0.0
4.0,3.0,1.0
1.0,0.0,1.0
0.0,1.0,0.0
3.0,0.0,1.0
0.0,1.0,0.0
2.0,2.0,1.0
0.0,3.0,0.0
2.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
6.0,6.0,6.0
3.0,4.0,2.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
0.0,1.0,1.0
0.0,0.0,0.0
1.0,0.0,1.0
0.0,0.0,0.0
3.0,2.0,1.0
0.0,0.0,0.0
2.0,2.0,0.0
0.0,2.0,1.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
0.0,2.0,1.0
0.0,2.0,1.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
3.0,2.0,0.0
1.0,0.0,1.0
1.0,0.0,0.0
1.0,1.0,0.0
1.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,2.0,1.0
0.0,1.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,1.0
1.0,1.0,0.0
0.0,3.0,0.0
0.0,2.0,0.0
1.0,1.0,0.0
1.0,0.0,1.0
1.0,1.0,0.0
0.0,1.0,2.0
3.0,3.0,1.0
0.0,1.0,0.0
2.0,2.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,2.0,1.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,1.0,1.0
0.0,1.0,0.0
3.0,2.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.0,13.0,12.0
0.0,1.0,1.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
4.0,4.0,1.0
1.0,1.0,3.0
1.0,1.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
2.0,4.0,2.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,1.0,1.0
0.0,1.0,0.0
0.0,1.0,1.0
0.0,1.0,1.0
1.0,0.0,0.0
1.0,4.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
2.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,4.0,1.0
0.0,3.0,1.0
3.0,4.0,1.0
0.0,3.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
3.0,2.0,1.0
3.0,1.0,1.0
1.0,2.0,1.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,1.0
0.0,0.0,0.0
0.0,1.0,1.0
1.0,1.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
0.0,2.0,1.0
1.0,1.0,0.0
0.0,1.0,1.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5.0,3.0,2.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,0.0,0.0
2.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,1.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,2.0,1.0
0.0,1.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,0.0,2.0
2.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,1.0,2.0
1.0,3.0,1.0
1.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,3.0,1.0
1.0,1.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
1.0,2.0,1.0
1.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
2.0,5.0,1.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,1.0,2.0
1.0,2.0,2.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,1.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,3.0,1.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,1.0
0.0,1.0,0.0
1.0,2.0,1.0
1.0,5.0,1.0
1.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,5.0,4.0
0.0,0.0,0.0
0.0,1.0,0.0
3.0,3.0,1.0
0.0,1.0,0.0
1.0,1.0,0.0
3.0,15.0,1.0
0.0,1.0,1.0
0.0,0.0,1.0
0.0,1.0,1.0
0.0,0.0,0.0
