0
77
26
20
20
20
20
20
20
20
20
20
20
20
20
10
20
11
20
12
20
10
20
20
20
20
22
20
20
24
20
20
10
11
20
20
20
20
20
20
12
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
21
20
20
20
10
21
20
22
20
20
20
20
20
20
20
22
20
20
22
11
22
20
20
10
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
22
20
22
20
20
20
20
20
20
20
10
20
20
20
20
20
20
20
20
10
20
20
20
20
20
20
21
13
20
20
20
20
9
20
20
20
9
9
20
20
20
20
20
20
9
20
20
20
20
20
20
20
20
20
9
20
20
20
20
20
10
20
21
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
22
20
20
20
20
20
20
20
20
10
20
20
10
20
20
20
20
20
22
21
21
22
20
20
20
20
20
20
20
20
20
9
20
20
10
20
20
20
20
10
10
20
20
22
20
20
20
20
20
20
20
22
20
20
20
20
20
20
10
20
20
20
20
20
20
21
20
10
20
20
20
20
20
20
20
20
20
20
20
10
9
20
20
20
20
21
20
20
20
20
20
20
21
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
24
20
20
20
22
20
10
20
20
20
9
20
20
20
20
20
20
10
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
10
20
20
20
20
10
20
10
22
20
21
20
20
20
20
24
20
20
9
10
20
20
20
22
20
22
20
20
20
20
20
20
20
20
9
22
20
20
20
20
20
20
20
22
20
20
20
20
20
20
20
21
20
20
20
20
20
20
22
20
20
20
20
20
20
20
20
20
20
10
20
20
20
20
20
20
20
20
21
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
21
20
21
20
20
20
20
20
20
20
20
20
20
20
20
20
11
20
21
20
20
20
20
20
20
20
20
9
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
22
20
11
20
20
20
20
20
20
20
21
20
20
20
20
10
20
20
20
20
20
20
20
20
10
20
20
