right 1,left 1,right 2,left 2,right 3,left 3
-0.9999999999781978,-1.33868098097911,-0.9999999999757753,-1.3569783050154889,-0.9999999999757753,-1.5574770040438761
-0.9999999999999996,-1.33868098097911,-0.9999999999999996,-1.5182876921161244,-0.9999999999999996,-1.7616059795764398
-0.9999999999999996,-1.4233063015283633,-0.9999999999999996,-2.212303778282929,-0.9999999999999996,-1.7616059795764398
-0.9999999999999996,-1.4233063015283633,-0.9999999999999996,-2.589281133420385,-0.9999999999999996,-1.8812651814545303
-0.9999999999999996,-1.5753784658694683,-0.9999999999999996,-2.928698685451109,-0.9999999999999996,-2.064372740099021
-0.9999999999999996,-1.7718957862624383,-0.9999999999999996,-2.928698685451109,-0.9999999999999996,-2.064372740099021
-0.9999999999999996,-1.9013984470441239,-0.9999999999999996,-3.120599834340628,-0.9999999999999996,-2.2383269624126845
-0.9999999999999996,-2.0152549374838595,-0.9999999999999996,-3.2628158047441054,-0.9999999999999996,-2.2383269624126845
-0.9999999999999996,-2.030413727514616,-0.9999999999999996,-3.370365415221833,-0.9999999999999996,-2.2383269624126845
-0.9999999999999996,-2.147258208943384,-0.9999999999999996,-3.3745434208506095,-0.9999999999999996,-2.444227471845472
-0.9999999999999996,-2.2219570280677163,-0.9999999999999996,-3.2976991708889933,-0.9999999999999996,-2.9999682972705886
-0.9999999999999996,-2.2788524556868057,-0.9999999999999996,-3.264939253800094,-0.9999999999999996,-3.15622330185209
-0.9999999999999996,-2.2788524556868057,-0.9999999999999996,-3.463967958737899,-0.9999999999999996,-3.461564097850169
-0.9999999999999996,-2.3148170062761566,-0.9999999999999996,-3.6058476877212406,-0.9999999999999996,-3.594214390421365
-0.9999999999999996,-2.3439779453503986,-0.9999999999999996,-3.678062201585303,-0.9999999999999996,-3.633761934684025
-0.9999999999999996,-2.2913196819676247,-0.9999999999999996,-3.7667690796410023,-0.9999999999999996,-3.832247536283834
-0.9999999999999996,-2.287387405789401,-0.9999999999999996,-3.6436059217641974,-0.9999999999999996,-3.4121498945063466
-0.9999999999999996,-2.232943322967591,-0.9999999999999996,-3.694725543457149,-0.9999999999999996,-3.4121498945063466
-0.9999999999999996,-2.1601752095082247,-0.9999999999999996,-3.622262989111434,-0.9999999999999996,-3.4697078121009874
-0.9999999999999996,-2.116250354685298,-0.9999999999999996,-3.4983520211802612,-0.9999999999999996,-3.257520991353906
-0.9999999999999996,-2.092283132326354,-0.9999999999999996,-3.445526819062235,-0.9999999999999996,-3.257520991353906
-0.9999999999999996,-2.1364513534343965,-0.9999999999999996,-3.3979841371560116,-0.9999999999999996,-3.257520991353906
-0.9999999999999996,-2.1852368169055447,-0.9999999999999996,-3.452225617725242,-0.9999999999999996,-3.257520991353906
-0.9999999999999996,-2.1964740994795435,-0.9999999999999996,-3.5010429559527174,-0.9999999999999996,-3.0754303709042135
-0.9999999999999996,-2.240291374147115,-0.9999999999999996,-3.531201722905089,-0.9999999999999996,-3.1681010793006985
-0.9999999999999996,-2.312794285552961,-0.9999999999999996,-3.5236371784433116,-0.9999999999999996,-3.1681010793006985
-0.9999999999999996,-2.2650317180638355,-0.9999999999999996,-3.589503328470249,-0.9999999999999996,-3.242194555296527
-0.9999999999999996,-2.2650317180638355,-0.9999999999999996,-3.589503328470249,-0.9999999999999996,-3.3209917831298403
-0.9999999999999996,-2.212776521203027,-0.9999999999999996,-3.4718166960609014,-0.9999999999999996,-3.447264021092097
-0.9999999999999996,-2.190498869082729,-0.9999999999999996,-3.7455365612570795,-0.9999999999999996,-3.2429883679988496
-0.9999999999999996,-2.1524113972531476,-0.9999999999999996,-3.7455365612570795,-0.9999999999999996,-3.1732731769446163
-0.9999999999999996,-2.1228267691651537,-0.9999999999999996,-3.838755257307182,-0.9999999999999996,-3.2031229047234584
-0.9999999999999996,-2.131266790576787,-0.9999999999999996,-3.6787128498644073,-0.9999999999999996,-3.033817178667828
-0.9999999999999996,-2.1512054813789243,-0.9999999999999996,-3.6787128498644073,-0.9999999999999996,-2.882388675037415
-0.9999999999999996,-2.1111634390198764,-0.9999999999999996,-3.6787128498644073,-0.9999999999999996,-2.7433291619391555
-0.9999999999999996,-2.1111634390198764,-0.9999999999999996,-3.7358544957972057,-0.9999999999999996,-2.47494614045951
-0.9999999999999996,-2.1111634390198764,-0.9999999999999996,-3.7358544957972057,-0.9999999999999996,-2.5944096243458104
-0.9999999999999996,-2.1111634390198764,-0.9999999999999996,-3.6168453170808443,-0.9999999999999996,-2.6319787494176103
-0.9999999999999996,-2.1111634390198764,-0.9999999999999996,-3.5401647697698806,-0.9999999999999996,-2.4749644221005456
-0.9999999999999996,-2.1111634390198764,-0.9999999999999996,-3.656040152158027,-0.9999999999999996,-2.455465940087296
-0.9999999999999996,-2.1088480951178887,-0.9999999999999996,-3.656040152158027,-0.9999999999999996,-2.555509148981223
-0.9999999999999996,-2.0742219581613623,-0.9999999999999996,-3.5938122684185325,-0.9999999999999996,-2.685129297790336
-0.9999999999999996,-2.0669913351368683,-0.9999999999999996,-3.5938122684185325,-0.9999999999999996,-2.713626368447915
-0.9999999999999996,-2.0592922016231814,-0.9999999999999996,-3.557956784476038,-0.9999999999999996,-2.713626368447915
-0.9999999999999996,-2.0592922016231814,-0.9999999999999996,-3.814378438549661,-0.9999999999999996,-2.713626368447915
-0.9999999999999996,-2.046126683314777,-0.9999999999999996,-3.7718416372760086,-0.9999999999999996,-2.6328372270629092
