states,right 1,left 1,right 2,left 2,right 3,left 3
"(0, 0)",-10.173820050080375,-10.559957961396485,-10.160349285658555,-10.649445033878186,-9.996073030797918,-10.137410643384227
"(0, 1)",-8.978709784807254,-8.990269001112493,-8.884236068660465,-8.96643793286487,-8.906093651364122,-8.868488397727248
"(0, 2)",-9.300882595425543,-9.392154457694572,-9.32830335665069,-9.356924257288973,-9.244672325936605,-9.394208016320661
"(0, 3)",-8.984087963767452,-9.02082277136946,-8.94883019926489,-8.999332817989567,-8.97241167332934,-8.990335258023293
"(0, 4)",-7.821473412423494,-7.811784485832275,-7.832326068787715,-7.820083836871978,-7.785277648268601,-7.860115707022621
"(0, 5)",-0.4609304168096345,-0.4754033220843934,-0.4630004490983007,-0.4589165113215148,-0.46257707372539697,-0.4752653113694692
"(0, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 15)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 16)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 17)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 18)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 19)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0)",-9.40040856681367,-9.506697488047337,-9.472483133439338,-9.5259701197603,-9.419263128473236,-9.470455180931175
"(1, 1)",-9.265093902067601,-9.298811762929109,-9.241379643066432,-9.347108211770681,-8.901928369872577,-9.322705006871072
"(1, 2)",-9.158841167044391,-9.219612845268424,-8.625694298326664,-9.216415037303198,-9.092398567788239,-9.312686576356487
"(1, 3)",-3.9628724497495913,-4.284811462365747,-3.805994222360076,-3.9377453105442313,-3.9579400317178077,-4.295663814920318
"(1, 4)",-5.735180491063969,-6.067363687482739,-5.988454142579538,-6.050699281712045,-5.7954789895688,-6.043267441832551
"(1, 5)",-6.840888533327155,-6.623199831033034,-6.60981759368236,-6.8292882906742305,-6.615579401219661,-6.869431230994308
"(1, 6)",-1.3457217801772674,-1.3406110048638664,-1.3516889612771497,-1.350620561135094,-1.3120578115748842,-1.33962051621053
"(1, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 15)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 16)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 17)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 18)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 19)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 0)",-9.443437181138338,-9.528287631670569,-9.440228030643805,-9.457858705351262,-9.452026765298253,-9.470741656164542
"(2, 1)",-9.775498930187762,-9.775537602185148,-9.72035376889195,-9.821991589327709,-9.43555090013237,-9.780921994261975
"(2, 2)",-9.77319627320834,-9.813309165502647,-9.527419731715305,-10.140089244973751,-9.293067675942781,-10.2363999979873
"(2, 3)",-9.383771600780864,-9.923603443848213,-9.082991201658213,-10.409386889965102,-9.291016026334226,-10.387024108789413
"(2, 4)",-9.072197451231508,-9.71887374283071,-8.963906876228332,-9.88953913641087,-9.08999413027824,-10.777429905766475
"(2, 5)",-8.728780300461139,-8.915120775826407,-8.880186901679815,-8.950699024775082,-8.961737019356216,-8.928837437418432
"(2, 6)",-8.878538698131035,-8.935211603066424,-8.945213447151412,-8.829399821323456,-8.94338349006413,-8.96581817721202
"(2, 7)",-8.508987312329424,-8.493622631363795,-8.529570626117993,-8.503423839038614,-8.524405597498665,-8.495984489524407
"(2, 8)",-1.6547128687468782,-1.6536498012392322,-1.6545507271829405,-1.6566640487422584,-1.659566930236376,-1.6656630994189414
"(2, 9)",-1.6513110292743354,-1.65163393287428,-1.6496019155352197,-1.6472540275554526,-1.6451463842609642,-1.6523681451160357
"(2, 10)",-1.6498589709968343,-1.6510227765333374,-1.6545775103080427,-1.6495440474106091,-1.651369572945752,-1.6581954343329401
"(2, 11)",-1.6590901807114848,-1.6544047460902338,-1.653799552769501,-1.6541864471239158,-1.6477429855564296,-1.6525968625792247
"(2, 12)",-1.6567322494372647,-1.6527554083840075,-1.6492639575835097,-1.653987117698133,-1.6507601034692134,-1.6500288371682839
"(2, 13)",-1.6560032849926682,-1.6511332998735313,-1.6527591045601557,-1.654813123478832,-1.6498440478190262,-1.650304376101624
"(2, 14)",-1.6560678497762813,-1.652256061356006,-1.6505517140472137,-1.6491733378429936,-1.6531060931503412,-1.6565906008742812
"(2, 15)",-1.6545602029094484,-1.6547275488232356,-1.6576475795575742,-1.6482029794807849,-1.6483497404111511,-1.6530825261963462
"(2, 16)",-1.6565273401459593,-1.6548025173052523,-1.6514112187734815,-1.659127221359257,-1.6595452497153982,-1.6542746013473217
"(2, 17)",-1.65650990295644,-1.6577342163981812,-1.6497771485231558,-1.652276472645112,-1.6541137271397988,-1.6495973973917495
"(2, 18)",-1.6414290518114503,-1.6447543199492416,-1.649089992744974,-1.643493015191285,-1.6450314463126468,-1.6498389321998834
"(2, 19)",-1.6780765371051627,-1.6744232218916073,-1.6795704426209945,-1.6796292779360422,-1.675393829383237,-1.6771628994717838
"(3, 0)",-9.113037943044706,-9.174654246906858,-9.144424246858119,-9.16938516111356,-9.18492026396139,-9.126005877189014
"(3, 1)",-8.897105809936841,-8.978402720029695,-8.95994892478397,-8.871703998834827,-8.80222311000929,-8.943863630903511
"(3, 2)",-9.178904779224595,-9.223064357231754,-9.079217113695574,-9.222395607096187,-9.148613890614065,-9.23398228978715
"(3, 3)",-9.175751130725851,-9.470768834460436,-9.269820140181029,-9.529354243629543,-9.26226129049145,-9.665417563144882
"(3, 4)",-8.717285731244361,-9.183529435423598,-8.544696016535378,-9.02263301936305,-8.261887015135663,-9.032578940895618
"(3, 5)",-8.354160466171002,-8.471003326394515,-8.445169536504944,-8.73190884553313,-8.464760667269765,-8.546884062060439
"(3, 6)",-8.287068330679588,-8.394998946985723,-8.350898433528982,-8.31916935712119,-8.40207983080504,-8.66520885533679
"(3, 7)",-7.131884281485619,-7.1410428495510185,-7.235702087595447,-7.256004834026296,-7.178396740915795,-7.136845253189068
"(3, 8)",-6.743233076196448,-6.7073019121572575,-6.84915262837116,-6.834346508775897,-6.785331345662346,-6.833322156299627
"(3, 9)",-1.693068393178805,-1.6930920163290761,-1.6886354793648337,-1.6888250389092425,-1.6947693013999048,-1.6734209640019762
"(3, 10)",-1.6853374556608793,-1.6892298765420912,-1.6898180899502737,-1.68979444828468,-1.6859655035719805,-1.687238622821472
"(3, 11)",-1.6894786143771943,-1.6870120292279767,-1.6896683924976696,-1.6854295252539178,-1.6833380900498023,-1.6877142738512998
"(3, 12)",-1.6916598278724349,-1.689567799179705,-1.6855174180946986,-1.6928066240376805,-1.6862951745450077,-1.6908859317275438
"(3, 13)",-1.6867480081153154,-1.6861329130585057,-1.6906244489070401,-1.6898383209391001,-1.6880690274228076,-1.6885079551706323
"(3, 14)",-1.685909427977876,-1.6898903549391926,-1.6845631821598688,-1.6845696571856825,-1.6848936574630067,-1.68475769887199
"(3, 15)",-1.6892290806568437,-1.6846235736235238,-1.687560196281281,-1.6870275896207603,-1.6902324041307144,-1.691169261167233
"(3, 16)",-1.687239587976678,-1.6931247122805155,-1.69152831132985,-1.6921888464253076,-1.691153656742889,-1.6880832574990094
"(3, 17)",-1.681760720886758,-1.6820546115031947,-1.6856854083853012,-1.687654744587471,-1.6910782876835744,-1.6822153707468592
"(3, 18)",-1.6774777323085148,-1.679038192054614,-1.6811748074004957,-1.680908413303254,-1.685417158837536,-1.6858650648143751
"(3, 19)",-1.7170003841391095,-1.711865854414441,-1.7131336487575464,-1.7096017591940116,-1.709885997140168,-1.7152182999985641
"(4, 0)",-9.535035212265061,-9.532766638429505,-9.53388258884892,-9.552237461990362,-9.523521705288298,-9.590387104440756
"(4, 1)",-9.342350018144451,-9.323837807822432,-9.323588630540595,-9.347983990095866,-9.27545874935828,-9.32554724940467
"(4, 2)",-9.051064467907647,-9.136540227893814,-9.071652423640383,-9.067553313856642,-8.949620742061184,-9.05125785920099
"(4, 3)",-9.17495550187291,-9.341220056955937,-9.028841561181633,-9.766670910513612,-8.976779514556895,-9.719357739730816
"(4, 4)",-8.819016943533791,-9.270270904783908,-8.878956776906037,-9.133338537485438,-8.372454056965264,-9.000890788490787
"(4, 5)",-8.64693020981528,-9.255820697495153,-8.218564291142343,-9.690400143286803,-8.493964020687095,-9.563918991885098
"(4, 6)",-8.20096156072233,-8.936396577864334,-8.249317272631965,-9.281914879292511,-8.213160008172213,-9.796260680690473
"(4, 7)",-8.102705322310781,-8.613933772757058,-8.38779639867628,-8.500635099008074,-8.45976200954258,-9.236728032948648
"(4, 8)",-8.565498681407433,-8.516558893274,-8.53370473109257,-8.482154001981929,-8.533775686618865,-8.546290999008496
"(4, 9)",-8.492589385736034,-8.452897760194563,-8.427056834522714,-8.309433604239372,-8.407838855954559,-8.410211328445797
"(4, 10)",-8.405004811702586,-8.417473896163779,-8.381338393993321,-8.417520100302152,-8.397520342059538,-8.366101109632206
