states,right 1,left 1,right 2,left 2,right 3,left 3
"(0, 0)",-17.392629744964413,-17.335986927077837,-16.483415667163456,-17.399192807181816,-17.295149427505265,-17.366233002142682
"(0, 1)",-3.048156854332036,-2.6473410661715926,-2.372843734118974,-3.0980797097015635,-3.4233118135488394,-3.5183636475513764
"(0, 2)",-16.82557888846259,-16.77366387334301,-16.77248486671308,-16.79434981275489,-16.772737865022755,-16.775766277018302
"(0, 3)",-13.961647617424855,-13.822756960931814,-14.024424445594875,-14.0786993622351,-13.835435838152607,-14.055885030200969
"(0, 4)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 5)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 15)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 16)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 17)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 18)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 19)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0)",-16.726251804590877,-16.712226089920918,-16.683585530130703,-16.853952375831035,-16.566925726862685,-16.71452306066023
"(1, 1)",-17.072593498340225,-17.31249432031371,-17.14938592225892,-17.2888150820284,-17.094706643777453,-17.375038807234084
"(1, 2)",-16.658533724481636,-17.57937055869623,-16.560819600674353,-17.40747721310001,-16.673786544474275,-17.543226122094012
"(1, 3)",-16.586337347476157,-16.56522718713114,-16.649462928140878,-17.66895433554821,-16.646199608256104,-17.42261529491684
"(1, 4)",-16.670494299688198,-16.57852053986772,-16.611542036944847,-16.669230156874335,-16.747032437030164,-17.739604981961786
"(1, 5)",-16.089923241802225,-16.08972382179977,-16.095919382583904,-16.08914664049308,-16.070976707377806,-16.086252683550025
"(1, 6)",-13.819541742691516,-13.566406595917437,-13.900923608724872,-13.814287423511347,-13.6473560839206,-13.693233992015221
"(1, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 15)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 16)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 17)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 18)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 19)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 0)",-16.549056581005495,-16.52112399971091,-16.471814239771575,-16.512615181706643,-16.245538170384688,-16.483865010192325
"(2, 1)",-16.404470880637408,-16.458873355031546,-16.257430304283364,-16.318794585553896,-15.758306938884038,-16.35884906907813
"(2, 2)",-16.293945767029093,-17.678123940990773,-15.949567933624873,-17.401582611906175,-15.727154957154527,-17.372802885808902
"(2, 3)",-15.987364058723498,-16.6551640354376,-15.725080618187643,-17.581412870606254,-16.130420632825206,-17.390643910361995
"(2, 4)",-15.716055223066315,-16.236740614845836,-16.097802096511387,-16.59737930562306,-16.10958006117234,-17.638659898463988
"(2, 5)",-16.09632186146451,-15.845114698386013,-16.11796419989132,-16.32822538433672,-16.104077849937454,-16.766719934534592
"(2, 6)",-16.60023421929937,-15.778134884199995,-16.70416179561869,-16.580256447027157,-16.76384146105646,-16.653070203574966
"(2, 7)",-16.566059680825898,-16.4966781719679,-16.636393636593226,-16.574901113415322,-16.558615240242776,-15.846827594268433
"(2, 8)",-16.261867813497332,-16.30345221111858,-16.296398235850145,-16.296009971375813,-16.280217166501693,-16.278534897121524
"(2, 9)",-16.145835235941334,-16.18808036467263,-16.135439427528294,-16.170127443092603,-16.192185605082585,-16.18141386700828
"(2, 10)",-16.174390361062223,-16.155274093886515,-16.159525255795305,-16.224428753167118,-16.192665209252628,-16.167336152617914
"(2, 11)",-16.204924302580142,-16.19668249593418,-16.15318481324943,-16.189943141985182,-16.16797524622277,-16.241150584628674
"(2, 12)",-16.21026948595988,-16.163931858822064,-16.220374070916222,-16.169808002831964,-16.21286429500368,-16.221199161190246
"(2, 13)",-16.20897805564721,-16.20505902193864,-16.221060634741136,-16.1599928820734,-16.15868065983274,-16.160945499036536
"(2, 14)",-16.18791039128719,-16.168461684262716,-16.15060989411828,-16.216811379159562,-16.1575336895957,-16.219121252931807
"(2, 15)",-16.17077037692954,-16.158389975311337,-16.206391181216297,-16.192647907882268,-16.142874046741643,-16.214658989473794
"(2, 16)",-16.240202854700513,-16.168431732019194,-16.207139586674064,-16.162057278622097,-16.20505984630709,-16.206415496472065
"(2, 17)",-16.187939950962452,-16.154322648961315,-16.19193366918501,-16.142720414710745,-16.14325178349183,-16.20203219351312
"(2, 18)",-16.14948723092196,-16.09932700772682,-16.107985055652808,-16.08767010077633,-16.07213909548357,-16.15319655018506
"(2, 19)",-16.391543345104484,-16.401092105165098,-16.449371183651632,-16.40049588188713,-16.393053173833064,-16.447000372419375
"(3, 0)",-16.191573514973495,-16.208840695646458,-16.198383894600457,-16.200129195027234,-16.173075278254018,-16.21799812718238
"(3, 1)",-15.860693175626814,-15.811032318766733,-15.802597038566097,-15.888252251371515,-15.574737905980424,-15.861793303167042
"(3, 2)",-15.511456104975538,-15.584355522386852,-15.602024448990893,-15.581722412382241,-14.88787453894642,-15.614389836319338
"(3, 3)",-16.14326634064032,-16.149295014785153,-15.543915027763399,-16.49357920420671,-16.159041411709662,-16.764833489582628
"(3, 4)",-15.094713092900072,-16.33868513228839,-15.09435739504775,-16.59413830094241,-15.165220132686349,-16.5702386267668
"(3, 5)",-14.991621287194947,-15.20648018461699,-14.879185863782853,-16.257763553102023,-15.601214087750407,-16.619494643776378
"(3, 6)",-16.36008910489355,-16.02672654413333,-16.31166499413107,-15.19735804582629,-16.271040076386093,-16.31762020273801
"(3, 7)",-16.340161804012368,-16.40540294511514,-16.431680046144102,-16.360636381105543,-16.33870928629918,-15.216057531192325
"(3, 8)",-16.49109389347199,-16.20590993817562,-16.52434146522869,-16.53661174992531,-16.513461842284244,-15.329347110164273
"(3, 9)",-16.61988800141205,-16.63062695791418,-16.66610013499873,-16.525728849586777,-16.639828262758737,-16.592772186235997
"(3, 10)",-16.651105839440156,-16.65942026908205,-16.583263396967908,-16.598109718641133,-16.59861566041247,-16.603340324155106
"(3, 11)",-16.620844684680176,-16.577784653316733,-16.644744176655404,-16.626495608207502,-16.651721074924488,-16.626995316654163
"(3, 12)",-16.62827752432845,-16.623015987551064,-16.652529276840436,-16.6613092640769,-16.611016043513473,-16.59542787124848
"(3, 13)",-16.624215848279473,-16.6187891083539,-16.6537833026685,-16.653257417058143,-16.590442855182857,-16.63432385913071
