0
26
121
17
24
11
11
55
11
12
11
11
11
11
11
10
20
11
10
11
20
11
13
10
12
26
11
12
11
12
11
11
12
11
11
11
11
20
11
11
20
12
10
10
10
12
9
20
11
11
11
11
11
11
11
11
10
11
11
11
12
13
20
12
12
10
8
11
13
11
11
11
14
11
11
10
11
11
11
11
20
11
10
9
20
21
12
13
20
10
11
11
11
10
10
11
11
11
11
11
11
12
11
22
11
10
11
10
10
10
20
11
20
9
11
11
11
11
11
12
9
9
11
11
11
11
11
11
11
11
14
11
9
12
22
12
11
11
9
11
14
11
11
10
11
21
11
11
11
10
11
11
11
11
10
11
1
10
11
11
13
21
11
21
12
10
10
10
20
12
9
21
10
12
14
12
12
12
14
11
10
11
17
11
12
11
9
11
9
12
10
11
20
11
11
9
20
12
12
12
12
10
9
10
11
10
20
12
10
11
11
10
23
11
12
22
13
12
12
13
12
12
12
11
20
12
21
12
12
20
11
11
11
11
11
11
11
11
20
11
11
12
11
11
12
11
9
11
12
13
11
11
11
12
11
11
10
11
20
11
10
12
12
12
14
9
11
11
11
11
11
11
11
21
11
11
9
10
10
11
11
11
11
22
11
13
11
11
11
11
11
9
21
11
11
9
11
11
11
11
11
13
11
9
11
10
11
20
11
17
11
11
12
10
11
11
11
11
11
10
11
11
11
10
12
15
12
20
12
12
11
8
22
11
11
12
10
10
11
11
10
11
11
11
11
11
17
11
11
11
11
11
11
11
11
11
11
11
9
11
11
12
11
11
11
11
11
11
10
8
11
11
15
11
11
11
11
11
23
10
11
14
10
11
11
13
11
10
11
21
11
11
11
13
11
11
9
11
11
11
10
10
9
12
11
22
11
10
11
11
9
20
11
11
11
11
11
11
21
11
11
11
11
11
9
11
11
11
10
13
11
11
11
11
12
11
9
10
11
20
11
20
11
10
9
11
12
11
10
21
14
11
10
11
11
11
11
11
11
11
11
11
11
12
11
11
10
20
10
11
9
20
10
11
10
11
11
20
12
11
11
20
20
11
10
11
11
11
8
11
11
11
11
14
11
11
11
9
11
10
11
