0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
-38.451894825842224,-78.01316189808585,0.0,-78.0326451051204,-77.91953598459446,-78.03869352949778,-78.03721701287199,-77.94036512809447,-77.98845777091489,-77.98397924687683,-78.03956060803566,-77.99976121812679,-77.96691942309982,-77.97439364645204,-77.9835312299419,-77.99148613825565,-77.9582725906377,-77.99426632687562,-77.97485267530458,-78.07003307646309,-77.71257520426403,-77.67915792443127,-77.67915794131687,0.0,-77.59653022900866,-77.62168416052921,-77.53946223117302,-77.59096123689967,-77.66673937510346,-77.67170516926919,-77.62098347025113,-77.62845985110394,-77.69270593241649,-77.62665567254943,-77.6655965460841,-77.65651082207532,-77.63942679369288,-77.6701269291814,-77.59607664400207,-77.7258141051089,0.0,-77.89240873486085,-77.79108706095872,-77.7907086395069,0.0,-77.76455231133357,-77.74339812493605,-77.67936430133443,-77.69996168637189,-77.73116054105009,-77.73997567502764,-77.73127223552876,-77.82204527010558,-77.81171305406471,-77.81305271350274,-77.81696137573933,-77.82166434531977,-77.78989858195199,-77.83192628160889,-77.82816519903386,-77.72232154366421,0.0,-77.57947716400201,-77.45369489092207,-77.45217728106441,0.0,-77.37435267992106,-77.37849299009565,-77.36833877843986,-77.32438132189694,-77.2813593079142,-77.31739108989552,-77.29259872039891,-77.31502372525043,-77.2949144730722,-77.2287587325317,-77.33177847133246,-77.27854047661168,-77.23448642504442,-77.36145629848018,-77.9676267609392,-77.88823474762356,0.0,-77.65687948766177,-77.56675460702903,-77.5667537112619,0.0,-77.50912368586879,-77.48829195678437,-77.48667620712035,-77.49108006103316,-77.41978432810586,-77.5008459760966,-77.45192227477371,-77.51776173806633,-77.41656318083218,-77.4429072693623,-77.48019684386676,-77.43027432765307,-77.4755534440869,-77.67283857324557,-77.67314429003692,-77.55724381793286,0.0,-77.3108685081456,-77.22595443527482,-77.2250643083866,0.0,-77.17114164593221,-77.13246432395914,-77.1940611614084,-77.11044098964794,-77.18169800197134,-77.20305713160283,-77.2135446609719,-77.17995270073968,-77.16527650359659,-77.11525666227115,-77.09131536105869,-77.18756577549527,-77.81215982063954,-77.82586145572284,-77.79107667476939,-77.6026280384767,0.0,-77.38557732139594,-77.34015616871619,-77.33739791658786,0.0,-77.24948704157563,-77.22220992865292,-77.16563819220241,-77.2080719523764,-77.31058987576006,-77.29790031241932,-77.28727880723119,-77.27324444782735,-77.23438817715012,-77.31073732951802,-77.28302638054242,-77.66240364022036,-77.51595995158516,-77.53860016092088,-77.45118153852972,-77.29515342513317,0.0,-77.11830340962037,-76.99591357098467,-76.99586366451905,0.0,-76.94305318700899,-76.93061791635853,-76.93117768013121,-76.85825114705436,-76.84067249028324,-76.81119427514119,-76.88670124429764,-76.86615769758816,-76.7858888093254,-76.975568333544,-77.87833661926041,-77.78336936781426,-77.61735112166824,-77.6318036025509,-77.5591634206178,-77.42414208756841,0.0,-77.26447875058204,-77.11126885728908,-77.10662580699474,0.0,-76.97204068424443,-77.00138479891703,-77.02419383690875,-77.00163761861378,-77.01249828409303,-77.06485529371295,-76.97241734288727,-77.0593465005874,-77.03856441634221,-77.49051936519201,-77.50739689366485,-77.4501597186473,-77.30333981015843,-77.27666248785698,-77.22387088427548,-77.10205150818481,0.0,-76.98607976069022,-76.76354906160068,-76.76198088762217,0.0,-76.63989707944441,-76.65803553626213,-76.58410115027061,-76.69515206685442,-76.68550401627226,-76.66030070499227,-76.62583676036623,-76.7353606564929,-77.70620950527905,-77.66523584209405,-77.60681823023137,-77.55481142070158,-77.44763833570047,-77.41004116059975,-77.3300368511041,-77.1595020813218,0.0,-77.03530769579581,-76.88006955281725,-76.8798318812236,0.0,-76.80144382695292,-76.75276010925388,-76.77643069025324,-76.82942408869278,-76.7045080914216,-76.84624658081049,-76.86240851623015,-77.54999130118125,-77.44594727661689,-77.30958044455474,-77.28998798381475,-77.21931736423647,-77.0759469459542,-77.03969389523422,-76.99258353853327,-76.94626053388208,0.0,-76.66408107409602,-76.5288374359603,-76.5271394202745,0.0,-76.45883606817986,-76.42968033113945,-76.42258273696154,-76.42266217389965,-76.47615042014186,-76.466106724991,-77.57276722480728,-77.58086112185028,-77.56087918311468,-77.4056570292604,-77.39395825731182,-77.3372189406887,-77.1786156245987,-77.17976055795582,-77.108874556152,-76.91310285904572,0.0,-76.73888494874805,-76.64653490183562,-76.6426412812749,0.0,-76.57623826357135,-76.55914029221285,-76.4583883913021,-76.57623880094563,-76.59220291870508,-77.42349180523452,-77.28986084747996,-77.2798204070371,-77.21075469768132,-77.08501105409164,-77.06022391305667,-76.9851604375953,-76.81250020610685,-76.84301106204427,-76.75447350816594,-76.54637486863083,0.0,-76.46529666704629,-76.2917549858185,-76.29135459589759,0.0,-76.22374451742029,-76.18517445491399,-76.17871500519374,-76.25447299973189,-77.58157211762165,-77.54984163549057,-77.35491211468465,-77.39927158227488,-77.32333690358868,-77.23401245705554,-77.1339425070459,-77.09456713408355,-77.04245473857159,-76.89993407115635,-76.86657594751969,-76.67579561002991,0.0,-76.5590189260964,-76.4106413149855,-76.40180410261338,0.0,-76.25380807361836,-76.3026487838166,-76.3720430201335,-77.20142074240296,-77.26525557340057,-77.21839845588718,-77.10359033408142,-77.04113973994092,-76.99196531076477,-76.87089659080704,-76.76815244262463,-76.76180982310095,-76.55288973445406,-76.54484288042752,-76.52625892651179,-76.35000375038746,0.0,-76.25699394102556,-76.05227776345305,-76.05063761009212,0.0,-75.94812780169569,-75.95120113603451,-77.50289352885034,-77.35461271299931,-77.38766492834088,-77.31105435885323,-77.18284455065958,-77.1938667351701,-77.08388014196794,-76.95211949254562,-76.886769324107,-76.8509513730445,-76.68587491162981,-76.71683727164498,-76.62483797978865,-76.5653064671757,0.0,-76.37767779475377,-76.17236496463181,-76.17038872228625,0.0,-76.0880724152788,-77.2807557053078,-77.19521440568326,-77.06893991047713,-77.03936222762172,-76.96452176897682,-76.84215650283687,-76.83810574797519,-76.73403317650848,-76.61437998817223,-76.62844324006025,-76.51308349442832,-76.38726054543434,-76.36483675817294,-76.27789110903177,-76.10385657197774,0.0,-76.00423586303364,-75.8103815792455,0.0,0.0,-77.41555356906679,-77.4224904545952,-77.31713026548903,-77.12959379169175,-77.19572696454108,-77.09336914119493,-76.93791298196189,-76.90437182350371,-76.86679375974418,-76.69265273038062,-76.74670359734046,-76.63333340772792,-76.47010245730888,-76.4449196630097,-76.40195049529818,-76.34544373115423,0.0,-76.10146860964517,-75.9316817824564,0.0,-77.83615767948255,0.0,-77.6993361022364,-77.77387472362005,-77.76027376080935,-77.68833156164692,-77.73327543033342,-77.75772620986618,-77.66723586021932,-77.64516758980753,-77.6611364373296,-77.73672194308395,-77.71628301215512,-77.64082545969922,-77.64302445173169,-77.61033559848111,-77.60820552235835,-77.60876214868505,-77.59142425571133,-77.71468421539416
-78.0311109131764,-78.01675244324059,0.0,-78.01252707910619,-77.97109093997248,-77.95205224719993,-77.998956339122,-78.02188913291597,-77.96809435221947,-77.96307112979709,-77.92952835525713,-78.0164854070142,-77.99511324188502,-77.95033993728248,-78.03252015610703,-77.94789993994242,-78.04639665392799,-78.04286520022634,-78.01331742608275,-78.04577383927608,-77.82657139127821,-77.71532383557962,-77.80735472522994,0.0,-77.61687360809259,-77.59962534896408,-77.63503431361309,-77.59768511164906,-77.58563811347328,-77.63590167984162,-77.63297166676443,-77.61210421842516,-77.61130605541166,-77.59919129219352,-77.68405374751109,-77.58800518873159,-77.69101948060157,-77.63209584077659,-77.66718765207946,-77.68707476918827,0.0,-77.9434744650905,-78.08516676563339,-77.89991994616787,0.0,-77.6731323451192,-77.64737018846299,-77.74023375892828,-77.67269105012383,-77.66674378702606,-77.74650773338976,-77.69541461109137,-77.73540269153358,-77.77662613933359,-77.84093273821927,-77.77745464742574,-77.83358986354679,-77.77898985170913,-77.74995367514326,-77.88163543925481,-77.81621022429475,0.0,-77.49680062320618,-77.71567130604907,-77.48531062305435,0.0,-77.38249853032784,-77.34311855224995,-77.35331314520886,-77.31627501875504,-77.34967845653397,-77.35422756277433,-77.3116307349514,-77.31219378530892,-77.26530572294203,-77.29142275913321,-77.29475675076424,-77.34568781919914,-77.23554808161822,-77.33454933380389,-77.93158498893294,-77.81731405554962,0.0,-77.9034812925519,-77.68824308940836,-77.6533095557686,0.0,-77.4485497422315,-77.46519388886483,-77.44024185998745,-77.45120896883483,-77.41104923546277,-77.43475120498903,-77.50478824706187,-77.47580530221762,-77.4867650033272,-77.49998458098685,-77.46150545740316,-77.4916502183016,-77.48589940439517,-77.76663251384457,-77.76473957071481,-77.69880972363475,0.0,-77.46646877558196,-77.60050526694758,-77.24540052659029,0.0,-77.13940009225107,-77.21320816115464,-77.15456890616517,-77.15409036992949,-77.19202638868813,-77.19740912050327,-77.13074667913301,-77.12905727288691,-77.15050397120507,-77.12987637395368,-77.10640273235227,-77.17150640411585,-77.85761220948584,-77.82034588142793,-77.86733449393509,-77.61786598859567,0.0,-77.47088391338872,-77.52773123997926,-77.45173306031381,0.0,-77.21393373367835,-77.26816615012534,-77.26384411959555,-77.26893313153164,-77.30924562284858,-77.31749589674565,-77.22617040250049,-77.31718955337132,-77.26440155360422,-77.25568025099423,-77.28726404685663,-77.71747030869405,-77.6188579762991,-77.56577545163216,-77.5591585451491,-77.42951798927726,0.0,-77.30824926124035,-77.14888109571544,-77.0068956140769,0.0,-76.92793855353005,-76.88270362209846,-76.89656232490378,-76.89190013382142,-76.90533445165539,-76.89765534299463,-76.85935173865275,-76.90042552867868,-76.87645445322823,-76.88623840644605,-77.84657526870072,-77.81758503016019,-77.67328792567909,-77.67752364439336,-77.6408269308796,-77.40448734577822,0.0,-77.31568919785272,-77.4769396843383,-77.12528506436172,0.0,-76.9826810301042,-76.96808674312777,-76.92838672163109,-76.95010123900055,-77.0329737750078,-77.00735222743972,-77.02266066121459,-76.92732266624083,-77.04374684276564,-77.50232194892897,-77.50612686542402,-77.50209506147638,-77.41349830267012,-77.23211877159429,-77.27409592278613,-77.04145922473847,0.0,-77.14579527529196,-77.11707878656586,-76.78592074461174,0.0,-76.69290297164859,-76.62792832739582,-76.67929294741356,-76.62366944866746,-76.68762028165355,-76.6954439640023,-76.66422443884144,-76.67702282432752,-77.76646651542379,-77.64689627149696,-77.61678890151455,-77.57035012394209,-77.38953960706553,-77.37981107357902,-77.43812335250414,-77.1508224295042,0.0,-77.2927593213808,-76.92608396045524,-76.97128093838081,0.0,-76.80232680245372,-76.84243723288097,-76.73558042920469,-76.83359109464672,-76.7371593929995,-76.70844527948466,-76.8295045296187,-77.46992127209604,-77.4757153820907,-77.39946644824988,-77.25737469254283,-77.28190915692215,-77.17150644514606,-77.04174731865123,-77.01273342108155,-77.0211990462802,0.0,-76.95736544718488,-76.80285916722887,-76.5645662363639,0.0,-76.42008872430287,-76.44466143829275,-76.44717024341051,-76.45560699802243,-76.33702479358959,-76.45087796146416,-77.6280826439423,-77.63994622912212,-77.62772923234215,-77.36406693840092,-77.3828829877063,-77.34368532649536,-77.2961999441205,-77.14776215426411,-77.1611792284851,-76.9277223331089,0.0,-77.01050237801502,-76.99018315551135,-76.64181516288977,0.0,-76.51847362998046,-76.51922584213179,-76.59215537294052,-76.55051963919556,-76.54879092409163,-77.42952644289076,-77.30916636363555,-77.25672226739202,-77.26120121889656,-77.01424144063537,-77.00988550987748,-77.12570083194345,-76.9593396837939,-76.76802601932289,-76.75763317211933,-76.64654116031336,0.0,-76.59795962134011,-76.37843106100428,-76.3220511126323,0.0,-76.18340851828228,-76.18381546418291,-76.20168194919367,-76.24079788318433,-77.60649712575002,-77.58147111803756,-77.36206760071065,-77.44616021839366,-77.42656737348435,-77.28985031272703,-77.13932286896562,-77.182976234669,-76.91587699561654,-76.92517617851593,-76.8733214001042,-76.81868122445326,0.0,-76.78140075136079,-76.72327816759393,-76.51276213883426,0.0,-76.27629785211445,-76.30620526376126,-76.36732147150337,-77.2519678439478,-77.26989818826422,-77.29342914635214,-77.18121480793545,-77.10645004158671,-77.04610500171273,-77.07611612834651,-76.77756053045022,-76.77452912922865,-76.80114145909468,-76.58957464824108,-76.54168607826426,-76.39539160259264,0.0,-76.4642188249556,-76.41075487558435,-76.06028877718576,0.0,-75.92203003088142,-75.98782887100188,-77.55025554911991,-77.37515298548047,-77.41290469033231,-77.31424537237295,-77.16739366823577,-77.20671924921032,-77.1084725023051,-76.98246504857778,-76.90425136697851,-76.87269839543777,-76.71400221403405,-76.7384989583336,-76.73745552276841,-76.53347034556108,0.0,-76.60557792393456,-76.41590148728352,-76.16873680348422,0.0,-76.10443096298202,-77.23964975302172,-77.27952995362777,-77.0580725803942,-77.03370043472569,-77.01290647169941,-76.9397208693938,-76.7918179090415,-76.77512466948934,-76.84982762041533,-76.63623003238746,-76.53254706791384,-76.48078551739897,-76.3310827830999,-76.31957001023144,-76.21979408753646,0.0,-76.19762583917509,-76.1301671082384,0.0,0.0,-77.34560867282333,-77.36238310831985,-77.38882995075687,-77.29310013080578,-77.16244756689147,-77.11447653152707,-77.01131127587361,-76.99250721441487,-76.91717369731758,-76.78843420128041,-76.7904994648384,-76.63986558689277,-76.55082473970933,-76.49995089833897,-76.39901925201215,-76.35462967858525,0.0,-76.40649476902766,-76.01361039420054,0.0,-77.82649974195245,0.0,-77.71183413186134,-77.68770037645082,-77.77572665177397,-77.71663855781938,-77.7531730203276,-77.69465920321568,-77.68608676662217,-77.65666428930157,-77.71529165322283,-77.65082304042957,-77.72455596250212,-77.67651836461556,-77.70638904676224,-77.66682729529333,-77.67002743316192,-77.6634080694464,-77.58624401943992,-77.72829659973644
-77.96003895691325,-78.08093122769802,0.0,-78.05768477306182,-77.97235486264518,-77.92467323512201,-78.02703620425333,-77.9546280559226,-77.94492149537304,-78.00106735585607,-77.98823308812587,-77.97312601610753,-77.99241445435607,-77.99867341605176,-77.94912855832594,-78.00251350100493,-78.03982157165865,-78.06717964078734,-78.07703131062394,-78.06368551640547,-77.66547916966677,-77.67915791870789,-77.75368214705861,0.0,-77.64970774005074,-77.61608142548187,-77.58219388095465,-77.64464343204216,-77.61614899075815,-77.64607735592395,-77.68220675393366,-77.59968898017621,-77.67194339576,-77.6509718075313,-77.60023465690324,-77.60885431769648,-77.61581764972996,-77.6496663959584,-77.66356396915145,-77.68762499032809,0.0,-77.79108526168125,-77.79108706095872,-77.82199678494712,0.0,-77.69373913039158,-77.70540656799217,-77.67202441332498,-77.76883345703487,-77.75341704107649,-77.69892158235618,-77.78037495309016,-77.76380560421363,-77.75806024113382,-77.80148497605185,-77.84788636539571,-77.82990082459243,-77.88409700722517,-77.87876752645803,-77.87362499347633,-77.687228109893,0.0,-77.45369489091885,-77.45369489092207,-77.49839891384883,0.0,-77.35752520890522,-77.34254296876014,-77.2794324432395,-77.38277105038705,-77.31751308247911,-77.32230615201146,-77.30568250047389,-77.32419386435083,-77.32392795318391,-77.29421713719194,-77.29752836808558,-77.33260172628636,-77.31665522111277,-77.33727606845375,-77.97155848454588,-77.85420819788979,0.0,-77.56675460702903,-77.56675460702903,-77.57497589475528,0.0,-77.42302164623305,-77.49242361321154,-77.39652306699939,-77.49722318711036,-77.44093314714121,-77.50848899290335,-77.47524264359967,-77.4384820967594,-77.45595490535155,-77.49968164651423,-77.51163209422124,-77.46347863669655,-77.55522107043203,-77.67235885393141,-77.67313764696272,-77.47449280597624,0.0,-77.22595443527482,-77.22595443527482,-77.25173332766201,0.0,-77.13757235602847,-77.17799169342513,-77.13971878448083,-77.1955880886363,-77.22152227392797,-77.17846673564597,-77.21076357547199,-77.14297340768225,-77.11158360068302,-77.18286697100217,-77.1834631310345,-77.23374360699839,-77.89416008673001,-77.79097129253927,-77.79107745401092,-77.63502135664939,0.0,-77.34015616871619,-77.34015616871619,-77.3551509029377,0.0,-77.26455038363136,-77.2763522306512,-77.2270421181231,-77.29135009558445,-77.26937548550215,-77.27515782426482,-77.25061811000887,-77.26577426692572,-77.25638912551489,-77.23018218603937,-77.27053006420164,-77.66491081883055,-77.53238869959868,-77.45369426929932,-77.44944519036207,-77.30953757725217,0.0,-76.99591357098467,-76.99591357098467,-77.02526748313376,0.0,-76.9329353171018,-76.87887525888193,-76.91957726409575,-76.8993252442124,-76.90255118720819,-76.9040358682845,-76.8981875951832,-76.95577632409638,-76.91187214376676,-76.99318244274247,-77.76527071277008,-77.78035535787652,-77.57388417048105,-77.56652156106377,-77.55917954759262,-77.39862304262846,0.0,-77.11126885728908,-77.11126885728908,-77.13689879718765,0.0,-77.04437761314342,-77.01036925074791,-76.99817498345001,-77.05574570102257,-76.99370186062191,-77.01298060008091,-77.06079319918314,-77.020182877363,-77.12010490082602,-77.50270384868725,-77.45276084559002,-77.45095941473497,-77.24220956906561,-77.22574960479906,-77.22473583711522,-77.00100368321444,0.0,-76.76354906160068,-76.76354906160068,-76.76448271808533,0.0,-76.63474501373457,-76.63664639495683,-76.62171766490809,-76.66421766185289,-76.61507749966805,-76.64134740429056,-76.69013827923953,-76.70327765686677,-77.74468288903367,-77.6283653230249,-77.56675128784181,-77.55011426561168,-77.34472607769945,-77.3401552218412,-77.33099308386767,-77.22963676897811,0.0,-76.88006955281725,-76.88006955281725,-76.93267004271377,0.0,-76.78740460663872,-76.79219565833495,-76.67998518361867,-76.78812951090691,-76.7603636696768,-76.70500937622555,-76.82682713167326,-77.44463203739687,-77.44417123152546,-77.2881852574964,-77.22574408091295,-77.2169712172317,-77.08429165534761,-76.99581520667866,-76.99269395509253,-76.85383587542927,0.0,-76.5288374359603,-76.5288374359603,-76.56691459480577,0.0,-76.44040430680623,-76.41854200113197,-76.38564458597843,-76.4355611843338,-76.41439143636546,-76.48474419611398,-77.64442713009933,-77.56611444542912,-77.56065139393749,-77.37152651404034,-77.33996210857035,-77.33751684146714,-77.12661928608249,-77.11124407507484,-77.10843025053059,-76.93804970514049,0.0,-76.64653490183562,-76.64653490183562,-76.67343753559695,0.0,-76.57151678084594,-76.58252197625679,-76.56861198059121,-76.4930576732061,-76.54914502631459,-77.42022403223052,-77.2800566090826,-77.22591391633748,-77.2122053283878,-77.05382021992844,-76.99588323179304,-76.98282276444368,-76.83496966763923,-76.76353510278119,-76.755367758908,-76.63382609642741,0.0,-76.2917549858185,-76.2917549858185,-76.35254805541535,0.0,-76.26879228590639,-76.15570936216983,-76.21139252630933,-76.23479638129083,-77.55635222992456,-77.54509760036434,-77.37471264288084,-77.33967533711449,-77.31859058902646,-77.1894994858162,-77.11103024936614,-77.09688900454171,-76.96111429124477,-76.88000867009018,-76.86417594925553,-76.65362879177945,0.0,-76.4106413149855,-76.4106413149855,-76.42826123164214,0.0,-76.38912876345326,-76.32552428333196,-76.34929321418264,-77.20452800420574,-77.22411444525613,-77.22156494825515,-77.07357283948726,-76.99522356889234,-76.99094948040948,-76.85577109307486,-76.76330648143033,-76.7605732874307,-76.53926156114727,-76.52881063801823,-76.52592895895427,-76.36830358172867,0.0,-76.05227776345305,-76.05227776345305,-76.05395353452693,0.0,-76.02246745223405,-76.02401088928404,-77.45384804241283,-77.41845964622706,-77.34002125196503,-77.3071818198818,-77.1436421881377,-77.11111042136513,-77.08689854455491,-76.9386217332223,-76.88000144077259,-76.85655157838727,-76.68589301794616,-76.6465102060711,-76.61781921470731,-76.48416140867636,0.0,-76.17236496463181,-76.17236496463181,-76.23165687188256,0.0,-76.07719402250244,-77.1839919978546,-77.19068739135132,-77.0647688060601,-76.99352542372571,-76.9682106514644,-76.83458840805358,-76.76078009131693,-76.73859159375131,-76.59231176206733,-76.52798476385757,-76.50476903697336,-76.35855223383578,-76.29125409007841,-76.28482196456861,-76.13521058127267,0.0,-75.8103815792455,-75.87100860887537,0.0,0.0,-77.40376831977176,-77.33681306693957,-77.31196069246268,-77.1253636887574,-77.1093294185478,-77.09689886426162,-76.90786454521712,-76.879570390721,-76.86583066281668,-76.6713460087835,-76.64623008506982,-76.63577723599076,-76.4392844983119,-76.4105869726012,-76.39498824634781,-76.20652090759172,0.0,-75.9316817824564,-75.9316817824564,0.0,-77.84770675036125,0.0,-77.75078937333048,-77.6933526431234,-77.7031718498011,-77.73634395094697,-77.668276517001,-77.6467162519381,-77.72782902821285,-77.69588169349248,-77.73116055622572,-77.69665715758865,-77.70496092133479,-77.68756158043732,-77.62030726439691,-77.63313032073717,-77.60160232191612,-77.72594746596863,-77.70071943207257,-77.73316466619184
