states,right 1,left 1,right 2,left 2,right 3,left 3
"(0, 0)",-11.190121050386864,-11.016437585104793,-10.951002584404987,-10.894433073461053,-9.838341193192543,-10.881583214032151
"(0, 1)",-11.25637996626853,-11.253304748452694,-11.243662979611411,-10.831502004598718,-11.252618896480941,-11.240763914705862
"(0, 2)",-10.993554934854936,-10.991837228973427,-11.004442702421809,-10.983734571645938,-10.547610185158415,-10.994722435349436
"(0, 3)",-10.429513623915224,-10.441264454379686,-10.397611404480186,-10.393702824994776,-10.492246392520718,-10.44479518920228
"(0, 4)",-10.51220048593428,-10.601486018871318,-10.610293997417315,-10.524573694514816,-10.5744932662281,-10.58561430819716
"(0, 5)",-9.316187220689669,-9.165677416558609,-9.145637155673997,-9.16631195820764,-9.177574359808759,-9.132484705243748
"(0, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 15)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 16)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 17)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 18)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 19)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0)",-11.043101331728346,-11.064074046390877,-11.043431691704772,-11.035538580601655,-10.823038276487168,-11.03974775636044
"(1, 1)",-11.490233455319938,-11.486436721035414,-11.485489157142716,-11.487537399095588,-11.058025187153694,-11.49146374292498
"(1, 2)",-10.421970636895018,-11.92149242258919,-11.775145313393333,-11.93120325300667,-11.895175407220528,-11.912208281752696
"(1, 3)",-11.402569538496925,-11.24245770561301,-11.744002185196598,-11.793591161402812,-11.669194859113441,-11.51896905020611
"(1, 4)",-11.414668489385027,-10.819549023368058,-11.482689316312252,-11.376656431879638,-11.435140567192816,-12.198874755673923
"(1, 5)",-9.925730658353078,-9.941192085635567,-9.926474849937202,-9.929100420276379,-9.956510073256114,-10.023697490399398
"(1, 6)",-0.9006618668511206,0.0,0.0,-3.3514088503656083,0.0,-1.639011140085016
"(1, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 15)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 16)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 17)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 18)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 19)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 0)",-10.32234419898148,-10.167637173357118,-10.254143938575398,-10.173437521360531,-10.188940333868047,-10.241728897342872
"(2, 1)",-10.845761248494114,-10.779250052553008,-10.681828835653903,-10.747696401023259,-9.628884036024031,-10.868250813519655
"(2, 2)",-10.640227428119209,-12.029108541981508,-10.074557760700127,-11.697535746305402,-10.77387798396637,-11.601111943598369
"(2, 3)",-9.900844630944121,-11.173105979034878,-10.630186490210955,-12.012263991184852,-10.644868427303283,-11.347911493681234
"(2, 4)",-9.375506741567579,-10.126914468175293,-10.091307006502658,-11.119574329639013,-10.327996522708712,-11.85438083115761
"(2, 5)",-11.145475345688933,-11.125098955770616,-10.699411507668769,-11.16441958166684,-11.127855292354718,-11.156818270435732
"(2, 6)",-11.040921517546314,-10.624828072317253,-11.063571679686547,-11.013282962917879,-11.022760478664647,-11.059080240831632
"(2, 7)",-11.047833760723613,-11.007450689859905,-11.044506495155488,-10.996751591807952,-11.022611241333585,-10.428444799467112
"(2, 8)",-10.579640486613968,-10.677764228743097,-10.582849369737298,-10.58008375258854,-10.65189708396428,-10.60999131609477
"(2, 9)",-10.513728047621,-10.477072687825311,-10.482034645120871,-10.56140905983162,-10.487184537634283,-10.471382910094611
"(2, 10)",-10.548244986406782,-10.495923242128592,-10.521934467437163,-10.51433060220078,-10.582396299601825,-10.593293469151497
"(2, 11)",-10.500083435355272,-10.530150596048548,-10.56261666315985,-10.550368623925507,-10.526576789487333,-10.586958175174138
"(2, 12)",-10.506734350736567,-10.554512628269478,-10.53197224037037,-10.515429379903228,-10.492475792149325,-10.568484605545825
"(2, 13)",-10.579534924866575,-10.593000200323171,-10.543594128222024,-10.528976567187021,-10.527792925340144,-10.563434913545368
"(2, 14)",-10.487683199112283,-10.515997568153635,-10.560692763559333,-10.553080241190912,-10.58891445951583,-10.509841745373784
"(2, 15)",-10.541085066744754,-10.510706112753109,-10.483186021843892,-10.567720784064251,-10.524363024329856,-10.504927103903233
"(2, 16)",-10.52584296015073,-10.608921922884564,-10.569465089007313,-10.572537837604196,-10.532118068584033,-10.604212108747218
"(2, 17)",-10.559364658499279,-10.486337059829605,-10.568642696339817,-10.499225696976731,-10.50285008076193,-10.486311443226592
"(2, 18)",-10.520984726508456,-10.416092260186153,-10.487609001136411,-10.491866814521194,-10.436916582643347,-10.489713689467669
"(2, 19)",-10.767481517740652,-10.77505932801405,-10.788349556531186,-10.806597265000875,-10.780620905779047,-10.815309016359691
"(3, 0)",-11.053830284165416,-10.99762150935305,-11.011963469260792,-10.989803435106689,-10.955829091838488,-11.044889215025492
"(3, 1)",-10.612772146939362,-10.921114521084897,-10.856564976848551,-10.90423179243178,-10.848246141400304,-10.850228190079086
"(3, 2)",-10.871440864531815,-11.339843218000434,-10.669438013790671,-11.21967527370651,-10.405152111723519,-11.013637091562337
"(3, 3)",-9.935143329364474,-11.041298980387557,-10.61201072439004,-11.129890836003161,-10.510588123908917,-11.437379677347774
"(3, 4)",-9.026791038696285,-10.971544968072726,-9.85086004242444,-11.334530945060193,-9.968809216231943,-11.317180761074079
"(3, 5)",-10.687199425569494,-10.100074013667538,-10.614336816400424,-10.876673202140784,-10.770550526557493,-10.883115963916017
"(3, 6)",-10.04534494956129,-10.472459253520228,-10.708160717267436,-10.62106131833095,-10.724423891823587,-10.65832791697492
"(3, 7)",-10.709330839755031,-10.70447449209991,-10.694925853273672,-10.711055806364687,-10.715552419276383,-10.135368149640449
"(3, 8)",-10.84736877095373,-10.867308548974258,-10.869888023715559,-9.910027964248329,-10.862786877590885,-10.874942484957655
"(3, 9)",-10.920386515064195,-10.90948957099386,-10.900645060761583,-10.938280505594953,-10.952220495138029,-10.87467826406969
"(3, 10)",-10.944003754332265,-10.927945599160747,-10.936215565556601,-10.883532483506361,-10.904925823398235,-10.890481189452869
"(3, 11)",-10.921281248430386,-10.908515544631996,-10.864664117766866,-10.909442421591702,-10.913820015571439,-10.888664875109162
"(3, 12)",-10.903220901763518,-10.905657218935435,-10.92567504231415,-10.893097996356516,-10.878385361030327,-10.966616817093756
"(3, 13)",-10.907510537880444,-10.89246319080648,-10.864528915572043,-10.916530344276966,-10.911304251173128,-10.950867011687532
"(3, 14)",-10.905301879648876,-10.95604849297542,-10.892062578929144,-10.891705933060988,-10.915325653838593,-10.899245587370105
"(3, 15)",-10.855992331420168,-10.867695400343502,-10.886495778618551,-10.91568658132194,-10.90720729724753,-10.892962264041815
"(3, 16)",-10.956004131077927,-10.924699815358025,-10.939209702176145,-10.982369746507374,-11.002761590522681,-10.9183095274303
"(3, 17)",-10.867090398689951,-10.914909653665445,-10.947113969034497,-10.89660056366628,-10.887713140948733,-10.859232103216932
"(3, 18)",-10.89080876688198,-10.794633869836765,-10.813853916317635,-10.881196382018118,-10.853057216437945,-10.848275080283656
