states,right 1,left 1,right 2,left 2,right 3,left 3
"(4, 6)",-1548.9198520587504,-1506.360948066984,-1533.063559544266,-1564.665231653184,-1563.6009676752303,-1571.1464493433407
"(4, 7)",-1544.059922561175,-1530.9681068224925,-1539.437376206652,-1484.8719458398482,-1537.0927242073376,-1539.7806503638953
"(4, 8)",-1541.397641263052,-1478.9403985919778,-1540.2397398611768,-1516.7239918603877,-1545.263024395773,-1539.9420577972967
"(4, 9)",-1545.2402994072168,-1538.3521310230242,-1547.927901582094,-1542.9325074120547,-1547.6881293210245,-1430.9444335996986
"(4, 10)",-1533.9365325525262,-1530.1057517797196,-1537.3642516945583,-1531.9795868931994,-1535.9961293109009,-1529.335754628228
"(4, 11)",-1536.5251885013577,-1534.5632942276889,-1532.327654506496,-1529.464406390175,-1535.0628474572234,-1532.5780444884529
"(4, 12)",-1533.6307558712028,-1534.6381069284653,-1535.9440252034774,-1530.2689440326387,-1529.282170976483,-1528.6426345239447
"(4, 13)",-1534.1089184900727,-1532.2533436461806,-1533.2156552950362,-1538.3026535911772,-1534.6436732347015,-1535.805582289295
"(4, 14)",-1535.786940239575,-1534.7878463551808,-1531.8511802729952,-1533.9883516116302,-1536.3965210996823,-1535.5245199704189
"(4, 15)",-1532.5239765715417,-1529.23637383088,-1533.1243846853952,-1531.8812412293814,-1534.3009502303998,-1529.550509803796
"(4, 16)",-1537.7621389286278,-1534.7493462089506,-1534.266132392064,-1537.6853004169222,-1536.392621826522,-1540.7093798199967
"(4, 17)",-1531.2395721386197,-1536.4231960571328,-1530.2396440268365,-1528.6167270351323,-1535.9317788882822,-1535.7867146815984
"(4, 18)",-1528.4034341115232,-1521.9736631821947,-1524.8261500932297,-1527.0849913785598,-1532.4222734721986,-1527.9565432625413
"(4, 19)",-1557.714113578481,-1556.5912122183754,-1554.9947649412752,-1560.0235616517218,-1555.0768142006984,-1559.3867648806704
"(5, 0)",-1529.2921719944873,-1529.4817712561023,-1530.4784008025608,-1531.2965082609699,-1527.9928171678923,-1528.708252876394
"(5, 1)",-1525.8989796234462,-1524.308569417013,-1524.1155325765567,-1525.0541554588553,-1522.7440031960584,-1528.4286985588217
"(5, 2)",-1488.9641273008115,-1490.0275838304533,-1487.1417908268336,-1495.1094909593116,-1482.493797396397,-1488.8961915894583
"(5, 3)",-1465.365543574735,-1468.0293624069766,-1464.102080396742,-1468.6322139944564,-1458.326657826392,-1476.399008994435
"(5, 4)",-1449.0558955029935,-1448.553301161231,-1441.0789412801987,-1451.754068252036,-1444.0493002917642,-1449.9874034811521
"(5, 5)",-1409.99040663813,-1510.357899785336,-1449.4880102865814,-1523.3813122965455,-1446.576136766231,-1491.495574015746
"(5, 6)",-1379.915967963621,-1494.1997483576542,-1367.7308447621692,-1535.6967272578597,-1375.534485287217,-1612.6870629507648
"(5, 7)",-1453.9593234180224,-1411.203541464674,-1454.7298381800065,-1458.8285579361564,-1453.2834277146196,-1458.9486804078122
"(5, 8)",-1443.1528348681531,-1446.9097294684311,-1446.6684053301597,-1383.7935996765343,-1446.842726194563,-1452.1878222772768
"(5, 9)",-1454.16689664562,-1451.1249820173612,-1444.877164195049,-1446.1015211981594,-1445.7586028945104,-1416.2058930382652
"(5, 10)",-1457.1484358801868,-1451.452018260066,-1452.6665106565633,-1452.7822260683167,-1453.1439335633515,-1453.0535435647203
"(5, 11)",-1432.9854635391707,-1428.8289523126582,-1438.7466795234238,-1431.394166827615,-1428.8931635750996,-1431.8989851433253
"(5, 12)",-1433.6503862240106,-1434.3053986344555,-1437.2101684792317,-1431.581373767732,-1437.1995600842215,-1431.6534324765378
"(5, 13)",-1438.2059876174408,-1434.853748313284,-1433.6466964676054,-1432.2436334695594,-1437.4905700515712,-1437.6706147905415
