states,right 1,left 1,right 2,left 2,right 3,left 3
"(0, 0)",-966.6981090034448,-991.8703088881872,-955.596663841775,-1013.7636735747346,-913.575424436573,-1011.5281733821355
"(0, 1)",-1030.945416935308,-1030.646081483367,-1030.59085431393,-1022.8938939595705,-1030.6404461313239,-1030.9536292489177
"(0, 2)",-948.6249617235767,-950.9350840221721,-947.9756056235534,-957.5589591504072,-948.1680659962525,-950.3807485479845
"(0, 3)",-946.2233876980058,-945.6200628682117,-945.9443334607796,-949.520241722743,-945.2863726494545,-952.7560250619315
"(0, 4)",-944.3744946690717,-944.5610411793721,-944.3819746489049,-946.566900110462,-944.303296846602,-945.8837007012271
"(0, 5)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 15)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 16)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 17)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 18)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 19)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0)",-917.3274750693473,-928.1746206671023,-916.8114555362981,-918.9471020360747,-915.9862736763835,-918.8205308560671
"(1, 1)",-860.4719986690942,-866.9193833421291,-866.3232584157548,-871.2582625759959,-810.4694271265108,-888.6269366460053
"(1, 2)",-881.3651040587738,-871.5538618873717,-852.821386171062,-880.0714163419599,-864.8363799343118,-880.3315080879044
"(1, 3)",-133.8328495502483,-115.42186323928765,-175.6029001247132,-126.8549641010347,-133.5249872487913,-181.8535557468408
"(1, 4)",-558.4440127425867,-562.1925059794089,-564.776396119705,-555.3489208540855,-564.6748829604877,-584.2708720261052
"(1, 5)",-374.97690060137563,-375.353237043356,-372.5321764255797,-373.4191109978196,-370.6867924692558,-426.9969161181267
"(1, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 15)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 16)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 17)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 18)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 19)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 0)",-929.0578721653159,-928.7956636138609,-926.7563391835271,-929.0626273278374,-927.6270724153264,-935.3029019800962
"(2, 1)",-951.7510470515967,-957.397597741843,-951.2516017415076,-952.223275284905,-911.2387212655312,-951.8327287907526
"(2, 2)",-934.2511829540288,-988.7500587847619,-937.5370638053098,-993.3938486217432,-881.1861969537654,-988.5190891186054
"(2, 3)",-931.3882242919398,-966.3556952560078,-889.530084311042,-1106.2500252174395,-864.8275251635937,-1026.2556973862247
"(2, 4)",-882.7153356269507,-955.4445845407005,-864.8296472482729,-967.47943648602,-864.8275251635937,-1112.4784736818642
"(2, 5)",-864.8282003270272,-868.5673325778447,-869.9121616511283,-871.646845743752,-869.4548103220408,-872.9790834230622
"(2, 6)",-865.035497999807,-885.9667802688155,-892.4030269291816,-885.8792879187919,-894.5785599788883,-893.6806926409257
"(2, 7)",-862.3752172897026,-858.3413045351269,-865.3459236312237,-858.5449104302936,-864.0705462034778,-862.3490569283601
"(2, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 15)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 16)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 17)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 18)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 19)",0.0,0.0,0.0,0.0,0.0,0.0
"(3, 0)",-858.460290470551,-861.5158045875534,-859.5079280906469,-872.4076307409632,-858.3410122237048,-864.3703102073466
"(3, 1)",-839.0665127165555,-846.2088765875898,-839.7235376470569,-843.0397924238084,-838.6136926055636,-850.6849871671508
"(3, 2)",-876.1918191094978,-872.1828081500581,-864.3602744273228,-871.3571870180303,-866.3291019284208,-868.4943558645838
"(3, 3)",-866.3596337199721,-941.889860262428,-864.6510862159186,-907.3336942652396,-867.7056611940053,-918.0185862016042
"(3, 4)",-823.5355602047246,-863.2005136351896,-782.6498972635065,-840.2007444012975,-772.6897151985238,-852.9982511757796
"(3, 5)",-776.9081413188256,-819.8283386019236,-772.5530557208009,-901.2347279414801,-779.7343148199025,-859.483086267039
"(3, 6)",-774.3263630682941,-795.0418095959992,-776.2466423383992,-804.9425156327908,-776.8406062603945,-822.2852260512576
"(3, 7)",-582.9404471653843,-586.0630217358256,-596.8570791141007,-582.241108404496,-578.633193136007,-595.9347410515188
"(3, 8)",-348.9426261409468,-344.3228988301363,-368.92347403818354,-369.7702421242231,-346.5392280586347,-385.6400113767062
"(3, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(3, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(3, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(3, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(3, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(3, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(3, 15)",0.0,0.0,0.0,0.0,0.0,0.0
"(3, 16)",0.0,0.0,0.0,0.0,0.0,0.0
"(3, 17)",0.0,0.0,0.0,0.0,0.0,0.0
"(3, 18)",0.0,0.0,0.0,0.0,0.0,0.0
"(3, 19)",0.0,0.0,0.0,0.0,0.0,0.0
"(4, 0)",-945.4823986533667,-948.2176501254334,-942.2357419723874,-948.1297539437161,-943.8045536351397,-942.5231197515418
"(4, 1)",-930.7652356144025,-929.0261533809042,-929.1040854231189,-937.8980660859163,-910.7899813330407,-934.3127279563579
"(4, 2)",-898.9317710189723,-911.2010083073588,-886.5666868137494,-910.3111353682168,-877.7470164300947,-896.6747409038823
"(4, 3)",-912.0687856525462,-949.6784935005927,-868.989426948281,-964.1915265202375,-864.487871575561,-983.1798475371162
"(4, 4)",-864.8810399988927,-892.0109742992192,-864.9293145256669,-879.279656979227,-853.003325655336,-874.9668911526712
"(4, 5)",-850.072182997525,-923.204633513814,-792.190722987113,-960.1937010634645,-814.9428278421997,-958.1936109902198
