states,right 1,left 1,right 2,left 2,right 3,left 3
"(5, 16)",-1492.061671252454,-1490.1943350464844,-1490.824480009652,-1496.434753896342,-1496.8576058872668,-1496.8878807032818
"(5, 17)",-1488.3648686730617,-1487.6353172923627,-1491.4819391498313,-1488.8090661541275,-1486.164904635757,-1487.3159061984338
"(5, 18)",-1482.7564105703136,-1483.360638595951,-1490.2958571830472,-1481.2769356660447,-1487.0228545217192,-1489.4328498663415
"(5, 19)",-1518.8136861746127,-1518.639451157298,-1520.907673656075,-1514.7256965005417,-1519.0233947786676,-1516.3057516805181
"(6, 0)",-1476.0529973885818,-1478.3664001314971,-1478.8055150441005,-1483.96349560824,-1428.1953455596965,-1481.1754228000043
"(6, 1)",-1469.8318643687298,-1465.8621065324378,-1459.7675172013635,-1474.1125730227807,-1399.53475588288,-1474.0215433884675
"(6, 2)",-1437.8406263296924,-1452.9288101256925,-1448.9193118105034,-1481.9716003238527,-1375.5591569097116,-1463.415590826949
"(6, 3)",-1400.5608741647334,-1427.9995309312105,-1396.1456299139068,-1427.593641069621,-1342.430996936965,-1431.6213558171023
"(6, 4)",-1396.0016544102639,-1397.2422251879873,-1378.825915664208,-1417.454955942388,-1312.6043026160537,-1422.822087778134
"(6, 5)",-1376.561162336489,-1374.113000486212,-1276.8878148923018,-1405.1222257857485,-1358.5917468786843,-1413.9838559898317
"(6, 6)",-1246.6390059881555,-1417.8276546915486,-1288.8499012973432,-1433.9445051463756,-1288.3057459221245,-1473.4664627723757
"(6, 7)",-1224.7897723256867,-1341.4771490643973,-1236.0533328014271,-1434.9878212674107,-1233.6376657841631,-1464.1209875361503
"(6, 8)",-1295.8558463991553,-1263.0579298474363,-1302.49393320441,-1328.6621580659735,-1309.6525673220417,-1417.2272364351209
"(6, 9)",-1293.7723155861966,-1308.8546508094923,-1303.2529743347982,-1263.5966193986965,-1321.472512223605,-1331.7478061244135
"(6, 10)",-1373.3234511705652,-1344.6108870116532,-1377.439014032811,-1363.7853122927545,-1368.1995706231467,-1354.2075496975538
"(6, 11)",-1376.9785417523444,-1358.7381673136767,-1375.1134905155575,-1373.8270586914018,-1375.3951509613953,-1322.483711500453
"(6, 12)",-1373.1467792762394,-1368.7653618536135,-1370.9708285359102,-1373.5800100818935,-1366.8333375945892,-1347.8037255110291
"(6, 13)",-1370.8336917256474,-1372.645603983027,-1369.3177810404993,-1373.596973169072,-1366.9713653321915,-1372.7643401588896
