states,right 1,left 1,right 2,left 2,right 3,left 3
"(1, 6)",-1171.138692828048,-1149.9142604093995,-1183.2803270762172,-1186.6416020930965,-1165.316168476473,-1157.1434942216224
"(1, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 15)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 16)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 17)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 18)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 19)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 0)",-1707.903193703053,-1709.5473564517056,-1708.3211145376263,-1706.1475344499593,-1670.4228059276038,-1713.7805944608444
"(2, 1)",-1694.9583667494908,-1695.1908404791764,-1671.6572490623355,-1702.751967422105,-1685.9841672915095,-1719.1554449997282
"(2, 2)",-1715.2208612262068,-1846.3741924746316,-1761.9171344971965,-1844.7557524931526,-1762.9530375133138,-1841.0396540875015
"(2, 3)",-1782.511877474476,-1789.7232214318844,-1762.6938038466326,-1804.2481833975337,-1777.4624079552116,-1791.8381414462176
"(2, 4)",-1760.3540360133227,-1769.1736746630265,-1762.3501596087951,-1770.224675834387,-1742.319924203151,-1787.2912835472061
"(2, 5)",-1713.3973868261628,-1748.8993447806852,-1735.5923551863232,-1661.4536032418016,-1737.9764255306561,-1759.8962298048314
"(2, 6)",-1761.906269955982,-1756.9184213984295,-1761.6817008319447,-1763.1121147166966,-1763.9333123492834,-1765.3309528355962
"(2, 7)",-1750.3252747994848,-1719.8693347813214,-1752.665639002078,-1747.4303282833032,-1749.6622339963694,-1747.8949937208006
"(2, 8)",-1626.320229058972,-1624.1148149572628,-1628.3616289191373,-1631.5573173912494,-1624.103035610807,-1624.0582791594754
"(2, 9)",-1624.9179996756397,-1621.5005047278676,-1628.8969491565065,-1620.7731718812197,-1623.4874575721499,-1625.1367171718264
"(2, 10)",-1633.0944377285587,-1625.5716375718248,-1630.7321645354036,-1628.4861075104977,-1629.1140168338038,-1631.5339193746634
"(2, 11)",-1629.9753789427893,-1628.538731836181,-1625.2328818817632,-1623.6850328787443,-1625.607247194919,-1630.4708143843602
"(2, 12)",-1626.7215455265646,-1624.5443177864636,-1622.3636599132576,-1630.9127867491698,-1629.8103832433424,-1629.5734064403798
"(2, 13)",-1627.5779616979348,-1625.7513889442273,-1627.424650722708,-1626.6636585532058,-1631.7695123003834,-1631.6347551993745
"(2, 14)",-1622.2559871372855,-1627.6565915197737,-1628.4663185057107,-1630.100581227102,-1623.679728903958,-1628.5476098905735
"(2, 15)",-1621.562679118933,-1629.0981026278064,-1628.0224532406394,-1627.2615718768823,-1627.3527676394096,-1623.062328017144
"(2, 16)",-1628.723597782222,-1633.0708323772346,-1627.968527809152,-1630.0189359989758,-1625.4925916956117,-1633.3157901598397
"(2, 17)",-1623.3220421890799,-1626.6683772321085,-1618.3228056844137,-1626.8803803038008,-1624.2162978116419,-1626.3930468489143
"(2, 18)",-1621.0367754769688,-1620.4487067446607,-1616.8014708199285,-1623.6404879280983,-1624.5593215433594,-1616.4106449715298
"(2, 19)",-1653.4746665820326,-1650.4587757492982,-1653.2107274843775,-1647.8432234153213,-1646.8458325367053,-1648.4951887415957
"(3, 0)",-1634.6336501721344,-1633.107806681146,-1642.085376026797,-1638.7616900943367,-1636.1226736197264,-1642.0063127653502
"(3, 1)",-1635.8657271828183,-1640.4728346549273,-1634.126418204839,-1642.6611502387195,-1642.8612333021408,-1636.0000840329694
"(3, 2)",-1630.1339922112018,-1641.3886923730256,-1641.0677742196772,-1636.7407427339556,-1581.226058496309,-1634.8227948459908
"(3, 3)",-1634.4839572120634,-1773.7218038473607,-1580.317918954153,-1752.4330217226795,-1653.534396736113,-1754.7032169437334
"(3, 4)",-1701.5088952441988,-1664.1924083755755,-1693.2448527041956,-1702.1512400335378,-1693.9434468045827,-1700.1702874693292
"(3, 5)",-1712.0240383161295,-1704.389595623003,-1683.3903903515843,-1666.8504416611909,-1702.9058326979246,-1734.733846653999
"(3, 6)",-1702.7887128162856,-1635.0616909058629,-1705.1878532946826,-1706.4387340155686,-1706.2425226072235,-1698.484291072575
"(3, 7)",-1689.9623338817419,-1615.3401504012113,-1687.3760569011165,-1690.5835247083912,-1686.1203261521598,-1690.9800066137936
"(3, 8)",-1693.8488602897435,-1693.6242910414487,-1698.1065974323672,-1609.346033989809,-1692.3268438840157,-1691.549002236519
"(3, 9)",-1654.468872791961,-1654.065799042797,-1656.0708744343478,-1655.3273012975917,-1659.2012176272806,-1652.7861199906156
"(3, 10)",-1665.5112711080953,-1661.2919776244653,-1662.729768504903,-1654.633602231758,-1660.7081790721015,-1657.444959267342
"(3, 11)",-1659.2238457260407,-1656.8303227807303,-1663.416665525247,-1655.5045177876955,-1657.7419134962477,-1658.1113356568171
"(3, 12)",-1661.976283639651,-1657.7902934015838,-1662.5549020479734,-1660.4476865647591,-1660.2093869208716,-1664.3796920957116
"(3, 13)",-1660.2903068139628,-1662.323307210308,-1657.1473479245383,-1663.284934467248,-1665.076763733769,-1660.0517388935039
"(3, 14)",-1659.576407145209,-1657.1129951502555,-1662.3077337597347,-1660.3129705582483,-1661.5022840268607,-1661.3996597594
"(3, 15)",-1662.106263427388,-1660.435384575419,-1657.6636169228448,-1659.3292516332244,-1658.3159687263833,-1663.853502371649
"(3, 16)",-1668.9056670830616,-1664.5226575910992,-1665.4143092305758,-1661.80318522952,-1666.2403513817217,-1665.0484478082415
"(3, 17)",-1661.2120552620747,-1657.7898382729607,-1657.583271115289,-1665.6545512607433,-1662.4121502205815,-1659.2728804158583
"(3, 18)",-1660.8609778628015,-1649.448879217377,-1656.8087600181127,-1658.6836756727905,-1652.600984843314,-1652.99330312103
"(3, 19)",-1686.6462677667769,-1683.6322296088574,-1686.6651107831335,-1688.6603599466223,-1689.065312284507,-1686.6811999844326
"(4, 0)",-1640.6384879952143,-1641.352310812799,-1638.8685749620292,-1637.335101107593,-1638.739076978075,-1638.8698171396054
"(4, 1)",-1632.8339633249059,-1635.3884558542024,-1634.012822319998,-1639.3838045622651,-1632.8037733977137,-1633.3283724799928
"(4, 2)",-1587.656296725067,-1591.2528396843936,-1585.3279571210041,-1586.4623903449647,-1579.9011861776964,-1594.7801222088187
