states,right 1,left 1,right 2,left 2,right 3,left 3
"(0, 0)",-763.7722804099693,-777.8937345189851,-763.4492233882975,-774.4088930142764,-681.003439764666,-756.2788555899905
"(0, 1)",-782.7261599738522,-773.9116917343079,-772.552111549429,-772.6805795829264,-772.0471168853455,-773.1426905491014
"(0, 2)",-772.4437364067139,-786.8320288904973,-772.4452465952108,-773.1041549009333,-772.436228352818,-772.59594344391
"(0, 3)",-679.7194348111357,-686.9110210365219,-688.1713179605159,-688.3158987780458,-679.3465177385282,-683.1843754804272
"(0, 4)",-687.9819805717259,-695.1436148865218,-679.3465208762841,-687.718984766763,-679.3465208766185,-682.7911351381144
"(0, 5)",-679.2846583475542,-679.3659605444002,-679.2810573249575,-681.0023081324438,-679.2794402767329,-682.2092656758547
"(0, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 15)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 16)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 17)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 18)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 19)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0)",-624.2006383944164,-632.0649866768882,-624.7075226882517,-634.1116988441036,-623.5329969523518,-632.9436607092841
"(1, 1)",-596.5999231546833,-593.6268171265369,-598.1244493286435,-596.0929699941546,-593.920612837432,-609.6980860066661
"(1, 2)",-508.7380999609242,-518.2462635511143,-516.6928825904815,-522.16168735099,-488.548070862263,-514.5295985021482
"(1, 3)",-498.062457122931,-494.37642032929546,-499.8219155101228,-504.50154632455036,-411.89424483030575,-530.3490622584166
