states,right 1,left 1,right 2,left 2,right 3,left 3
"(0, 0)",-17.036900179461202,-17.34172339885984,-17.388141623066677,-17.38406507270869,-17.37420228809385,-17.476744615283426
"(0, 1)",-3.2325505189379995,-4.275299381781021,-3.499646522428834,-4.160822061655321,-3.072453864646503,-3.3085540305571124
"(0, 2)",-16.161572437358316,-16.2156199726064,-16.205711703559004,-16.099485767490375,-16.101007686388908,-16.225268911047174
"(0, 3)",-12.488613109691885,-12.516360742044998,-12.261434637191206,-12.107761235115737,-12.064096419985088,-12.485943473911211
"(0, 4)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 5)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 15)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 16)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 17)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 18)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 19)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 0)",-16.97761875000749,-16.981870890485887,-16.752727493634133,-16.890499530525176,-16.554461462924312,-16.84822742615505
"(1, 1)",-17.045954060498477,-17.489052908361707,-16.556448794361543,-17.484947888743918,-17.061319106714567,-17.430278063331123
"(1, 2)",-16.54866611445882,-17.3940276089551,-16.961099794923978,-17.27732416297784,-16.569375445766433,-17.487656700909373
"(1, 3)",-17.07013024060264,-16.640480154101994,-16.568715080056467,-17.545875859424488,-17.18874654527779,-17.558086909256264
"(1, 4)",-16.572830674670378,-16.55244875562294,-17.197632898889935,-16.634991299804284,-16.654220189719382,-17.536673336062528
"(1, 5)",-15.624112750425535,-15.685832131999414,-15.610396651316554,-15.543906906239961,-15.548309420618887,-15.522711663273734
"(1, 6)",-12.34133521230662,-12.192873784617793,-12.006364275530794,-12.437771046797682,-12.22544449296338,-11.975185390339824
"(1, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 15)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 16)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 17)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 18)",0.0,0.0,0.0,0.0,0.0,0.0
"(1, 19)",0.0,0.0,0.0,0.0,0.0,0.0
"(2, 0)",-16.394846518434377,-16.422760508370292,-16.40963813768144,-16.460356447063766,-16.315375681567236,-16.474176548601182
"(2, 1)",-16.429403271702068,-16.66051056449084,-16.220481684368913,-16.70701142583944,-15.714879300936584,-16.59185499402147
"(2, 2)",-16.212789263524833,-17.470069400367635,-16.170346579779608,-17.39334990015928,-16.001364505678254,-17.393671845246864
"(2, 3)",-15.705769333958992,-16.75598290025054,-15.724047917935751,-17.419249986205344,-16.248418003708203,-17.389459931752363
"(2, 4)",-16.783951044977957,-16.008555258498024,-16.71927088014504,-16.845381885416092,-16.693409699367333,-16.861877581755202
"(2, 5)",-16.146418772008005,-15.718167499462451,-15.919593357399192,-16.122547341200733,-17.175816883177678,-16.649348808439726
"(2, 6)",-16.63481127512093,-16.717782228164335,-16.683502319386477,-16.581408237046148,-16.778651941375244,-16.339223284301056
"(2, 7)",-16.582243407990145,-16.565283803701593,-16.58072949649007,-16.547039064581035,-16.61419420262989,-15.795733434200326
"(2, 8)",-15.953775328607025,-15.972012010186871,-15.989819546194619,-16.00012251027579,-15.982220878936381,-15.995877811060101
"(2, 9)",-15.910795706529216,-15.83522608537813,-15.84930457807166,-15.91840247303156,-15.877915784273343,-15.862500111972649
"(2, 10)",-15.90254775103924,-15.893857139853928,-15.862464193742825,-15.91139198642315,-15.835541918373496,-15.868918675173939
"(2, 11)",-15.851968591319405,-15.928492759797852,-15.890992178593123,-15.911063502070196,-15.908607526881475,-15.879134955695367
"(2, 12)",-15.873780323616023,-15.865170765681368,-15.889234001043288,-15.879050710931766,-15.84387588329543,-15.875424965293007
"(2, 13)",-15.864087168201776,-15.874906475673933,-15.87960542108935,-15.918871941805046,-15.89242995022892,-15.877476642261323
"(2, 14)",-15.896457487935557,-15.895534100888115,-15.928632884137642,-15.875403591843115,-15.859760978069707,-15.853340939259082
"(2, 15)",-15.861527206525048,-15.914700441175306,-15.885690135497722,-15.86313101541605,-15.847636878602481,-15.867395854998074
"(2, 16)",-15.919415825287029,-15.904371206877848,-15.935898009225665,-15.89882886788269,-15.932739763383246,-15.949778225649688
"(2, 17)",-15.88614045206744,-15.916149722893014,-15.917977481182968,-15.863180355869941,-15.861267048362997,-15.85381632995051
"(2, 18)",-15.85963398705251,-15.869765461486725,-15.82122881714775,-15.81523022517896,-15.787011817106375,-15.843551353622445
"(2, 19)",-16.11437779745727,-16.145581835381137,-16.147728772404864,-16.133904973807528,-16.131642631398798,-16.12484555466532
"(3, 0)",-15.873724162615336,-15.89364392440968,-15.813348453621243,-15.938376766522644,-15.816610850011125,-15.894182529972044
"(3, 1)",-15.587378999542786,-15.567714690002399,-15.512943171665437,-15.595559939225396,-15.182050039294086,-15.57862840219093
"(3, 2)",-15.507251567920742,-15.500979695542762,-15.33962515536537,-15.580290343692274,-14.880891998772531,-15.520253262288014
"(3, 3)",-15.699892873014859,-16.30176506088014,-14.91215971511529,-16.396522771239837,-15.822102571278364,-16.768271080931022
"(3, 4)",-14.854500499935881,-16.156714545835463,-15.034398923401397,-16.632361316801568,-14.937432157067292,-16.558266371199547
"(3, 5)",-15.01309442718271,-15.465409788872615,-14.873311896445701,-16.155411604279436,-15.37150058858504,-16.740914114229945
"(3, 6)",-16.107603935695117,-16.469049222554133,-16.418835687083163,-15.476081347462772,-16.396124056450123,-16.36079693252386
"(3, 7)",-16.56268969253286,-15.07811822699372,-16.613328890474858,-16.56982480509608,-16.56876492202202,-16.57542080359918
"(3, 8)",-16.77785497509928,-16.34431251291241,-16.733245777234146,-16.696317109585927,-16.28117677738357,-16.717473583377355
"(3, 9)",-16.845689294107583,-16.818167848921416,-16.81446256466844,-16.811693388570784,-16.86245080461604,-16.64053801847063
"(3, 10)",-16.893184234461188,-16.840708230281734,-16.889536947091198,-16.836858841110875,-16.865645633082146,-16.82451540408065
"(3, 11)",-16.825178477689516,-16.812572772907757,-16.864220381948954,-16.827145281196064,-16.840615302166107,-16.857647760481083
"(3, 12)",-16.825865271233567,-16.88648887092214,-16.879139609837495,-16.883563698954525,-16.836449067486168,-16.862705304107944
"(3, 13)",-16.833799955332438,-16.857998768895136,-16.868621920786858,-16.845213071917094,-16.905230538957525,-16.836478918017896
"(3, 14)",-16.85090934343805,-16.84535206301985,-16.83776898180931,-16.882057482341207,-16.800094677057047,-16.880421283902358
"(3, 15)",-16.86024923504511,-16.803726671993854,-16.870322144007552,-16.848845548298115,-16.83919366088165,-16.862424726250957
"(3, 16)",-16.861659389316287,-16.88024717120019,-16.889347639479553,-16.915512788822067,-16.923585273240956,-16.90398049045958
"(3, 17)",-16.792653908812945,-16.81891127025767,-16.902629963842372,-16.86278176304332,-16.853091066113006,-16.81295817131737
"(3, 18)",-16.77849432694885,-16.794605419397335,-16.808760538763156,-16.77800452849174,-16.858221367598517,-16.779449622413093
"(3, 19)",-17.090920891313896,-17.127068542408207,-17.120330015022724,-17.0989418166261,-17.118747242608684,-17.14353064934378
"(4, 0)",-15.668944074947126,-15.614062494684282,-15.612117479471326,-15.675586668871055,-15.599003464746326,-15.685971166357824
"(4, 1)",-15.597386974897754,-15.655991123207937,-15.570097779180113,-15.668874569338959,-15.522520279754803,-15.619232458022278
"(4, 2)",-15.273851067096768,-15.311133990436412,-15.1673078123913,-15.197912079805644,-14.867098394162152,-15.243656408717271
"(4, 3)",-15.132017294453945,-15.157703244158999,-14.658934306979685,-15.39759509443237,-15.093903996664352,-15.130334840785126
"(4, 4)",-14.46405981461917,-15.850382657556429,-14.818058534685571,-15.843817351682418,-14.798423299400367,-16.045699040766976
"(4, 5)",-13.994998897830675,-15.399072613880561,-14.068101334260696,-16.020043432667016,-14.154913209030306,-15.775589901879904
"(4, 6)",-14.079813173426341,-14.755628093230529,-14.590508001225846,-15.27043125613775,-14.595665970634666,-16.076927671153122
"(4, 7)",-14.148647658134669,-14.009900110810364,-14.232910161614864,-14.32075903761739,-14.140854330544995,-15.457289508194986
"(4, 8)",-15.14399901114545,-15.197121913488536,-15.22050426719315,-15.270036338005152,-15.434020719625627,-14.5022798630563
"(4, 9)",-15.317660508064577,-15.30533350013364,-15.41576328466821,-15.307963120653044,-15.382777324740342,-15.167707147290487
"(4, 10)",-15.39537017563673,-15.390422429867536,-15.515040229324187,-15.360508825817515,-15.408637351540337,-15.00031896957368
"(4, 11)",-15.78616888705921,-15.76305295415022,-15.810137209722498,-15.781586791038565,-15.774432509399624,-15.400856377717933
"(4, 12)",-15.553480247770297,-15.540847794725506,-15.605622091419244,-15.539610764163934,-15.59037172425237,-15.584444752042042
"(4, 13)",-15.595263681157988,-15.59507850543604,-15.633447475450497,-15.666538583548709,-15.584695873243724,-15.594822237287858
"(4, 14)",-15.605947778911649,-15.657274057240459,-15.687218710945226,-15.650626525245583,-15.628285267891371,-15.620635128625725
"(4, 15)",-15.649718411647513,-15.631939836244067,-15.575075426291956,-15.655843233674897,-15.574980632832657,-15.583255547312639
"(4, 16)",-15.609560550384737,-15.687854954667914,-15.61418678667942,-15.67879202215574,-15.671784790342937,-15.656578810378278
"(4, 17)",-15.606889678125045,-15.614240859735453,-15.594568129656906,-15.609284772460963,-15.539332699092903,-15.569987711380362
"(4, 18)",-15.540843726962468,-15.567338522814383,-15.577552546261309,-15.564146276207445,-15.496056238994743,-15.539252743833888
"(4, 19)",-15.903334623452254,-15.873122120509294,-15.842888356432042,-15.825982673160615,-15.83565439237868,-15.826578747309968
"(5, 0)",-15.019494367018877,-14.997099718602652,-14.988072296550854,-14.99904811503609,-14.862748646222817,-15.111708745476589
"(5, 1)",-14.98098046984331,-15.189457681597112,-14.940589165098404,-15.092024951503445,-14.853350729606108,-15.064037056426422
"(5, 2)",-14.77585502815246,-15.030173365020733,-14.771614755701199,-14.979741669176311,-14.474407325017292,-14.865600234026658
"(5, 3)",-14.395597508415431,-14.340344084130418,-14.143586671985824,-14.729334292689396,-13.997814026588093,-14.670001348406021
"(5, 4)",-14.177936139018245,-14.303832472882908,-13.998001141209619,-14.4748661618899,-14.064788971127864,-14.637986113186434
"(5, 5)",-13.928705578797658,-15.134799881836386,-13.910783498746705,-15.250081888084505,-13.293910500482333,-15.466877417795173
"(5, 6)",-13.283476671020845,-14.322032555820781,-13.299142540608539,-15.443783276219808,-13.127651717480845,-15.58820501284065
"(5, 7)",-13.39495734934959,-13.825109173636104,-13.132564619177746,-14.48483684559359,-13.567658738790831,-15.346382457609884
"(5, 8)",-13.730205390869987,-13.27906054533109,-13.503504804840794,-13.582750766112937,-13.520318254760756,-14.555814900241568
"(5, 9)",-14.352922971212653,-13.29787831601212,-14.42676048121312,-14.262295639185107,-14.386960786782772,-14.356022557749952
"(5, 10)",-14.517249566429726,-14.249592539745457,-14.55224435404898,-14.522438613502501,-14.526557165765238,-13.263319945642026
"(5, 11)",-14.552955648403938,-14.593092395222126,-14.583067410781966,-14.539497162473058,-14.535214388178781,-14.5339228599681
"(5, 12)",-14.506185335684906,-14.538277464908898,-14.551539618472932,-14.569060184256847,-14.50096440612877,-14.556776131563144
"(5, 13)",-14.536914722013645,-14.500777932474815,-14.555582654084665,-14.523057270844056,-14.4930991565062,-14.55578401204602
"(5, 14)",-14.545319789952975,-14.535572533622684,-14.54616168592839,-14.558189897668006,-14.512240148999975,-14.521874873850932
"(5, 15)",-14.480789464976212,-14.521263743396716,-14.479423850179893,-14.550829771738643,-14.485249810947112,-14.552615010473835
"(5, 16)",-14.552210305067064,-14.534730502811255,-14.538785718202163,-14.541108665375711,-14.486111046241483,-14.497455752541619
"(5, 17)",-14.455981754140701,-14.515454054282428,-14.464669066233238,-14.48535256724044,-14.524519639150144,-14.53025649098834
"(5, 18)",-14.410670516629125,-14.416822618183014,-14.455632495944178,-14.402085845037632,-14.480131342037518,-14.465827763396629
"(5, 19)",-14.732914145308897,-14.74554135065154,-14.753282244968212,-14.766225509210656,-14.729693472190565,-14.720151291618475
"(6, 0)",-14.715670040733366,-14.761183629007306,-14.711474181456044,-14.754453590484086,-14.709521288532848,-14.78125839926517
"(6, 1)",-14.220601581209841,-14.290098476412133,-14.34867954955271,-14.658889691783829,-14.116851809231452,-14.328218497255158
"(6, 2)",-14.187027963764343,-14.177633999901259,-14.153966858472117,-14.378452717351216,-13.894963679949226,-14.167504449518262
"(6, 3)",-14.004405139296374,-14.16989858172705,-13.94413142807058,-14.33494420586762,-13.880610237341804,-14.096876978817743
"(6, 4)",-13.456821181315192,-13.631516231448945,-13.513178829605327,-13.930091409905948,-13.241624201575096,-13.804486925308352
"(6, 5)",-13.339642238119394,-13.38558235453644,-12.976562022595228,-13.604505905343306,-13.3198718300457,-13.775252486712942
"(6, 6)",-13.181293759968083,-14.333310052474058,-13.210047205852701,-14.277215074607534,-12.842566733944844,-14.631398480521407
"(6, 7)",-12.679982683217082,-13.705900784544628,-12.352357750059506,-14.353705183108092,-12.69107567027541,-14.820196150636338
"(6, 8)",-12.366831846082489,-12.923575770377115,-13.055292568494199,-13.772921905262436,-12.939588327814846,-14.333342326802187
"(6, 9)",-12.253130212631202,-12.271148690643331,-12.804212487866343,-12.84089355475546,-12.829986158134593,-13.81434834224741
"(6, 10)",-13.645578231703066,-13.612071982457195,-13.534241188405568,-13.495651858198546,-13.536085121989517,-12.6525999857516
"(6, 11)",-13.65456120343131,-13.650438291539187,-13.660260851058469,-13.6519539252481,-13.650739636910314,-12.59671846637069
"(6, 12)",-13.749660465142066,-13.750920623584587,-13.739253638174342,-13.72329333467807,-13.784792820361332,-13.727715817156946
"(6, 13)",-13.786505384875856,-13.753754449481017,-13.755181238141327,-13.712548304279633,-13.826951130382561,-13.771455201031978
"(6, 14)",-13.788997383309747,-13.775914166991265,-13.750097923912781,-13.72336477146169,-13.732728041133614,-13.780549867490286
"(6, 15)",-13.807589790387226,-13.78101193411218,-13.744224684747898,-13.73798815014391,-13.764272055296964,-13.763055270080574
"(6, 16)",-13.812837826009975,-13.782052856131253,-13.817339525871512,-13.843038644739337,-13.797712312714802,-13.832935119742551
"(6, 17)",-13.755393940869538,-13.785368487851686,-13.721320862317064,-13.740609686498532,-13.776519214100507,-13.708032003670285
"(6, 18)",-13.77546511643339,-13.6858980186297,-13.690836593698526,-13.673863858121942,-13.730598673556099,-13.751988227267988
"(6, 19)",-13.99754234690902,-14.032151334633136,-13.988873237155325,-14.018277960740418,-14.056893626082038,-14.028819132844069
"(7, 0)",-13.981973654936795,-14.011871925375372,-13.941022822838818,-13.936853346958037,-13.936887321210412,-13.970605381647179
"(7, 1)",-13.931325476597753,-14.070610146122302,-13.877919378480012,-14.22146845884478,-13.692951365057654,-13.961611188219983
"(7, 2)",-13.26591896058911,-13.608393627592191,-13.271361957810466,-13.38696691972043,-13.15518808561467,-13.444596326587686
"(7, 3)",-13.281282465935835,-13.414037698068954,-13.223237899002513,-13.41349353961757,-13.06063013772214,-13.901076942442957
"(7, 4)",-13.064717629711833,-13.15842441564838,-13.013461076697995,-13.290746107644162,-12.849398891801028,-13.402489133203488
"(7, 5)",-12.643186342358778,-12.902173177688699,-12.44304457483168,-12.640893246375441,-12.226479343264108,-12.6818760205721
